no,testId,topic,distIMF,distIMM,distISE,distINE,maxSim,predicted,expected,binary,distIMF-pos,distIMM-pos,distISE-pos,distINE-pos
1491,1426799,Social media,0.06761066033,0.08163600753,0.09350510618,0.07015643963,0.09350510618,A-SE,A-SE,NESE,0.6844105941,0.697670702,0.7022223171,0.6849799716
1492,1446318,Summer Break,0.1645594436,0.1588632216,0.1503595102,0.09732372468,0.1645594436,A-MF,A-MF,MMMF,0.8484970279,0.8530211794,0.8483302091,0.819447232
1493,1446318,Self Recommnedation,0.1421061698,0.1244166671,0.119320483,0.07448823211,0.1421061698,A-MF,A-MF,MMMF,0.8015161237,0.7997204325,0.7964506266,0.7712568181
1494,1446318,Social media,0.1593357212,0.1372254537,0.144060608,0.1095307369,0.1593357212,A-MF,A-MF,MMMF,0.7179314946,0.7164354778,0.7169088242,0.698827846
1495,1463350,Self Recommnedation,0.1075377416,0.1128267478,0.1234958789,0.08475216368,0.1234958789,A-SE,A-SE,NESE,0.6108864904,0.6089215181,0.609351867,0.5980190417
1496,1463350,Social media,0.102713973,0.1049133937,0.1236626958,0.09514317787,0.1236626958,A-SE,A-SE,NESE,0.613395187,0.6183708217,0.6214815513,0.6142260153
1497,1463350,Summer Break,0.09856230482,0.1028162594,0.1066773216,0.07195782094,0.1066773216,A-SE,A-SE,NESE,0.717081553,0.7175442205,0.7135344629,0.6909491833
1498,1471575,Summer Break,0.200423616,0.197647907,0.1886167431,0.1194951281,0.200423616,A-MF,A-MF,MMMF,0.8643982576,0.8723524985,0.867129109,0.8205312066
1499,1471575,Self Recommnedation,0.20614488,0.1956973474,0.1971322747,0.1361453074,0.20614488,A-MF,A-MF,MMMF,0.8376145651,0.8318040388,0.8296679661,0.8068888231
1500,1471575,Social media,0.1559294656,0.1422599365,0.1430529512,0.09433325255,0.1559294656,A-MF,A-MF,MMMF,0.8047223904,0.8041175443,0.8020125544,0.7716235228
1501,1525659,Summer Break,0.07033388223,0.07961971635,0.08473429701,0.0553700409,0.08473429701,A-SE,A-SE,NESE,0.6575640143,0.6675880922,0.6681787302,0.6366660157
1502,1525659,Self Recommnedation,0.09439659974,0.09570247973,0.1021113626,0.06387799644,0.1021113626,A-SE,A-SE,NESE,0.7124058766,0.7155973011,0.7153173391,0.7028935002
1503,1525659,Social media,0.107403628,0.1067439919,0.119524794,0.08692232914,0.119524794,A-SE,A-SE,NESE,0.7002371284,0.7080770969,0.7072822828,0.6871835673
1504,1560644,Summer Break,0.05710826329,0.06989461274,0.07407790797,0.03875230792,0.07407790797,A-SE,A-SE,NESE,0.6477727049,0.6494589213,0.6514791273,0.6482543145
1505,1560644,Self Recommnedation,0.1094905707,0.1225363234,0.1376629857,0.09245573198,0.1376629857,A-SE,A-SE,NESE,0.6355365271,0.6320628968,0.6338395778,0.6383810844
1506,1560644,Social media,0.1143979812,0.1197199152,0.1337509908,0.09553431649,0.1337509908,A-SE,A-SE,NESE,0.743838605,0.743712259,0.7403742679,0.7288342855
1507,1560748,Summer Break,0.1626916172,0.1907146641,0.1592157217,0.1023410908,0.1907146641,A-MM,A-MM,MMMF,0.8656650929,0.8679712073,0.8610618989,0.8347244419
1508,1560748,Self Recommnedation,0.1262909848,0.1511851951,0.1373604954,0.09669153287,0.1511851951,A-MM,A-MM,MMMF,0.7627792391,0.7609552322,0.7605428808,0.7566918773
1509,1560748,Social media,0.1315460148,0.1543125233,0.1441555947,0.1055521035,0.1543125233,A-MM,A-MM,MMMF,0.7750006752,0.7742782464,0.7734722874,0.7693268815
1510,1564200,Self Recommnedation,0.09724155268,0.09627327223,0.1076794335,0.0797519957,0.1076794335,A-SE,A-SE,NESE,0.5847457372,0.5822468377,0.5837097819,0.5814705315
1511,1564200,Social media,0.03707873207,0.03680200267,0.04955993517,0.0752473236,0.0752473236,A-NE,A-NE,NESE,0.191884535,0.1935660969,0.1955392497,0.2055462218
1512,1564200,Summer Break,0.1119692749,0.1190092011,0.1223711746,0.08591131319,0.1223711746,A-SE,A-SE,NESE,0.7058618703,0.7068834923,0.7013538866,0.6719794233
1513,1564204,Summer Break,0.1449243051,0.1657762515,0.1389607349,0.09989926321,0.1657762515,A-MM,A-MM,MMMF,0.790048264,0.7969173842,0.7948537804,0.7762863116
1514,1564204,Self Recommnedation,0.03390681767,0.02373717869,0.02377246744,0.0333023214,0.03390681767,A-MF,A-NE,NESE,0.09371595457,0.08670549,0.08859042823,0.1101843788
1515,1564204,Social media,0.07991838479,0.0546172627,0.05800589868,0.0705187281,0.07991838479,A-MF,A-NE,NESE,0.1605385483,0.1491630237,0.1516579706,0.1843184001
1516,1635728,Summer Break,0.09035236219,0.1040706413,0.1130723505,0.07790108745,0.1130723505,A-SE,A-SE,NESE,0.6732819748,0.6773213247,0.673549539,0.6578640719
1517,1635728,Self Recommnedation,0.08059981079,0.08540847044,0.09861901406,0.08124005511,0.09861901406,A-SE,A-SE,NESE,0.4438276057,0.4361194011,0.4388649504,0.4705388013
1518,1635728,Social media,0.08413038491,0.08167425044,0.09514425837,0.07065728546,0.09514425837,A-SE,A-SE,NESE,0.5744245742,0.577180332,0.5800351233,0.5708540211
1519,1659983,Summer Break,0.1636950045,0.1931672663,0.1658617719,0.112323483,0.1931672663,A-MM,A-MM,MMMF,0.8624928836,0.8739772588,0.8679189067,0.8285180793
1520,1659983,Self Recommnedation,0.1762519519,0.1824125208,0.1934182116,0.1245468892,0.1934182116,A-SE,A-SE,NESE,0.8092123509,0.8121224132,0.8100133805,0.7872544448
1521,1659983,Social media,0.1515022721,0.1491578955,0.1709006146,0.1243886235,0.1709006146,A-SE,A-SE,NESE,0.8065961206,0.8070453456,0.805754779,0.7681841729
1522,1696998,Social media,0.2017798328,0.167309698,0.163632943,0.109792591,0.2017798328,A-MF,A-MF,MMMF,0.8435853044,0.8380795722,0.8398185942,0.8228718009
1523,1696998,Summer Break,0.1636141335,0.1475916288,0.1272821949,0.08012791794,0.1636141335,A-MF,A-MF,MMMF,0.7939349867,0.7945652546,0.7897148829,0.7621667474
1524,1696998,Self Recommnedation,0.2589534207,0.2235012571,0.2111383535,0.1320579579,0.2589534207,A-MF,A-MF,MMMF,0.8922727781,0.8816657196,0.8772971841,0.8524875328
1525,1744852,Summer Break,0.03299552201,0.04105310399,0.04634379355,0.07260358055,0.07260358055,A-NE,A-NE,NESE,0.5050076321,0.5093958939,0.5141446007,0.519008541
1526,1744852,Self Recommnedation,0.05223949681,0.05249023538,0.05502810995,0.0768585513,0.0768585513,A-NE,A-NE,NESE,0.2995586618,0.2988727115,0.3007780174,0.3049554877
1527,1744852,Social media,0.07881335192,0.08232726983,0.09301841001,0.1235169429,0.1235169429,A-NE,A-NE,NESE,0.5068294728,0.5039957067,0.5027260309,0.4939792863
1528,1793312,Summer Break,0.1832147925,0.2321882819,0.2198557138,0.1648219427,0.2321882819,A-MM,A-MM,MMMF,0.8634194013,0.8759309256,0.8751874987,0.8566136788
1529,1793312,Self Recommnedation,0.1662963607,0.2087328794,0.2043939675,0.15454924,0.2087328794,A-MM,A-MM,MMMF,0.8149140269,0.824280213,0.8251694173,0.8115801601
1530,1793312,Social media,0.2013438305,0.2009294505,0.2413919042,0.1813640817,0.2413919042,A-SE,A-SE,NESE,0.8556032268,0.8629869157,0.8692716434,0.8501700084
1531,1808271,Summer Break,0.09929479,0.1120652325,0.1244889546,0.08473512924,0.1244889546,A-SE,A-SE,NESE,0.6776217916,0.6814233002,0.6834662131,0.6788654358
1532,1808271,Self Recommnedation,0.1137010186,0.1276397824,0.1507141537,0.1187711506,0.1507141537,A-SE,A-SE,NESE,0.6923556979,0.6963913226,0.7040824315,0.6949397836
1533,1808271,Social media,0.09756323769,0.09604772107,0.1189041405,0.09124766834,0.1189041405,A-SE,A-SE,NESE,0.5297944285,0.5281077378,0.5347842375,0.5350154369
1534,1810342,Summer Break,0.156158976,0.1548186353,0.1698719083,0.1063181577,0.1698719083,A-SE,A-SE,NESE,0.8381499114,0.8366049686,0.8314690185,0.8021778738
1535,1810342,Self Recommnedation,0.1057533905,0.1057467671,0.1208019558,0.0860546266,0.1208019558,A-SE,A-SE,NESE,0.5937175561,0.5918791443,0.5957923435,0.591295271
1536,1810342,Social media,0.08544234415,0.08141716277,0.09453971659,0.06620258204,0.09453971659,A-SE,A-SE,NESE,0.5845425945,0.5792278302,0.5813266168,0.5750162261
1537,1810464,Summer Break,0.119459883,0.1230966377,0.1306223134,0.09203264064,0.1306223134,A-SE,A-SE,NESE,0.7242965921,0.7286030064,0.7294419525,0.7019314542
1538,1810464,Self Recommnedation,0.1109626885,0.1205793903,0.1380886462,0.1019343837,0.1380886462,A-SE,A-SE,NESE,0.6142317305,0.6124665016,0.6183261473,0.6221408907
1539,1810464,Social media,0.108331821,0.1093900659,0.1350608481,0.126494224,0.1350608481,A-SE,A-SE,NESE,0.5941289615,0.594982741,0.6038509998,0.6130370165
1540,1821814,Summer Break,0.1064365445,0.1114498529,0.1166656454,0.1428980299,0.1428980299,A-NE,A-NE,NESE,0.6958513529,0.6921090987,0.6883228215,0.6846717492
1541,1821814,Self Recommnedation,0.1244057671,0.1350263727,0.1518400017,0.169761542,0.169761542,A-NE,A-NE,NESE,0.6678928212,0.656771852,0.6523544184,0.6587554844
1542,1821814,Social media,0.1050145859,0.1026290736,0.1227526511,0.1737404279,0.1737404279,A-NE,A-NE,NESE,0.5407644038,0.5324120941,0.5351649618,0.5515391302
1543,1871180,Self Recommnedation,0.1558255206,0.1512163308,0.1589812359,0.09477984487,0.1589812359,A-SE,A-SE,NESE,0.7952641909,0.7980845898,0.7941213725,0.7608816951
1544,1871180,Social media,0.1019785093,0.09238105544,0.100587556,0.06101437262,0.1019785093,A-MF,A-SE,NESE,0.7508459372,0.7557265501,0.7538855154,0.7153253959
1545,1871180,Summer Break,0.135100851,0.1565049482,0.1373147469,0.09003979494,0.1565049482,A-MM,A-MM,MMMF,0.8330452819,0.842397904,0.837600052,0.7912186376
1546,1945731,Summer Break,0.1610281103,0.1404199445,0.1348316712,0.09238664719,0.1610281103,A-MF,A-MF,MMMF,0.7787026575,0.7751600331,0.7745163814,0.7584596708
1547,1945731,Self Recommnedation,0.2379741202,0.1968692178,0.1850549617,0.1368188086,0.2379741202,A-MF,A-MF,MMMF,0.8417396566,0.8308766462,0.8274128239,0.8291844436
1548,1945731,Social media,0.1536444987,0.1218907568,0.1191702227,0.09205039596,0.1536444987,A-MF,A-MF,MMMF,0.8091766296,0.8076630823,0.806433429,0.7976829325
1549,1999122,Summer Break,0.1889968392,0.1725942379,0.1610761026,0.1057005352,0.1889968392,A-MF,A-MF,MMMF,0.8816136963,0.8841568511,0.8808556725,0.8537664924
1550,1999122,Self Recommnedation,0.2165993185,0.1915870328,0.1834333085,0.1256736125,0.2165993185,A-MF,A-MF,MMMF,0.8472517154,0.8455269903,0.8448919586,0.8289128061
1551,1999122,Social media,0.200346613,0.1693899341,0.1721720516,0.1307195685,0.200346613,A-MF,A-MF,MMMF,0.8200690542,0.8126977545,0.8117187776,0.7969983457
1552,1353716,Summer Break,0.1495563248,0.1805163177,0.1592381198,0.1076868672,0.1805163177,A-MM,A-MM,MMMF,0.8143407622,0.8250708864,0.8207118008,0.7785563664
1553,1353716,Self Recommnedation,0.1617850178,0.1647365771,0.1801195785,0.1232864386,0.1801195785,A-SE,A-SE,NESE,0.7063585754,0.7060263511,0.7060156106,0.6924268894
1554,1353716,Social media,0.1118690957,0.1076685527,0.1227137626,0.09253221262,0.1227137626,A-SE,A-SE,NESE,0.6119838853,0.6121598529,0.6190623298,0.6173030995
1555,1384333,Summer Break,0.2112765124,0.1917560789,0.1801940275,0.1197582022,0.2112765124,A-MF,A-MF,MMMF,0.8640483245,0.8587436203,0.8514224443,0.8325693371
1556,1384333,Self Recommnedation,0.2612481369,0.2390685943,0.2364454218,0.1695442373,0.2612481369,A-MF,A-MF,MMMF,0.804913754,0.7929919932,0.7894660097,0.791930493
1557,1384333,Social media,0.1747511024,0.1476979013,0.1536109136,0.1182303796,0.1747511024,A-MF,A-MF,MMMF,0.7318699579,0.7220675616,0.7236381158,0.7301075115
1558,1393413,Summer Break,0.1737084237,0.1782789498,0.144235247,0.09839184909,0.1782789498,A-MM,A-MM,MMMF,0.8584834151,0.8554064454,0.8454886888,0.816857028
1559,1393413,Self Recommnedation,0.1959840718,0.1989407205,0.1749657406,0.1148306284,0.1989407205,A-MM,A-MM,MMMF,0.855052796,0.8497253571,0.8403348423,0.8154380398
1560,1393413,Social media,0.1769798631,0.1711839284,0.1538805064,0.108236119,0.1769798631,A-MF,A-MM,MMMF,0.8258275115,0.8283575751,0.8233622683,0.7942517057
1561,1425708,Self Recommnedation,0.1342628298,0.1525468462,0.1421786152,0.09790319757,0.1525468462,A-MM,A-MM,MMMF,0.6831861336,0.6873865712,0.6923722037,0.6940536328
1562,1425708,Social media,0.09813009302,0.09606076893,0.1081770159,0.07496441936,0.1081770159,A-SE,A-SE,NESE,0.6459555066,0.6477353661,0.6560006469,0.6570461099
1563,1425708,Summer Break,0.143604527,0.1700865983,0.1470009248,0.09937933779,0.1700865983,A-MM,A-MM,MMMF,0.8018705587,0.808548888,0.8049266434,0.7747219857
1564,1425848,Summer Break,0.139749837,0.15393299,0.1331813633,0.09455032251,0.15393299,A-MM,A-MM,MMMF,0.7896592634,0.798427181,0.7918672906,0.7702443411
1565,1425848,Self Recommnedation,0.09814894408,0.1002662746,0.1078622985,0.08352703381,0.1078622985,A-SE,A-SE,NESE,0.5758009064,0.5694372562,0.5661639559,0.5505231563
1566,1425848,Social media,0,0,0,0.08769641761,0.08769641761,A-NE,A-NE,NESE,0.3345533186,0.3154172899,0.3152516857,0.3434130475
1567,1426670,Summer Break,0.2050718523,0.2313090121,0.2397392085,0.153869029,0.2397392085,A-SE,A-SE,NESE,0.869514971,0.8815499881,0.8783159974,0.8485355913
1568,1426670,Self Recommnedation,0.2044765932,0.204630045,0.220778727,0.1458801273,0.220778727,A-SE,A-SE,NESE,0.8328443755,0.8371721602,0.8368545547,0.8090801666
1569,1426670,Social media,0.156325497,0.1605334187,0.1814761618,0.1262579087,0.1814761618,A-SE,A-SE,NESE,0.7733901274,0.7741169095,0.773533364,0.7600230827
1570,1428826,Self Recommnedation,0.1188103909,0.1197689711,0.1290145086,0.08902005933,0.1290145086,A-SE,A-SE,NESE,0.6936863314,0.6931012473,0.6946043916,0.6926776332
1571,1428826,Social media,0.09455272073,0.08706239729,0.0900342361,0.1215097404,0.1215097404,A-NE,A-NE,NESE,0.6200054472,0.6232666443,0.6273422229,0.6294002787
1572,1428826,Summer Break,0.1238231983,0.1346067272,0.1388194225,0.09454830563,0.1388194225,A-SE,A-SE,NESE,0.7113370897,0.7169650492,0.7170359983,0.6924524586
1573,1483121,Summer Break,0.1756197352,0.1679728791,0.1595175918,0.1065853169,0.1756197352,A-MF,A-MF,MMMF,0.8430677323,0.8544743087,0.8527893063,0.8174985677
1574,1483121,Self Recommnedation,0.1500072118,0.1378182622,0.140455404,0.08647220533,0.1500072118,A-MF,A-MF,MMMF,0.7715304412,0.7701054669,0.7649685282,0.7305743209
1575,1483121,Social media,0.1451491359,0.1311787674,0.1475436341,0.1198399633,0.1475436341,A-SE,A-MF,MMMF,0.7697879034,0.7707709723,0.7725065315,0.7505293531
1576,1483371,Summer Break,0.1851462912,0.1678557979,0.1559960202,0.1150801662,0.1851462912,A-MF,A-MF,MMMF,0.8651661646,0.8632465736,0.8593207623,0.8474492703
1577,1483371,Social media,0.1782556554,0.1430155567,0.1440542172,0.1023805928,0.1782556554,A-MF,A-MF,MMMF,0.7735344022,0.7667063839,0.7656964406,0.7500052737
1578,1483371,Self Recommnedation,0.2042466948,0.1863182214,0.185763114,0.1433919288,0.2042466948,A-MF,A-MF,MMMF,0.8697717215,0.8650905228,0.863563832,0.8532927195
1579,1485233,Summer Break,0.2182149351,0.1867346902,0.1672485347,0.1102931089,0.2182149351,A-MF,A-MF,MMMF,0.8455745512,0.8322407862,0.8246530458,0.801103307
1580,1485233,Self Recommnedation,0.1800568449,0.1569429671,0.1564278479,0.106226137,0.1800568449,A-MF,A-MF,MMMF,0.8076324052,0.796664575,0.7879340212,0.7642496869
1581,1485233,Social media,0.1827821934,0.1476696084,0.1450914627,0.09855552068,0.1827821934,A-MF,A-MF,MMMF,0.7664562249,0.7528449951,0.7508313593,0.7438323693
1582,1488576,Summer Break,0.1096972586,0.1276825086,0.1345054593,0.08958501586,0.1345054593,A-SE,A-SE,NESE,0.6825858391,0.6983986309,0.7033907126,0.6886538832
1583,1488576,Self Recommnedation,0.08563040935,0.09618559877,0.1134038323,0.08540016187,0.1134038323,A-SE,A-SE,NESE,0.5777262075,0.5830881162,0.5894495437,0.5845283622
1584,1488576,Social media,0.0847137797,0.08985209779,0.1106753459,0.08620166937,0.1106753459,A-SE,A-SE,NESE,0.6269802251,0.6331250605,0.6369848445,0.6024781527
1585,1503335,Summer Break,0.1014235542,0.1145355107,0.1150256003,0.07953765472,0.1150256003,A-SE,A-SE,NESE,0.7143485402,0.7297478396,0.7344983202,0.7242323761
1586,1503335,Self Recommnedation,0.09686768971,0.1122477357,0.1339377528,0.09865838523,0.1339377528,A-SE,A-SE,NESE,0.6506248388,0.6550954561,0.6578768383,0.6738542666
1587,1503335,Social media,0.08512615512,0.09151862444,0.1098219864,0.09239160769,0.1098219864,A-SE,A-SE,NESE,0.5716327629,0.5757277049,0.5799004928,0.5895707532
1588,1541991,Summer Break,0.1428254486,0.1661838369,0.1784344056,0.1186205706,0.1784344056,A-SE,A-SE,NESE,0.8346285294,0.8451735039,0.8442929832,0.8095158642
1589,1541991,Self Recommnedation,0.1394778859,0.1519877435,0.1720803155,0.1116609033,0.1720803155,A-SE,A-SE,NESE,0.8288436965,0.8376470199,0.8377064622,0.8085525496
1590,1541991,Social media,0.1348654185,0.1345885449,0.1501091233,0.0971692095,0.1501091233,A-SE,A-SE,NESE,0.7317491279,0.7401856637,0.7456550667,0.7221564495
1591,1543076,Summer Break,0.07965646203,0.0953686053,0.1111548161,0.07860343478,0.1111548161,A-SE,A-SE,NESE,0.7253070033,0.7363050399,0.7403935873,0.7285827002
1592,1543076,Self Recommnedation,0.1003449295,0.1179781728,0.1414760361,0.1082794854,0.1414760361,A-SE,A-SE,NESE,0.6189020017,0.6207920018,0.6272863258,0.6352557428
1593,1543076,Social media,0.07013234371,0.07720645977,0.0985685444,0.08307323759,0.0985685444,A-SE,A-SE,NESE,0.6349624553,0.6357041107,0.6418178881,0.6414576604
1594,1562975,Self Recommnedation,0.1452646876,0.1186327581,0.1149137455,0.08182857386,0.1452646876,A-MF,A-MF,MMMF,0.8112630336,0.8097764783,0.8086096234,0.7853460865
1595,1562975,Summer Break,0.2240634285,0.197980267,0.1877344541,0.1230432468,0.2240634285,A-MF,A-MF,MMMF,0.9119395702,0.9071468502,0.8976967329,0.8552598839
1596,1562975,Social media,0.2053645523,0.1606106848,0.1539926358,0.09940417801,0.2053645523,A-MF,A-MF,MMMF,0.8773995284,0.8703411668,0.8650442144,0.8358083116
1597,1599894,Summer Break,0.1655014871,0.1511148327,0.1382729061,0.09017772304,0.1655014871,A-MF,A-MF,MMMF,0.7759524726,0.7721845877,0.7671292018,0.7409760056
1598,1599894,Self Recommnedation,0.168783849,0.1498239575,0.146491544,0.1024057606,0.168783849,A-MF,A-MF,MMMF,0.742509286,0.7374272354,0.7387646524,0.7373501047
1599,1599894,Social media,0.1354612369,0.1184558839,0.1210177435,0.09083430678,0.1354612369,A-MF,A-MF,MMMF,0.7511231582,0.7441096949,0.7428997787,0.7339058396
1600,1639401,Summer Break,0.1796338445,0.1727708214,0.1739372358,0.1192523064,0.1796338445,A-MF,A-MF,MMMF,0.8633457701,0.8625058844,0.8607759302,0.8377521418
1601,1639401,Self Recommnedation,0.1963517969,0.183210071,0.1825576191,0.1091986587,0.1963517969,A-MF,A-MF,MMMF,0.8466257333,0.8461540107,0.8410528891,0.8101790058
1602,1639401,Social media,0.1516091467,0.1380927859,0.1452938761,0.106003677,0.1516091467,A-MF,A-MF,MMMF,0.8278048985,0.8275258953,0.8272211388,0.8035954081
1603,1659502,Summer Break,0.1289210886,0.1394731259,0.1448175356,0.09074874141,0.1448175356,A-SE,A-SE,NESE,0.8104861991,0.8142764462,0.8095309346,0.7739782595
1604,1659502,Self Recommnedation,0.1187748909,0.1239084187,0.130466641,0.07378774131,0.130466641,A-SE,A-SE,NESE,0.7585188449,0.7610539099,0.7623256016,0.7294692439
1605,1659502,Social media,0.1114625685,0.1124206992,0.1315502501,0.1155925141,0.1315502501,A-SE,A-SE,NESE,0.6558889425,0.6595831814,0.6607255283,0.634582485
1606,1672937,Summer Break,0.1369743226,0.1445896056,0.1583693484,0.1058904904,0.1583693484,A-SE,A-SE,NESE,0.757574541,0.7651895406,0.7735043818,0.7503841936
1607,1672937,Self Recommnedation,0.1081341386,0.1078297036,0.1190960275,0.07636175781,0.1190960275,A-SE,A-SE,NESE,0.7267671719,0.7355416699,0.7371950356,0.7103592777
1608,1672937,Social media,0.09488961789,0.0950408168,0.1134023657,0.07623956162,0.1134023657,A-SE,A-SE,NESE,0.6017446425,0.6086716267,0.6205189094,0.6162952388
1609,1676354,Summer Break,0.1544902105,0.1901160161,0.1721176502,0.1183977307,0.1901160161,A-MM,A-MM,MMMF,0.8240132848,0.8355362245,0.8339142722,0.8096039891
1610,1676354,Self Recommnedation,0.1924426905,0.2207194105,0.2103380983,0.1509419202,0.2207194105,A-MM,A-MM,MMMF,0.8323605834,0.8436634192,0.8431373083,0.8180654532
1611,1676354,Social media,0.1554295892,0.1679009595,0.1628978195,0.115160176,0.1679009595,A-MM,A-MM,MMMF,0.7818721857,0.7945858098,0.796417753,0.7653380578
1612,1721637,Summer Break,0.1721346449,0.1883973246,0.1566656494,0.1016132844,0.1883973246,A-MM,A-MM,MMMF,0.8386442806,0.8378709549,0.8346636642,0.803259672
1613,1721637,Self Recommnedation,0.2414250097,0.253525568,0.2296154063,0.1636859095,0.253525568,A-MM,A-MM,MMMF,0.861137246,0.854465155,0.849401234,0.8218678316
1614,1721637,Social media,0.1843111909,0.1865558021,0.1695226777,0.1202616931,0.1865558021,A-MM,A-MM,MMMF,0.8205578581,0.8149925999,0.8115878281,0.7996571001
1615,1761077,Summer Break,0.2415150542,0.2212962167,0.2037250088,0.1305483944,0.2415150542,A-MF,A-MF,MMMF,0.8844898034,0.887167792,0.8835913168,0.8557085005
1616,1761077,Self Recommnedation,0.2319264897,0.2076557739,0.2009245113,0.1297348809,0.2319264897,A-MF,A-MF,MMMF,0.9116981489,0.9091925862,0.9036752771,0.8718155826
1617,1761077,Social media,0.2143795347,0.1826915752,0.1801838041,0.1269001675,0.2143795347,A-MF,A-MF,MMMF,0.8648488467,0.8596637038,0.8566883456,0.8360294184
1618,1782996,Self Recommnedation,0.1910286892,0.1752666465,0.1749208241,0.1230817033,0.1910286892,A-MF,A-MF,MMMF,0.748110018,0.7422406609,0.7415199031,0.7424912275
1619,1782996,Social media,0.1536916663,0.1350799064,0.1439566569,0.1116639906,0.1536916663,A-MF,A-MF,MMMF,0.7290584769,0.7245548505,0.7227426092,0.7033445243
1620,1782996,Summer Break,0.1506395486,0.1492208636,0.1475988152,0.1006288872,0.1506395486,A-MF,A-MF,MMMF,0.8061127299,0.8089692065,0.8032564968,0.7619805169
1621,1895297,Self Recommnedation,0.1663232147,0.1833900401,0.1659828175,0.1058257058,0.1833900401,A-MM,A-MM,MMMF,0.8095020704,0.8123566113,0.8095615139,0.7754946219
1622,1895297,Social media,0.1506517264,0.1601918262,0.1473285582,0.1097879069,0.1601918262,A-MM,A-MM,MMMF,0.7733050297,0.7778212693,0.7777832003,0.7642858328
1623,1895297,Summer Break,0.1608286158,0.1885345311,0.1590324495,0.1061412306,0.1885345311,A-MM,A-MM,MMMF,0.8475219071,0.8557273506,0.8526924748,0.8150601414
1624,1897383,Social media,0.1297233257,0.1336717262,0.1598038047,0.1366423947,0.1598038047,A-SE,A-SE,NESE,0.6687683765,0.666670939,0.6722248899,0.6819071517
1625,1897383,Summer Break,0.1434925624,0.1795919939,0.1636859531,0.1216680946,0.1795919939,A-MM,A-MM,MMMF,0.7937270443,0.8028844689,0.7983987666,0.7730395641
1626,1897383,Self Recommnedation,0.1603293342,0.1947393747,0.1929441754,0.1489425447,0.1947393747,A-MM,A-MM,MMMF,0.7531369392,0.7519305421,0.7533700072,0.7628836321
1627,1902980,Self Recommnedation,0,0,0,0.08769641761,0.08769641761,A-NE,A-NE,NESE,0.3345533186,0.3154172899,0.3152516857,0.3434130475
1628,1902980,Social media,0.1299021011,0.1176541314,0.1349267277,0.09519673968,0.1349267277,A-SE,A-SE,NESE,0.7246139612,0.7287954804,0.7359568341,0.7203332972
1629,1902980,Summer Break,0.1213345166,0.127503857,0.130208814,0.08052607318,0.130208814,A-SE,A-SE,NESE,0.7614457959,0.7633109748,0.7636401757,0.7478963328
1630,1908142,Self Recommnedation,0.1430258346,0.1605314483,0.1491825142,0.1042764912,0.1605314483,A-MM,A-MM,MMMF,0.7645070876,0.7700164816,0.7688827826,0.7456598189
1631,1908142,Social media,0.1460366117,0.1350196693,0.1482063278,0.098448534,0.1482063278,A-SE,A-SE,NESE,0.7687080446,0.7696212104,0.7676299746,0.7404855291
1632,1908142,Summer Break,0.1530591292,0.1869320653,0.1675686809,0.1119151996,0.1869320653,A-MM,A-MM,MMMF,0.773178714,0.7807156953,0.7813209656,0.7589214745
1633,1926370,Social media,0.1523218579,0.1652290799,0.1526644624,0.1107169902,0.1652290799,A-MM,A-MM,MMMF,0.8038575894,0.8092199681,0.8062758402,0.7738743767
1634,1926370,Self Recommnedation,0.1335470278,0.1620028209,0.1548768417,0.1177526397,0.1620028209,A-MM,A-MM,MMMF,0.7755507651,0.774717446,0.7743874678,0.7584741588
1635,1926370,Summer Break,0.1635158136,0.1950853476,0.1692469144,0.1196484861,0.1950853476,A-MM,A-MM,MMMF,0.8626294709,0.8705047728,0.86562141,0.829804848
1636,1950653,Summer Break,0.1243022344,0.1585440539,0.1402344332,0.08913446247,0.1585440539,A-MM,A-MM,MMMF,0.7956176333,0.8089130641,0.8068071103,0.7657734075
1637,1950653,Self Recommnedation,0.1029598437,0.1052835474,0.1162856204,0.06562151376,0.1162856204,A-SE,A-SE,NESE,0.7248077612,0.7329673709,0.7316287966,0.7028523378
1638,1950653,Social media,0.09574302711,0.09954713174,0.1132707961,0.06836849834,0.1132707961,A-SE,A-SE,NESE,0.693095967,0.7006560263,0.7079564216,0.6838851221
1639,1954757,Summer Break,0,0,0,0.08769641761,0.08769641761,A-NE,A-NE,NESE,0.3345533186,0.3154172899,0.3152516857,0.3434130475
1640,1954757,Self Recommnedation,0.1713276355,0.1832677794,0.2037426208,0.139241892,0.2037426208,A-SE,A-SE,NESE,0.8105561681,0.8137637257,0.8198045616,0.8124663181
1641,1954757,Social media,0.09749399897,0.1052152118,0.1217584658,0.08643929477,0.1217584658,A-SE,A-SE,NESE,0.7005122506,0.7091849952,0.7160569777,0.7120981478
1642,1955157,Social media,0.1116859726,0.1055054039,0.1149100908,0.08450769906,0.1149100908,A-SE,A-SE,NESE,0.6962034056,0.6978082936,0.6963309751,0.6829131952
1643,1955157,Summer Break,0.1335780471,0.1248371676,0.1249699281,0.08400805037,0.1335780471,A-MF,A-SE,NESE,0.7474006319,0.7418245188,0.7402240993,0.7389252502
1644,1955157,Self Recommnedation,0.1468172677,0.1395693675,0.1479890623,0.1027153461,0.1479890623,A-SE,A-SE,NESE,0.7663394047,0.7631267491,0.7604242538,0.7510874652
1645,1974730,Social media,0.1387086742,0.1165155211,0.1302117762,0.09275402117,0.1387086742,A-MF,A-SE,NESE,0.5831789186,0.5738400633,0.5723837287,0.557774123
