Username,Gender,Grade,Grade Level,Year of study,Type of instruction,Relationship to language,Rating position,Testid,Test date,Version,FinalRating,R1,Rater1,R2,Rater2,R3,Rater3,R4,Rater4,Score,Topic,Prompt,Response,Totaltime,POS
W3384571,Female,12,Secondary / High School,5,Traditional classroom,Other,1,2526857,10/16/19 8:22,B2,A,A,3911,A,3389,nan,nan,nan,nan,A-MM,LANGUAGE ARTS,An international student who is coming to your school would like to know what movies and tv shows students in your school like.Youâve been asked to post a blog on your schoolâs website about a movie or television show you recently saw. Make sure your blog post has several paragraphs in which you: 1. Summarize the plot. Make sure you give enough detail that the student will be able to decide if he/she wants to watch the movie or show.2. Describe one of the characters in detail. What makes that person an interesting character?3. Explain what you liked about the movie/ show and what you think could be better. Help the international student decide if this movie/show is worth seeing or not.,"<p>Una cosa que he visto en el televisiÃ³n por mucho tiempo es The Walking Dead. Es algo que han dado desde que estaba en la escuela primaria. Lo he visto por mucho tiempo, y es muy interesante. Tiene muchas partes. Empezaba con el personaje principal, Rick, que se levanÃ³ en un hospital. Ãl no se acordaba de nada que pasÃ³, y tuvo que aprender sobre la vida con los muertos que estaba vivios a la misma ves. Ãl encuentra su familia despuÃ©s de un tiempo, y tambiÃ©n encuentra a personas nuevas que le ayudan sobrevivir. Pero, las personas tambiÃ©n pueden ser malas. Su grupo encuentra otros grupos muy malos que quieren matar a ellos. Esto pasa muchas veces, y tienen que aprender como vivir mÃ¡s con los humanos que con los muertos que caminan. Es muy bueno y todavÃ­a lo estÃ¡n dando hoy. Lo veo con mi famÃ­lia, y es algo que siempre nos gusta ver juntos. </p><p>Un personaje que me gusta mucho es Rick. Rick es el lÃ­der del grupo, y era policÃ­a en la vida antes de esto. Ãl tiene una esposa y un hijo. Pienso que Rick es un lÃ­der muy bueno, y hace un buen trabajo haciendo decisiones difÃ­ciles. Ãl es interesante porque es un hombre complicado. Ha veces se ve que es bueno, pero tambiÃ©n hay dias que es malo y mata a mucha gente. Ãl sufre mucho durante esta seria, y es intersante ver como el se acostumbra a la vida dura y como puede seguir siendo el lÃ­der despuÃ©s de pasar tiempos tan malos.</p><p>A mi me gusta esta seria porque es interesante, pero tengo que decir que me gustaba mucho mÃ¡s cuando empezÃ³. Habian mÃ¡s cosas pasando y era increÃ­ble. Todavia me gusta, pero nunca ha volvido a ser lo miso. Ahora, hablan demasiado. Se que es necesario para tener personajes buenas, pero ha veces se pone bien aburrido a causa de esto. Lo sigo viendo porque he dedicado tÃ¡nto de mi tiempe y muchos aÃ±os viendolo, que no hace sentido para ahora. Se que mi familia y yo vamos a seguir viendolo. Pienso que para mejoralo, deben dejar de tener episodios que hablan tanto. <br></p>",45,DET NOUN SCONJ AUX VERB ADP DET X X X ADP DET NOUN VERB PROPN PROPN PROPN PUNCT AUX ADV SCONJ AUX VERB ADP SCONJ VERB ADP DET NOUN ADJ PUNCT PRON AUX VERB ADP DET NOUN PUNCT CONJ VERB ADV ADJ PUNCT VERB DET NOUN PUNCT AUX ADP DET NOUN ADJ PUNCT PROPN PUNCT PRON PRON X X ADP DET NOUN PUNCT X X X X PRON VERB ADP PRON CONJ X X PUNCT CONJ VERB SCONJ VERB ADP DET NOUN ADP DET NOUN PRON AUX VERB PRON SCONJ DET ADJ VERB PUNCT X X X VERB DET NOUN ADP NOUN X ADP DET NOUN PUNCT CONJ PROPN NOUN NOUN VERB ADP NOUN ADJ X PRON VERB VERB PUNCT CONJ PUNCT DET NOUN PROPN NOUN NOUN AUX VERB ADJ PUNCT DET NOUN VERB DET NOUN ADV ADJ PRON VERB VERB ADP PRON PUNCT PRON VERB DET NOUN PUNCT CONJ VERB SCONJ VERB ADP VERB NOUN PUNCT X ADP DET NOUN SCONJ ADP DET NOUN PRON VERB PUNCT AUX ADV ADJ CONJ PROPN PRON PROPN PUNCT X VERB NOUN PUNCT PRON VERB ADP DET NOUN PUNCT CONJ VERB PRON PRON ADV PRON VERB VERB ADJ PUNCT DET NOUN SCONJ PRON VERB ADV AUX PROPN PUNCT PROPN VERB DET PROPN ADP DET NOUN PUNCT CONJ VERB NOUN ADP DET NOUN ADV ADP PRON PUNCT X X PROPN VERB DET NOUN CONJ DET NOUN PUNCT VERB SCONJ PROPN VERB DET NOUN ADV ADJ PUNCT CONJ VERB DET ADJ NOUN AUX NOUN PROPN PUNCT X PROPN AUX ADJ SCONJ AUX DET NOUN ADJ PUNCT AUX NOUN PRON VERB SCONJ AUX ADJ PUNCT CONJ PROPN NOUN NOUN VERB NOUN PRON AUX ADJ CONJ VERB ADP DET NOUN PUNCT X SYM PROPN VERB ADV ADP DET ADJ PUNCT CONJ AUX ADJ VERB SCONJ DET PRON VERB ADP DET NOUN ADJ CONJ SCONJ AUX AUX AUX DET PROPN ADP NOUN X ADP VERB NOUN ADV ADJ PUNCT ADP PRON PRON VERB DET ADJ SCONJ VERB ADJ PUNCT CONJ VERB PRON AUX SCONJ PRON VERB ADV NOUN PUNCT X SCONJ X X PUNCT PROPN NOUN PUNCT X NOUN VERB CONJ VERB X PUNCT ADV PRON VERB PUNCT CONJ ADV AUX VERB ADP AUX DET NOUN PUNCT ADV PUNCT VERB ADV PUNCT PRON PRON AUX ADJ ADP VERB NOUN ADJ PUNCT CONJ AUX X PRON VERB ADV ADJ ADP NOUN ADP PRON PUNCT DET AUX VERB SCONJ AUX VERB NOUN PUNCT PRON ADP DET NOUN CONJ DET NOUN PROPN PRON VERB PUNCT SCONJ ADV AUX NOUN ADP ADV PUNCT PRON PRON DET NOUN CONJ PRON AUX ADP AUX _ PUNCT VERB SCONJ SCONJ VERB PRON PUNCT AUX VERB ADP VERB NOUN SCONJ VERB NOUN PUNCT INTJ INTJ X
W3384571,Female,12,Secondary / High School,5,Traditional classroom,Other,1,2526857,10/16/19 8:22,B2,A,A,3911,A,3389,nan,nan,nan,nan,A-MM,EDUCATION,The students in your partner school in Madrid want to learn more about the education system in your community.Write an email of several paragraphs in length that explains the school system where you live.1. Tell a story about something that happened in your school system. This could be something you or someone you know experienced.2. Describe other schooling options that are available in your community.3. Make sure to explain the pros and the cons of the different schooling options in your community.,"<p>Hola, </p><p>En mi escuela, halgo que pasÃ³ en mi escuela fue que ganamos el juego de fÃºtbol americano contra nuestra otra escuela que odiamos. Esto fue muy importante porque fue un tiempo increÃ­ble para todos los alumos. Celebramos mucho y fue una noche muy buena para todos. EstÃ³ fue un evento muy grande, no solamente para los estudiantes pero para los padres de los estudiantes tambiÃ©n. Esto fue parte de mi escuela pÃºblica.</p><p>En mi comunidad hay muchas opciones para la escula. Primero, puedes asisir una escuela pÃºblica, como a la que yo voy. Esto es lo mÃ¡s comÃºn, y casi todos vamos a escuelas asÃ­. Otra opcion es la escuela privada. No muchas personas hacen esto porque puede ser muy caro para los padres, y siempre es la misma educacion que los estudiantes reciben en las escuela pÃºblicas. El final opcion es hacer la escuela en casa. Nadie hace esto. En mi vida, he conocido solamente una persona que hace su escuela en su propia casa. </p><p>Me gusta la escuela pÃºblica porque es facil, y he conocido muchos amigos. No me gusta la escuela de la casa porque es muy malo para los hijos. Las personas tienen que asisitr la escuela para aprender como hacer amigos y como trabajar con las otras personas.</p><p>Adios,</p><p>Alex</p>",45,PART PUNCT ADP DET NOUN PUNCT VERB CONJ X X ADP DET NOUN AUX SCONJ VERB DET NOUN ADP NOUN ADJ ADP DET PRON NOUN SCONJ VERB PUNCT PRON AUX ADV ADJ SCONJ AUX DET NOUN X ADP DET DET NOUN PUNCT PROPN PRON CONJ VERB DET NOUN ADV ADJ ADP PROPN PUNCT X X VERB DET NOUN ADV ADJ PUNCT ADV ADV ADP DET NOUN CONJ ADP DET NOUN ADP DET NOUN PROPN NOUN NOUN PUNCT PRON VERB NOUN ADP DET NOUN PROPN PUNCT ADP DET NOUN AUX DET NOUN ADP DET NOUN PUNCT ADV PUNCT AUX VERB DET NOUN PROPN PUNCT SCONJ ADP DET PRON PRON VERB PUNCT PRON AUX DET NOUN PUNCT X X PUNCT CONJ ADV PRON AUX ADP NOUN X PUNCT DET NOUN VERB DET NOUN ADJ PUNCT ADV DET NOUN VERB PRON SCONJ AUX VERB ADV ADJ ADP DET NOUN PUNCT CONJ ADV AUX DET DET NOUN SCONJ DET NOUN VERB ADP DET NOUN PROPN PUNCT DET NOUN PROPN AUX VERB DET NOUN ADP NOUN PUNCT PRON AUX PRON PUNCT ADP DET NOUN PUNCT AUX VERB ADV DET NOUN PRON VERB DET NOUN ADP DET ADJ NOUN PUNCT PRON VERB DET NOUN PROPN SCONJ AUX ADJ PUNCT CONJ AUX VERB DET NOUN PUNCT ADV PRON VERB DET NOUN ADP DET NOUN SCONJ AUX ADV ADJ ADP DET NOUN PUNCT DET NOUN VERB SCONJ VERB DET NOUN SCONJ VERB SCONJ VERB NOUN CONJ PRON VERB ADP DET DET NOUN PUNCT PROPN PRON PUNCT PROPN
W3468312,Female,10,Secondary / High School,Unknown,Heritage learner,Heritage Language,1,2604594,10/23/19 10:47,A2,I4,I4,4192,I4,3545,nan,nan,nan,nan,I-MF,TRAVEL,"For your Spanish class, you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun, but getting there isnât always easy.  Describe some different ways you can get to a vacation destination.  Then, describe what is positive or negative about each way to travel.","<p>Para llegar a tu vacaccion destina, no es tan facÃ­l. La mas deficÃ­l es por autobus. O sÃ­ esta lejos de donde vives o estas, necesitas cambiar de autobus, decodar cuando bajarte, y cuidar tus cosas, jamas sabes cuando te pueden robar or quitar las cosas. Ãr por carro no es tan facÃ­l tambÃ­en. Esta bien incomodo, o sÃ­ vas solo necisitas estar desperto cuando manejes. Pero cuando vas por avion, esta mas comodo y puedes Ãr mas relagado. No necesitas preocuparte de alguien quitando tus cosas o parando para ir a otro autobus. Todo depende a que lejos esta, porque o si esta serca si recomiendo ir por carro o autobus, y es bien carro para ir a Detroit a Chicago, mas mejor que vayas en carro. Pero o si esta lejos, si recomiendo avion, va estar mas comodo. Tu vacaccion nesecita ir bien, y llegar ayi tambien puede estar bien, o si quieres.</p>",47,ADP VERB ADP PROPN PROPN VERB PUNCT ADV AUX ADV NOUN PUNCT PRON CONJ X VERB ADP NOUN PUNCT CONJ NOUN VERB ADV ADP ADV VERB CONJ PRON PUNCT NOUN VERB ADP NOUN PUNCT VERB SCONJ VERB PRON PUNCT CONJ VERB DET NOUN PUNCT ADV VERB SCONJ PRON AUX VERB NOUN VERB DET NOUN PUNCT X PROPN ADP NOUN ADV AUX ADV NOUN PROPN PUNCT AUX CONJ VERB PUNCT CONJ NOUN VERB ADV X VERB ADJ SCONJ NOUN PUNCT CONJ SCONJ VERB ADP NOUN PUNCT VERB ADV NOUN CONJ NOUN PROPN PROPN ADV VERB PUNCT ADV AUX VERB PRON ADP PRON VERB DET NOUN CONJ VERB ADP VERB ADP DET NOUN PUNCT PRON VERB ADP SCONJ ADV VERB PUNCT SCONJ CONJ SCONJ VERB X SCONJ VERB VERB ADP NOUN CONJ NOUN PUNCT CONJ VERB ADV NOUN ADP VERB ADP PROPN PROPN PROPN PUNCT ADV ADV CONJ VERB ADP NOUN PUNCT CONJ CONJ SCONJ VERB ADV PUNCT SCONJ VERB NOUN PUNCT AUX VERB ADV NOUN PUNCT DET NOUN X VERB ADV PUNCT CONJ VERB NOUN ADV VERB VERB ADV PUNCT CONJ SCONJ VERB PUNCT
W3468312,Female,10,Secondary / High School,Unknown,Heritage learner,Heritage Language,1,2604594,10/23/19 10:47,A2,I4,I4,4192,I4,3545,nan,nan,nan,nan,I-MF,POP_CULTURE,"Your pen pal from Barcelona wrote you a letter and describes the toy, ""Fidget Spinner,"" that is very popular in her school at the moment. It is very distracting, but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.","<p>Â¿Hola pen pal, como estas? Espero que estas bien en Barcelona. Algo que esta bien popular en mi escuela es un app llamado TikTok. Puedes hacer videos de tÃ­ haciendo algo, y puedes estar famoso, nomas de haciendo algo como cantando a musica. Muchos lo hacen porque quieren ser popular, quieren que todos saben de ellos. Unos se divierten con amigos o familia haciendo videos de algo que hacen en su casa o en su trabajo, o escuela. Yo no los hago, pero si los veo. Unos son muy chistosos, me encanta a reir. Espero que lo trates de poner en tu cel, para que veas que esta haciendo mi escuela ahorita y como usan su tiempo. Â¡Espero que todo esta bien, cuidate!<br></p>",47,PROPN PUNCT PART NOUN ADJ PUNCT ADP PRON PUNCT VERB SCONJ VERB ADV ADP PROPN PUNCT PRON PRON VERB ADV ADJ ADP DET NOUN AUX DET PROPN VERB PROPN PUNCT AUX VERB PROPN ADP NOUN VERB PRON PUNCT CONJ AUX VERB ADJ PUNCT NOUN ADP VERB PRON ADP VERB ADP NOUN PUNCT DET PRON VERB SCONJ VERB VERB ADJ PUNCT VERB SCONJ PRON VERB ADP PRON PUNCT PRON PRON VERB ADP NOUN CONJ NOUN VERB NOUN ADP PRON PRON VERB ADP DET NOUN CONJ ADP DET NOUN PUNCT CONJ NOUN PUNCT PRON ADV PRON VERB PUNCT CONJ SCONJ PRON VERB PUNCT PRON AUX ADV ADJ PUNCT PRON VERB ADP VERB PUNCT VERB SCONJ DET NOUN ADP VERB ADP PROPN PROPN PUNCT ADP SCONJ VERB SCONJ PRON VERB DET NOUN VERB CONJ SCONJ VERB DET NOUN PUNCT X PUNCT VERB SCONJ DET DET NOUN PUNCT VERB PRON PUNCT PROPN INTJ X
W3468312,Female,10,Secondary / High School,Unknown,Heritage learner,Heritage Language,1,2604594,10/23/19 10:47,A2,I4,I4,4192,I4,3545,nan,nan,nan,nan,I-MF,THEATER,"The theater club at your school is putting on a play that will be streamed online. Your pen pal from Seville wants to know more about your event.Write an email telling him/her about the performance. Include important information about the show, such as when, where, and how to see it, as well as a brief description of what the show is about.","<p>Â¿Hola pen pal, como esta Seville? Espero que estas bien. Entonces quieres saber de mi play? Va ser viernes a las cinco de la tarde en mi gym, despues de escuela. La pudes ver en mi twitter live, vamos a ponerlo live. Va ser de Romeo y Juliet, dos enamorados y nadien los quieren juntos. Yo voy hacer Juliet, entonces espero que tienes chanca de averlo, y dime que piensas de como estaba, la verdad por favor. Â¡Espero que lo gustes, cuidate!<br></p>",47,PROPN PUNCT PART NOUN ADJ PUNCT ADP DET PROPN PUNCT VERB SCONJ VERB ADV PUNCT ADV VERB VERB ADP DET NOUN PUNCT PROPN VERB PROPN ADP DET NUM ADP DET NOUN ADP DET NOUN PUNCT ADV ADP NOUN PUNCT DET PROPN VERB ADP DET PROPN PROPN PUNCT AUX ADP VERB DET PROPN PUNCT AUX VERB ADP PROPN CONJ PROPN PUNCT NUM NOUN CONJ VERB PRON VERB ADJ PUNCT PRON AUX VERB PROPN PUNCT ADV VERB SCONJ VERB NOUN ADP NOUN PUNCT CONJ PROPN PRON SCONJ VERB ADP SCONJ VERB PUNCT DET NOUN ADP NOUN PUNCT X PUNCT VERB SCONJ DET NOUN PUNCT VERB PRON PUNCT PROPN INTJ X
X3416264,Female,9,Secondary / High School,5,Heritage learner,Heritage Language,1,2553775,10/16/19 12:42,A2,I4,I4,3389,I4,460,nan,nan,nan,nan,I-MF,TRAVEL,"For your Spanish class, you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun, but getting there isnât always easy.  Describe some different ways you can get to a vacation destination.  Then, describe what is positive or negative about each way to travel.","<p>Lliendo de vacationes si puede ser muy divirtido pero tambien llegando alli no es tan facil acer lo. Esta es una lista de muchas differentes formas de llegar a tu destination para tus vacationes. Te puedes venir en un avion de volada pero los boletos si pueden estar muy caros y llego gastas mucho dinero pero la buena cosa es que te vienes muy rapido y estas comoda. Otra forma de transportation es en un autobus esta muy grande y cuesta mucho menos que el avion, adenro ay camas y estan muy comodas. Tambien esta el tren pero en tren te tarda mucho tiempo para llegar a tu destination. Puedes venirte en un caro manejando es un poco defficil pero puedes parar cuando tu quieras, quieres ir al bano para y ve al bano, tienes hambre para y agara comida, tambien puedes descansar. Ay muchas differentes formas para llegar a tu destination para tu vacation. Y cada forma tiene algo positivo o negativo tambien.</p>",57,VERB ADP NOUN SCONJ AUX VERB ADV ADJ CONJ ADV VERB ADV ADV AUX ADV ADJ X PRON PUNCT PRON AUX DET NOUN ADP DET NOUN NOUN ADP VERB ADP PROPN PROPN ADP DET NOUN PUNCT PRON AUX VERB ADP DET NOUN ADP ADJ CONJ DET NOUN SCONJ AUX VERB ADV ADJ CONJ VERB VERB DET NOUN CONJ DET ADJ NOUN AUX SCONJ PRON VERB ADV ADJ CONJ DET ADJ PUNCT DET NOUN ADP NOUN VERB ADP DET NOUN VERB ADV ADJ CONJ VERB PRON ADV SCONJ DET NOUN PUNCT NOUN INTJ NOUN CONJ VERB ADV ADJ PUNCT ADV DET DET NOUN CONJ ADP NOUN PRON VERB DET NOUN ADP VERB ADP PROPN PROPN PUNCT AUX VERB PRON ADP PRON ADJ VERB AUX DET PRON ADJ CONJ AUX VERB SCONJ PROPN VERB PUNCT VERB VERB ADP DET NOUN ADP CONJ VERB ADP DET NOUN PUNCT VERB NOUN SCONJ CONJ VERB NOUN PUNCT ADV VERB VERB PUNCT INTJ PRON NOUN NOUN ADP VERB ADP PROPN PROPN ADP PROPN PROPN PUNCT CONJ DET NOUN VERB PRON ADJ CONJ ADJ NOUN PUNCT
X3416264,Female,9,Secondary / High School,5,Heritage learner,Heritage Language,1,2553775,10/16/19 12:42,A2,I4,I4,3389,I4,460,nan,nan,nan,nan,I-MF,THEATER,"The theater club at your school is putting on a play that will be streamed online. Your pen pal from Seville wants to know more about your event.Write an email telling him/her about the performance. Include important information about the show, such as when, where, and how to see it, as well as a brief description of what the show is about.","<p>Hola pen pal, como estas? como esta alla en Seville? escuche que quieres saber mas de mi evento que voy a tener con la escuela. Va acer este viernes mes dies del dia tres, Va acer en un cuarto a lado de la cafeteria. Y necesitas llevar un boleto comprado para que te puedan dejar pasar. El show va a ensenar te como no es bueno el bullying y no es bueno mentir. El show tiene una familia que pasan un momento muy defficil porque la hija le iso bullying a otra nina y sus papas la metieron en problemas por mentir. Espero que te guste mucho el show y que vengas a ver lo, muchas gracias pen pal. </p>",57,PART NOUN ADJ PUNCT ADP PRON PUNCT ADP PRON ADV ADP PROPN PUNCT VERB SCONJ VERB VERB ADV ADP DET NOUN SCONJ AUX ADP VERB ADP DET NOUN PUNCT AUX ADP DET NOUN NOUN PROPN ADP DET NOUN NUM PUNCT PROPN X ADP NUM ADJ ADP NOUN ADP DET NOUN PUNCT CONJ NOUN VERB DET NOUN ADJ ADP SCONJ PRON AUX AUX VERB PUNCT DET NOUN AUX ADP VERB PRON ADP ADV AUX ADJ DET NOUN CONJ ADV AUX ADJ VERB PUNCT DET NOUN AUX DET NOUN SCONJ VERB DET NOUN ADV ADJ SCONJ DET NOUN PRON NOUN NOUN ADP DET NOUN CONJ DET NOUN PRON VERB ADP NOUN ADP VERB PUNCT VERB SCONJ PRON VERB PRON DET NOUN CONJ SCONJ NOUN ADP VERB PRON PUNCT DET NOUN NOUN NOUN PUNCT
X3416264,Female,9,Secondary / High School,5,Heritage learner,Heritage Language,1,2553775,10/16/19 12:42,A2,I4,I4,3389,I4,460,nan,nan,nan,nan,I-MF,POP_CULTURE,"Your pen pal from Barcelona wrote you a letter and describes the toy, ""Fidget Spinner,"" that is very popular in her school at the moment. It is very distracting, but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.","<p>Hola pen pal, Como estas? algo que es muy popular ahorita son los airpods son blancos y son como audiphonos pero no tienen cables nomas te los metes a la oreja para escuchar. Cuestan mucho dinero porque son de marca la compania apple los inventaron y todos los ninos los tienen ahorita. Yo creo que los estudientes en mi escuela les gustan porque no tienes cables y se sienten bien por eso son muy popular ahorita pero otros ninos si piensan que cuestan mucho dinero y mejor no compran, Tambien otra cosa que es popular son los xbox y playstations porque puedes jugar con mucha jente alrededor del mundo.</p>",57,PART NOUN ADJ PUNCT ADP PRON PUNCT PRON PRON AUX ADV ADJ VERB AUX DET NOUN VERB NOUN CONJ VERB SCONJ NOUN CONJ ADV VERB NOUN NOUN PRON DET NOUN ADP DET NOUN ADP VERB PUNCT VERB DET NOUN SCONJ AUX ADP NOUN DET NOUN PROPN DET VERB CONJ DET DET NOUN PRON VERB VERB PUNCT PRON VERB SCONJ DET NOUN ADP DET NOUN PRON VERB SCONJ ADV VERB NOUN CONJ PRON VERB ADV ADP PRON AUX ADV ADJ VERB CONJ PRON NOUN SCONJ VERB SCONJ VERB DET NOUN CONJ ADV ADV VERB PUNCT ADV DET NOUN PRON VERB ADJ AUX DET NOUN CONJ NOUN SCONJ AUX VERB ADP DET NOUN ADV ADP DET NOUN PUNCT
X3468328,Female,10,Secondary / High School,Unknown,Heritage learner,Heritage Language,1,2604610,10/23/19 9:59,A2,I4,I4,3534,I4,3947,nan,nan,nan,nan,I-MF,TRAVEL,"For your Spanish class, you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun, but getting there isnât always easy.  Describe some different ways you can get to a vacation destination.  Then, describe what is positive or negative about each way to travel.","<p>Cuando voy de vacaciones es un poco dificil y facil llegar alli.</p><p>Una manera para llegar a mi destinacion seria en carro, lo malo es que tiene poco espacio, no tiene baÃ±o, y tiene que tomar paradas para relajar y para comer. Pero lo bueno es que nosotros si podemos tomar nuestros tiempo para llegar allÃ­.</p><p>Otro manera para llegar a mi destinacion seria en un autobÃºs, lo malo es que no pueden parar cuando queres y no te dan comida todo el tiempo pero lo bueno es que hay espacio para poner tus maletas y tambien puedes cargar tu telefono y puedes dormir comodo.<br></p><p>El final manera para llegar a mi destinacion seria en avion, lo malo de ir en avion es que hay mucho traffico en el aeropuerto y esperas mucho tiempo a recibir su maleta , lo bueno es que si te dan comida y es menos tiempo para llegar en tu lugar.</p>",43,SCONJ VERB ADP NOUN VERB DET PRON ADJ CONJ ADJ VERB ADV PUNCT DET NOUN ADP VERB ADP DET NOUN ADJ ADP NOUN PUNCT DET ADJ AUX SCONJ VERB PRON NOUN PUNCT ADV VERB X X X PUNCT CONJ VERB SCONJ VERB NOUN ADP VERB CONJ SCONJ VERB PUNCT CONJ PRON NOUN VERB SCONJ PRON SCONJ AUX VERB DET NOUN ADP VERB NOUN PUNCT DET NOUN ADP VERB ADP DET NOUN ADJ ADP DET NOUN PUNCT DET ADJ AUX SCONJ ADV AUX VERB SCONJ NOUN CONJ ADV PRON VERB NOUN DET DET NOUN CONJ DET ADJ VERB SCONJ AUX NOUN ADP VERB DET NOUN CONJ ADV VERB VERB DET NOUN CONJ AUX VERB NOUN PUNCT INTJ INTJ INTJ DET NOUN NOUN SCONJ VERB ADP DET NOUN ADJ ADP NOUN PUNCT DET ADJ ADP VERB ADP NOUN AUX SCONJ AUX DET NOUN ADP DET NOUN CONJ VERB DET NOUN ADP VERB DET NOUN PUNCT DET ADJ VERB SCONJ SCONJ PRON VERB NOUN CONJ VERB ADV NOUN ADP VERB ADP DET NOUN PUNCT
X3468328,Female,10,Secondary / High School,Unknown,Heritage learner,Heritage Language,1,2604610,10/23/19 9:59,A2,I4,I4,3534,I4,3947,nan,nan,nan,nan,I-MF,POP_CULTURE,"Your pen pal from Barcelona wrote you a letter and describes the toy, ""Fidget Spinner,"" that is very popular in her school at the moment. It is very distracting, but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.","<p>Hola amiga,</p><p>En mi escuela y comunidad el ""IPhone 11"" es mÃºy popÃºlar. ES un telefono que acaba se salir hace unas semanas.  Muchos estudiantes hable de eso y tambien los tiene. Yo creÃ³ que es mÃºy popÃºlar porque es mas moderno y tiene mas estilo. Muchos personas tiene el telefono nuevo, y tambien personas famosos.</p>",43,PART NOUN PUNCT ADP DET NOUN CONJ NOUN DET PUNCT PROPN NUM PUNCT VERB PROPN PROPN PUNCT AUX DET NOUN PRON VERB PRON VERB VERB DET NOUN PUNCT DET NOUN VERB ADP PRON CONJ ADV PRON VERB PUNCT PRON X X SCONJ X X X SCONJ VERB ADV ADJ CONJ VERB ADV NOUN PUNCT DET NOUN VERB DET NOUN ADJ PUNCT CONJ ADV NOUN ADJ PUNCT
X3468328,Female,10,Secondary / High School,Unknown,Heritage learner,Heritage Language,1,2604610,10/23/19 9:59,A2,I4,I4,3534,I4,3947,nan,nan,nan,nan,I-MF,THEATER,"The theater club at your school is putting on a play that will be streamed online. Your pen pal from Seville wants to know more about your event.Write an email telling him/her about the performance. Include important information about the show, such as when, where, and how to see it, as well as a brief description of what the show is about.","<p>Hola amiga</p><p>Mi escuela esta tenÃ­endo un evento que el clÃºb de thiatro esta hacÃ­endo. Nosotros estamos hacÃ­endo un show en el salon grande de la escuela. El evento seria el proximo lunes a las tres de la tarde. Para venir tiene que pagar por un boleto, el boleto solo son tres dolares. El show se trata de una niÃ±a joven que viaje solita pero lluego discuvre ella que sus padres se desaparecieron.</p>",43,PART PROPN PROPN DET X DET NOUN SCONJ DET X ADP NOUN DET X PUNCT PRON VERB X DET NOUN ADP DET NOUN ADJ ADP DET NOUN PUNCT DET NOUN ADJ DET NOUN PROPN ADP DET NUM ADP DET NOUN PUNCT ADP VERB VERB SCONJ VERB ADP DET NOUN PUNCT DET NOUN ADJ VERB NUM NOUN PUNCT DET NOUN PRON VERB ADP DET X X ADP NOUN SCONJ NOUN ADJ CONJ VERB VERB PRON CONJ DET NOUN PRON VERB PUNCT
Y3343469,Female,9,Secondary / High School,4,Traditional classroom,Foreign Language,1,2490438,9/13/19 12:10,B2,I4,I4,4314,I4,3938,nan,nan,nan,nan,A-SE,LANGUAGE ARTS,An international student who is coming to your school would like to know what movies and tv shows students in your school like.Youâve been asked to post a blog on your schoolâs website about a movie or television show you recently saw. Make sure your blog post has several paragraphs in which you: 1. Summarize the plot. Make sure you give enough detail that the student will be able to decide if he/she wants to watch the movie or show.2. Describe one of the characters in detail. What makes that person an interesting character?3. Explain what you liked about the movie/ show and what you think could be better. Help the international student decide if this movie/show is worth seeing or not.,"<p>Â¡Hola amigos! Una pelicula que muchos personas te gusta en mi escuela te gusta es Wonder. Wonder es un pelicula sobre una niÃ±o que se llamo Auggie y ello que tiene una disformacÃ­on. No affecta su cabeza pero muchos personas piensan que sÃ­. Ello no te gusta todos los personas que mirar a ti differente. En la pelicula, Auggie se forma los amigos en escuela y se feliz. Yo me gusta esta pelicula porque se dementstrar que todos son iguales. Â¡Yo si remomiendo esta pelicula!</p>",35,X PUNCT PROPN NOUN PUNCT DET NOUN SCONJ DET NOUN PRON VERB ADP DET NOUN PRON VERB VERB PROPN PUNCT PROPN VERB DET NOUN ADP DET X X X SCONJ PRON VERB X CONJ PRON SCONJ VERB DET X PUNCT ADV VERB DET NOUN CONJ DET NOUN VERB SCONJ NOUN PUNCT PRON ADV PRON VERB DET DET NOUN SCONJ VERB ADP PRON ADJ PUNCT ADP DET NOUN PUNCT X PRON VERB DET NOUN ADP NOUN CONJ PRON ADJ PUNCT PRON PRON VERB DET NOUN SCONJ PRON VERB SCONJ PRON AUX ADJ PUNCT X PUNCT PRON ADV VERB DET NOUN PUNCT
