no,username,testId,topic,Summer Break,Self Recommnedation,Social media,LANGUAGE ARTS,EDUCATION,ENVIRONMENT,POP_CULTURE,HEALTH
1622,W2667800,1895297,Social media,0.106275393,0.102942165,0.187323949,0.120387421,0.099224971,0.092114421,0.065613555,0.065025366
1623,W2667800,1895297,Summer Break,0.179788972,0.119482935,0.123710722,0.112693861,0.12315034,0.109632818,0.086176099,0.064699178
1624,W2669997,1897383,Social media,0.100437404,0.101110039,0.180426624,0.094026484,0.089592858,0.090286278,0.060422456,0.063348636
1625,W2669997,1897383,Summer Break,0.178376164,0.121287703,0.10761006,0.093465473,0.097792423,0.096323033,0.085720631,0.06184904
1626,W2669997,1897383,Self Recommnedation,0.12771372,0.233195706,0.11313802,0.099736125,0.09727078,0.10593417,0.062134431,0.061884578
1627,W2676465,1902980,Self Recommnedation,0.002277061,0.004827286,0.005149877,0.003805105,0.006853754,0.006577327,0.009158412,0.002398779
1628,W2676465,1902980,Social media,0.090356965,0.079725757,0.167096085,0.092717261,0.086530045,0.086813336,0.068092944,0.053398232
1629,W2676465,1902980,Summer Break,0.156935815,0.089003849,0.079717069,0.072471516,0.071106059,0.070727429,0.058299037,0.044753656
1630,W2683182,1908142,Self Recommnedation,0.103502951,0.180169222,0.094146819,0.093613413,0.110081842,0.097563073,0.060795407,0.054287845
1631,W2683182,1908142,Social media,0.089092145,0.08596726,0.219380921,0.09216123,0.083636404,0.087383556,0.053627663,0.053214725
1632,W2683182,1908142,Summer Break,0.199367886,0.120944838,0.107984355,0.09890731,0.092047428,0.08934292,0.066297133,0.04916256
1633,W2703450,1926370,Social media,0.117432417,0.09670636,0.191345036,0.126002577,0.113609364,0.099384444,0.082668786,0.06633401
1634,W2703450,1926370,Self Recommnedation,0.104119573,0.17928669,0.091685795,0.100308215,0.088051086,0.080708379,0.053770431,0.051978865
1635,W2703450,1926370,Summer Break,0.209774309,0.115011356,0.11124684,0.11472754,0.09949472,0.105224325,0.072919167,0.065127613
1636,W2735026,1950653,Summer Break,0.181429935,0.093846032,0.078733994,0.073345817,0.066839744,0.07446657,0.044122419,0.03794014
1637,W2735026,1950653,Self Recommnedation,0.074529403,0.123862837,0.073901398,0.075571613,0.07041752,0.070283508,0.045950456,0.032176309
1638,W2735026,1950653,Social media,0.066569361,0.073357131,0.132693466,0.063379305,0.059725972,0.068089011,0.043358205,0.034483765
1639,W2739583,1954757,Summer Break,0.002277061,0.004827286,0.005149877,0.003805105,0.006853754,0.006577327,0.009158412,0.002398779
1640,W2739583,1954757,Self Recommnedation,0.121832976,0.249493178,0.115223898,0.108712338,0.094998611,0.096024562,0.05789828,0.052783488
1641,W2739583,1954757,Social media,0.089213869,0.078467382,0.124178608,0.076329215,0.059197894,0.055023792,0.040441147,0.033599937
1642,W2740131,1955157,Social media,0.082901237,0.06936692,0.149233293,0.076192554,0.06360849,0.059253453,0.054077654,0.045404193
1643,W2740131,1955157,Summer Break,0.13498206,0.098817816,0.089112906,0.084975648,0.080206271,0.080170481,0.055265438,0.054834163
1644,W2740131,1955157,Self Recommnedation,0.099012383,0.177937074,0.097353267,0.122719525,0.087977423,0.084598538,0.058573015,0.059430965
1645,W2763616,1974730,Social media,0.071288433,0.0801164,0.19524115,0.087892771,0.089372649,0.096928201,0.063942636,0.054669898
1646,W2763616,1974730,Summer Break,0.127520573,0.067586958,0.075802429,0.074660795,0.061984861,0.05473953,0.05238454,0.048005599
1647,W2763616,1974730,Self Recommnedation,0.074015772,0.169556015,0.073616568,0.081660313,0.063758234,0.061110414,0.047671742,0.044197672
1648,W2766276,1976962,Summer Break,0.149808422,0.099029503,0.079638741,0.06045265,0.062856106,0.059271539,0.04018774,0.040738531
1649,W2766276,1976962,Self Recommnedation,0.091488436,0.241513354,0.079278869,0.056445018,0.055452048,0.05232636,0.03020164,0.036322326
1650,W2766276,1976962,Social media,0.089669968,0.088122722,0.155440241,0.094318177,0.077209006,0.08457817,0.055942504,0.05374715
1651,W2766472,1977158,Self Recommnedation,0.127191642,0.20266006,0.111407946,0.098284245,0.10378255,0.089410235,0.067628663,0.055204026
1652,W2766472,1977158,Social media,0.054567163,0.053674993,0.129780159,0.074694151,0.095353497,0.082088257,0.058389694,0.038149861
1653,W2766472,1977158,Summer Break,0.163669293,0.113359344,0.102065929,0.110790141,0.088563653,0.080914312,0.063435306,0.059902464
1654,W2785941,1994082,Self Recommnedation,0.125520261,0.164634721,0.097586415,0.102075008,0.116292871,0.096769531,0.065242717,0.051506749
1655,W2785941,1994082,Social media,0.094358511,0.087646651,0.186788201,0.097021411,0.088146085,0.082688171,0.058947266,0.057954809
1656,W2785941,1994082,Summer Break,0.190771996,0.112133714,0.09958738,0.10174638,0.098401979,0.085386717,0.061474897,0.057475168
1657,X2000708,1296991,Summer Break,0.197563419,0.101378517,0.121345154,0.103019351,0.106938333,0.101313106,0.0821173,0.071551073
1658,X2000708,1296991,Self Recommnedation,0.117994946,0.196959882,0.100235012,0.096520936,0.110694347,0.094251456,0.069921201,0.055459704
1659,X2000708,1296991,Social media,0.09293929,0.09224486,0.154095489,0.100499043,0.090628292,0.099873682,0.069232833,0.056340411
1660,X2101215,1388890,Summer Break,0.151566956,0.084489318,0.085021683,0.091459679,0.084928907,0.083766452,0.055229452,0.047083216
1661,X2101215,1388890,Self Recommnedation,0.117203667,0.191631243,0.092906773,0.095354356,0.108598844,0.097456887,0.063311637,0.052677752
1662,X2101215,1388890,Social media,0.090064226,0.094727385,0.203362732,0.113609435,0.090655779,0.097758147,0.064048001,0.06400931
1663,X2110260,1397821,Summer Break,0.162378637,0.095019241,0.097253771,0.106047659,0.090113598,0.087909673,0.070409134,0.063400087
1664,X2110260,1397821,Self Recommnedation,0.134272761,0.211075388,0.134220299,0.143463838,0.122854736,0.121285102,0.080171087,0.078018852
1665,X2110260,1397821,Social media,0.099858209,0.099972185,0.162403746,0.103002103,0.090711693,0.096348325,0.066094566,0.068754284
1666,X2153279,1438996,Summer Break,0.172475947,0.081838587,0.09467488,0.080447498,0.078538529,0.07502011,0.064077724,0.04616247
1667,X2153279,1438996,Self Recommnedation,0.08516851,0.164099862,0.084715146,0.080094451,0.08994863,0.073724261,0.051716419,0.055341392
1668,X2153279,1438996,Social media,0.078134702,0.076804581,0.179140978,0.093570392,0.080452302,0.076243532,0.061883675,0.057701819
1669,X2163728,1449177,Summer Break,0.187426355,0.131691774,0.137258118,0.127557995,0.11028951,0.10799957,0.082352636,0.08174782
1670,X2163728,1449177,Social media,0.125132299,0.109389627,0.186633426,0.114500576,0.098633203,0.113794434,0.068673278,0.067159771
1671,X2163728,1449177,Self Recommnedation,0.147591677,0.19981271,0.097972341,0.079298762,0.103950942,0.091210261,0.059909429,0.05223542
1672,X2173615,1458992,Summer Break,0.249513219,0.163050101,0.155421019,0.177202467,0.146844969,0.133857354,0.104035769,0.095245375
1673,X2173615,1458992,Self Recommnedation,0.170337256,0.25308756,0.159818005,0.166875276,0.155262221,0.147000816,0.094213453,0.086134302
1674,X2173615,1458992,Social media,0.16077347,0.148226484,0.247009531,0.165109171,0.143553776,0.128218303,0.100500503,0.092947464
1675,X2190180,1475138,Self Recommnedation,0.076604578,0.224313913,0.070944511,0.052778509,0.06128203,0.050522462,0.044083588,0.029418184
1676,X2190180,1475138,Social media,0.083416565,0.085509433,0.159089462,0.088113476,0.066407718,0.07077263,0.056753066,0.037624437
1677,X2190180,1475138,Summer Break,0.233104829,0.124630805,0.129394962,0.107912556,0.094718526,0.102558715,0.073705006,0.060233441
1678,X2203811,1488362,Self Recommnedation,0.077632509,0.190801335,0.079981652,0.068041842,0.06323777,0.067459797,0.042139059,0.04186068
1679,X2203811,1488362,Social media,0.095495911,0.091229115,0.125252276,0.09391078,0.067532168,0.080760147,0.058608829,0.051468929
1680,X2203811,1488362,Summer Break,0.172729492,0.087014015,0.073653869,0.06944022,0.057111524,0.061358578,0.052916867,0.060882465
1681,X2236392,1518921,Summer Break,0.138854672,0.071920682,0.052623649,0.040838261,0.044967346,0.044596,0.033911476,0.025896241
1682,X2236392,1518921,Self Recommnedation,0.089857334,0.213129425,0.083905539,0.079200722,0.075754607,0.07004987,0.044225608,0.042936238
1683,X2236392,1518921,Social media,0.075884199,0.073345706,0.149340823,0.05713703,0.056435573,0.061769746,0.039777667,0.039293101
1684,X2290423,1570502,Summer Break,0.029006773,0.021760921,0.018654056,0.015160641,0.014042108,0.014387842,0.009227899,0.010357636
1685,X2290423,1570502,Self Recommnedation,0.021477027,0.034374154,0.025470696,0.022057215,0.018455272,0.018685213,0.012245052,0.014844634
1686,X2290423,1570502,Social media,0.023796116,0.024363202,0.04195177,0.030447846,0.022350964,0.0227357,0.019958324,0.015886997
1687,X2406024,1681333,Summer Break,0.182183785,0.106610276,0.094970497,0.080187485,0.075528097,0.085752343,0.05618853,0.052244742
1688,X2406024,1681333,Self Recommnedation,0.113545165,0.186904861,0.089320773,0.083351056,0.088977578,0.081632443,0.052483011,0.048038443
1689,X2406024,1681333,Social media,0.078867648,0.081726787,0.16626833,0.0777773,0.061888879,0.089020984,0.048871747,0.038975784
1690,X2505458,1755709,Summer Break,0.192593405,0.11545923,0.106194126,0.105267129,0.10770955,0.101671359,0.085654085,0.062967993
1691,X2505458,1755709,Self Recommnedation,0.110518515,0.192685257,0.112740578,0.117586462,0.109255834,0.095580017,0.072594504,0.069102667
1692,X2505458,1755709,Social media,0.094446147,0.090494349,0.181093042,0.109120306,0.100915387,0.09808828,0.089062601,0.072905117
1693,X2514669,1763059,Summer Break,0.151120689,0.139093569,0.097331917,0.094216533,0.085429116,0.085929376,0.064573489,0.067615913
1694,X2514669,1763059,Self Recommnedation,0.107670223,0.20850076,0.100884892,0.088648493,0.08172593,0.078635428,0.057241496,0.055919883
1695,X2514669,1763059,Social media,0.094989842,0.10341505,0.177368839,0.093678836,0.086826705,0.109503138,0.075996469,0.057894505
1696,X2520757,1766361,Summer Break,0.247374045,0.179246688,0.176533478,0.182011588,0.171648448,0.15845352,0.113797108,0.105625422
1697,X2520757,1766361,Self Recommnedation,0.128282039,0.210247337,0.114668427,0.119130081,0.108915674,0.102439408,0.070760932,0.067266209
1698,X2520757,1766361,Social media,0.106824161,0.105399755,0.174578277,0.137780585,0.115592685,0.105002659,0.085120653,0.073825335
1699,X2569924,1805682,Self Recommnedation,0.133533601,0.204870164,0.130904158,0.113382857,0.109085091,0.10403671,0.072948783,0.069173898
1700,X2569924,1805682,Social media,0.109381246,0.095959858,0.203499735,0.098637513,0.095792495,0.084958452,0.075218036,0.080589977
1701,X2569924,1805682,Summer Break,0.201387182,0.128412841,0.11979812,0.113993599,0.098971845,0.088119099,0.07557403,0.074099516
1702,X2608446,1842755,Self Recommnedation,0.070406068,0.114106107,0.067923171,0.055316075,0.066273248,0.059744812,0.043843934,0.036527455
1703,X2608446,1842755,Social media,0.08168658,0.070004906,0.198523146,0.075846181,0.072669226,0.072341027,0.05848834,0.047862403
1704,X2608446,1842755,Summer Break,0.1048375,0.056723863,0.062140031,0.059939055,0.057745604,0.053555262,0.053608309,0.04127586
1705,X2609120,1843429,Summer Break,0.139382799,0.093507645,0.104169226,0.103169172,0.081875816,0.085894679,0.064975789,0.069544426
1706,X2609120,1843429,Self Recommnedation,0.126805341,0.249811614,0.130597042,0.108798727,0.098607521,0.095698009,0.07057203,0.070123798
1707,X2609120,1843429,Social media,0.098526351,0.097865385,0.127315722,0.076985513,0.063945287,0.068605513,0.055175769,0.048657337
1708,X2626467,1859343,Self Recommnedation,0.078167896,0.103036362,0.070731492,0.080346324,0.094314448,0.092516151,0.049319774,0.040977359
1709,X2626467,1859343,Social media,0.081386929,0.075243399,0.175017321,0.092582271,0.079931972,0.081644962,0.054719626,0.05381255
1710,X2626467,1859343,Summer Break,0.129985209,0.069729276,0.067143639,0.065471376,0.058252713,0.066703529,0.042944099,0.040004371
1711,X2626912,1859710,Summer Break,0.212669331,0.11239859,0.121802102,0.108434996,0.107569454,0.106897373,0.079478481,0.075717166
1712,X2626912,1859710,Self Recommnedation,0.167029665,0.26617053,0.175228224,0.180469876,0.161969626,0.159271658,0.108849211,0.096483521
1713,X2626912,1859710,Social media,0.110301796,0.10340274,0.191111393,0.121838118,0.102046923,0.102636214,0.074047383,0.063423218
1714,X2675356,1902078,Self Recommnedation,0.104561961,0.259494825,0.110246117,0.102294317,0.094654186,0.091151051,0.06729515,0.059127004
1715,X2675356,1902078,Social media,0.071812623,0.074953945,0.134859381,0.08266046,0.068540556,0.066358439,0.054868987,0.04605789
1716,X2675356,1902078,Summer Break,0.130498592,0.075807449,0.062915887,0.049676315,0.050097228,0.050716769,0.042262877,0.040405649
1717,X2690745,1914650,Summer Break,0.12515,0.064018218,0.064547869,0.05336408,0.048847121,0.048205423,0.038517514,0.032725253
1718,X2690745,1914650,Self Recommnedation,0.102222255,0.146188364,0.106578769,0.110122737,0.093390867,0.090191886,0.05988644,0.065116843
1719,X2690745,1914650,Social media,0.047900138,0.035149673,0.070227955,0.054544603,0.046696669,0.043809292,0.03895634,0.035609175
1720,X2733732,1949645,Self Recommnedation,0.044862829,0.08843398,0.073689247,0.070249013,0.063826515,0.053019978,0.042754495,0.058079892
1721,X2733732,1949645,Summer Break,0.117001659,0.063583026,0.060643172,0.053195851,0.051627418,0.054775365,0.049137533,0.031754373
1722,X2733732,1949645,Social media,0.052790501,0.049647708,0.128060914,0.068295185,0.062977299,0.068707229,0.056535208,0.038754792
1723,X2743558,1958054,Social media,0.057678007,0.059735022,0.119963992,0.068389335,0.067574643,0.056451283,0.048671266,0.069155516
1724,X2743558,1958054,Summer Break,0.159904028,0.094051196,0.089962371,0.094839387,0.081590144,0.075902535,0.05295312,0.056195888
1725,X2743558,1958054,Self Recommnedation,0.06437073,0.14067486,0.078580065,0.065864011,0.083720649,0.070537072,0.047652264,0.040497778
1726,X2773667,1983701,Summer Break,0.165190192,0.104727808,0.101669199,0.106657647,0.094922558,0.088885786,0.071488531,0.064158879
1727,X2773667,1983701,Self Recommnedation,0.10848466,0.190967228,0.101589954,0.094258513,0.093675195,0.090845375,0.059202578,0.056946664
1728,X2773667,1983701,Social media,0.098581232,0.092425124,0.187190449,0.110611715,0.089099776,0.09176291,0.067451042,0.063144924
1729,Y2063230,1353812,Summer Break,0.198344268,0.11233475,0.098812031,0.087339952,0.093427101,0.087801773,0.065731276,0.056261799
1730,Y2063230,1353812,Self Recommnedation,0.133974137,0.196501389,0.092648677,0.079726116,0.098327971,0.09741946,0.062275875,0.055009688
1731,Y2063230,1353812,Social media,0.095693343,0.086242333,0.191765609,0.102929737,0.094331914,0.085128861,0.083168788,0.055473239
1732,Y2103226,1390873,Summer Break,0.098504975,0.058645217,0.064099273,0.06759589,0.057160491,0.046629249,0.035753345,0.041356578
1733,Y2103226,1390873,Self Recommnedation,0.096304602,0.17112968,0.109804187,0.096599561,0.102744312,0.087232825,0.064506083,0.061512009
1734,Y2103226,1390873,Social media,0.092277119,0.091770653,0.206674091,0.121803205,0.114308351,0.092869277,0.088054591,0.094763487
1735,Y2103390,1391037,Summer Break,0.124953534,0.059943556,0.051317637,0.046142526,0.047130133,0.04577551,0.031372163,0.033318415
1736,Y2103390,1391037,Self Recommnedation,0.080432246,0.172908985,0.072078035,0.06272074,0.065884007,0.065866718,0.040870967,0.040145037
1737,Y2103390,1391037,Social media,0.051043106,0.049195192,0.152434055,0.063212571,0.068867914,0.052471701,0.060963679,0.05508546
1738,Y2104762,1392409,Summer Break,0.122178981,0.080585328,0.07979057,0.079256141,0.076262883,0.06541908,0.059762697,0.051967529
1739,Y2104762,1392409,Self Recommnedation,0.108800744,0.150659037,0.100551347,0.088293766,0.083134791,0.073542918,0.053106174,0.057623378
1740,Y2104762,1392409,Social media,0.096655221,0.093182379,0.148331175,0.09636152,0.092498371,0.090829027,0.067657782,0.058195602
1741,Y2104899,1392545,Summer Break,0.169774265,0.092121029,0.079591976,0.070797602,0.077087801,0.066359758,0.052164038,0.03990842
1742,Y2104899,1392545,Self Recommnedation,0.068723668,0.119465,0.07417207,0.066705396,0.057142165,0.058755913,0.045403316,0.042933142
1743,Y2104899,1392545,Social media,0.016854247,0.013808588,0.076464327,0.009741395,0.014440413,0.008934804,0.004548413,0.008866762
1744,Y2110116,1397677,Summer Break,0.007511746,0.001515832,0.001669846,0.008093949,0.001157168,0.003735598,0.002372019,0.001154451
1745,Y2110116,1397677,Self Recommnedation,0.008539671,0.010746661,0.010094346,0.012089595,0.015549386,0.011689133,0.005316347,0.012253668
1746,Y2110116,1397677,Social media,0.000320908,0.001073806,0.047580207,0.000713269,0.000301111,0.001873264,0,0
1747,Y2126668,1413442,Summer Break,0.143118263,0.081271493,0.069006913,0.061683316,0.060423627,0.061961975,0.04114135,0.040607918
1748,Y2126668,1413442,Self Recommnedation,0.089224519,0.165524359,0.072296818,0.06529525,0.069432432,0.060948221,0.03768577,0.039177749
1749,Y2126668,1413442,Social media,0.052374278,0.032277356,0.134452215,0.033010269,0.034359902,0.03116362,0.022295734,0.024638735
1750,Y2140953,1427123,Summer Break,0.146729596,0.067278764,0.054427146,0.063654129,0.050048377,0.045771605,0.038336683,0.028294448
1751,Y2140953,1427123,Self Recommnedation,0.07288626,0.173949334,0.061985211,0.048991851,0.054786714,0.049733561,0.032583887,0.025240757
1752,Y2140953,1427123,Social media,0.051836202,0.052642072,0.141786692,0.050858116,0.039751498,0.047516545,0.037363662,0.023270806
1753,Y2161509,1446961,Self Recommnedation,0.087351724,0.108707029,0.064082041,0.063318748,0.063845903,0.062239931,0.03720113,0.034217568
1754,Y2161509,1446961,Social media,0.10040438,0.08448715,0.143839244,0.080780013,0.07522885,0.072820327,0.063855194,0.045955377
1755,Y2161509,1446961,Summer Break,0.19168643,0.113714529,0.11129892,0.099298134,0.093009142,0.094737551,0.064808894,0.054718571
1756,Y2166645,1452073,Social media,0.002277061,0.004827286,0.005149877,0.003805105,0.006853754,0.006577327,0.009158412,0.002398779
1757,Y2166645,1452073,Summer Break,0.114547629,0.068271562,0.053572234,0.05370394,0.04815475,0.040945227,0.030704119,0.031450096
1758,Y2166645,1452073,Self Recommnedation,0.002277061,0.004827286,0.005149877,0.003805105,0.006853754,0.006577327,0.009158412,0.002398779
1759,Y2180335,1465379,Summer Break,0.178257182,0.09661935,0.100298534,0.091927049,0.087149281,0.092549712,0.064338242,0.055414061
1760,Y2180335,1465379,Self Recommnedation,0.122665987,0.197009604,0.120046406,0.121040841,0.116487641,0.106521498,0.08242322,0.069874642
1761,Y2180335,1465379,Social media,0.099560323,0.087421504,0.178595332,0.105174728,0.092916828,0.084826343,0.064346942,0.060275877
1762,Y2212771,1496994,Social media,0.077643118,0.068094854,0.116644159,0.058536145,0.076489884,0.067959319,0.048520036,0.046395144
1763,Y2212771,1496994,Self Recommnedation,0.028532846,0.096057001,0.02862515,0.020770064,0.020992167,0.02644237,0.021772525,0.016139298
1764,Y2212771,1496994,Summer Break,0.127812629,0.041479989,0.046000233,0.045382741,0.043609863,0.038801183,0.039543871,0.034904723
1765,Y2216929,1500952,Self Recommnedation,0.122496919,0.182439876,0.14107797,0.142566772,0.134073697,0.130774855,0.086767315,0.078918425
1766,Y2216929,1500952,Social media,0.101305459,0.096277784,0.174102672,0.1038028,0.097794387,0.092955376,0.073102769,0.073484185
1767,Y2216929,1500952,Summer Break,0.161572253,0.095620801,0.109544168,0.110557969,0.101996742,0.095615101,0.075899614,0.058976067
1768,Y2225309,1508783,Summer Break,0.232121167,0.132452547,0.117341332,0.122453728,0.106202983,0.107771528,0.080047884,0.071565704
1769,Y2225309,1508783,Self Recommnedation,0.148681781,0.266470854,0.128181077,0.129041265,0.12701575,0.125893304,0.078517948,0.067903377
1770,Y2225309,1508783,Social media,0.093973788,0.090413341,0.167091865,0.114697696,0.095419769,0.099210926,0.07914823,0.050322161
1771,Y2253751,1536064,Summer Break,0.288502007,0.167463127,0.158145062,0.146260993,0.132449666,0.140873103,0.093202437,0.102705689
1772,Y2253751,1536064,Self Recommnedation,0.166242041,0.306895905,0.153388052,0.149615236,0.150398195,0.151997548,0.089888576,0.086665424
1773,Y2253751,1536064,Social media,0.122982966,0.121366725,0.306689066,0.135572488,0.133881961,0.13829024,0.093952158,0.069588557
1774,Y2278492,1559634,Summer Break,0.11392534,0.077383736,0.068798185,0.061399368,0.059758716,0.057498708,0.03766544,0.03142051
1775,Y2278492,1559634,Self Recommnedation,0.105866199,0.135725086,0.059396038,0.060660969,0.060532188,0.049580482,0.034777556,0.030335527
1776,Y2278492,1559634,Social media,0.052624744,0.058864786,0.108308175,0.0483035,0.045772429,0.044908711,0.033310889,0.033827939
1777,Y2295506,1575618,Self Recommnedation,0.07264194,0.195994006,0.077600642,0.071581536,0.068810506,0.068373584,0.045038213,0.03914112
1778,Y2295506,1575618,Social media,0.091550649,0.094672178,0.161418302,0.10802445,0.099048641,0.098198862,0.071559015,0.052976374
1779,Y2295506,1575618,Summer Break,0.094012228,0.048988398,0.046390431,0.054806896,0.043666054,0.048948503,0.034620074,0.046524143
1780,Y2307996,1587607,Summer Break,0.184124109,0.102515814,0.081494615,0.079430113,0.077844083,0.06531718,0.055291034,0.052084675
1781,Y2307996,1587607,Self Recommnedation,0.105496418,0.182058761,0.100006966,0.099074207,0.089125226,0.090141916,0.061390778,0.05693376
1782,Y2307996,1587607,Social media,0.083562456,0.073361312,0.161741571,0.086455609,0.081577065,0.085061979,0.064074233,0.055824687
1783,Y2320429,1599838,Summer Break,0.234278739,0.158332969,0.166679832,0.179853989,0.15956169,0.148033436,0.112918343,0.102424363
1784,Y2320429,1599838,Self Recommnedation,0.125220743,0.219101417,0.123275713,0.130765212,0.12212104,0.111317639,0.077176673,0.072758529
1785,Y2320429,1599838,Social media,0.106914336,0.103643656,0.191766766,0.134990632,0.110825239,0.122151715,0.080360656,0.077387364
1786,Y2343195,1621780,Self Recommnedation,0.070388674,0.116193521,0.050129262,0.04480626,0.045113987,0.034856933,0.030636478,0.03369888
1787,Y2343195,1621780,Social media,0.069625785,0.064910187,0.117838566,0.045875187,0.046485882,0.058623601,0.03322967,0.031135622
1788,Y2343195,1621780,Summer Break,0.115917159,0.058437234,0.04809516,0.047171838,0.045894837,0.044937383,0.036338143,0.030021391
1789,Y2392425,1669161,Summer Break,0.174093396,0.091083867,0.078469177,0.084112025,0.07989876,0.073086856,0.056548672,0.048643899
1790,Y2392425,1669161,Self Recommnedation,0.106945045,0.179645785,0.09185531,0.076905329,0.078000336,0.071921961,0.048668038,0.046259587
1791,Y2392425,1669161,Social media,0.080672505,0.075248805,0.118278763,0.059884855,0.055885024,0.053666621,0.03433475,0.037934643
1792,Y2405149,1680442,Self Recommnedation,0.051401264,0.0995262,0.027406267,0.01641496,0.024752136,0.020755758,0.014908328,0.014752758
1793,Y2405149,1680442,Summer Break,0.164414461,0.080150319,0.06690108,0.054267701,0.061168709,0.049713722,0.051800116,0.054660265
1794,Y2405149,1680442,Social media,0.053145526,0.045628345,0.127523803,0.042151392,0.042299301,0.048568897,0.033531964,0.021645781
1795,Y2497910,1748559,Summer Break,0.119355052,0.058655373,0.067705575,0.059123832,0.056906489,0.052153036,0.040101217,0.050092865
1796,Y2497910,1748559,Self Recommnedation,0.087460912,0.177559222,0.088259977,0.088634483,0.08425647,0.074054015,0.058325346,0.057899219
1797,Y2497910,1748559,Social media,0.084993919,0.077164548,0.136973223,0.104450364,0.07586103,0.083328998,0.067486839,0.059450727
1798,Y2601334,1835658,Social media,0.03778101,0.043163801,0.08402984,0.038396003,0.035893673,0.030265126,0.023389174,0.029920633
1799,Y2601334,1835658,Summer Break,0.037533291,0.030362587,0.025738654,0.033094984,0.023573166,0.021016968,0.017167403,0.014567348
1800,Y2601334,1835658,Self Recommnedation,0.020346184,0.019497822,0.01237903,0.010387323,0.011515609,0.008241607,0.003462208,0.005280171
1801,Y2607334,1841645,Summer Break,0.160375765,0.094412515,0.090409926,0.095109362,0.080321388,0.08314489,0.062313055,0.058246639
1802,Y2607334,1841645,Self Recommnedation,0.094731159,0.192000596,0.095839528,0.086105362,0.081069879,0.082584745,0.050619713,0.051699088
1803,Y2607334,1841645,Social media,0.081041405,0.08121446,0.127056839,0.077316276,0.065544045,0.071239788,0.044632521,0.049672339
1804,Y2608601,1842910,Summer Break,0.119344903,0.069570996,0.065218776,0.062041799,0.061066609,0.057329645,0.050169861,0.046589949
1805,Y2608601,1842910,Self Recommnedation,0.056397646,0.110174589,0.067976744,0.076965353,0.061464644,0.05242724,0.04081758,0.041510838
1806,Y2608601,1842910,Social media,0.042208307,0.040228341,0.071700067,0.039248487,0.038858046,0.038820267,0.032870875,0.028760056
1807,Y2633751,1865585,Summer Break,0.100785106,0.072139281,0.067064191,0.061270821,0.062197306,0.059121067,0.04362869,0.047558305
1808,Y2633751,1865585,Self Recommnedation,0.055682637,0.094451787,0.048657062,0.05314902,0.049788533,0.05135822,0.033885936,0.035773777
1809,Y2633751,1865585,Social media,0.067170515,0.062590007,0.135138895,0.073308747,0.062307079,0.0687047,0.053546912,0.043874383
1810,Y2722361,1940717,Summer Break,0.100473623,0.060227177,0.052301584,0.048737879,0.050451493,0.04575849,0.035006922,0.032078955
1811,Y2722361,1940717,Self Recommnedation,0.082629624,0.139536115,0.056589245,0.053274801,0.060354303,0.05329751,0.038716633,0.03188772
1812,Y2722361,1940717,Social media,0.101897865,0.074786657,0.186632521,0.064618122,0.066254362,0.066914353,0.051170097,0.039293745
1813,Y2782767,1991170,Self Recommnedation,0.151630605,0.235220137,0.143608278,0.150650473,0.15617849,0.147061262,0.092962282,0.08057756
1814,Y2782767,1991170,Social media,0.117087817,0.114534264,0.241585433,0.135487079,0.14142611,0.148025301,0.093878196,0.072063898
1815,Y2782767,1991170,Summer Break,0.186760568,0.139621043,0.143058874,0.146720098,0.139278013,0.13393181,0.092152881,0.088991254
1816,Z2131651,1417985,Summer Break,0.002277061,0.004827286,0.005149877,0.003805105,0.006853754,0.006577327,0.009158412,0.002398779
1817,Z2131651,1417985,Self Recommnedation,0.002277061,0.004827286,0.005149877,0.003805105,0.006853754,0.006577327,0.009158412,0.002398779
1818,Z2131651,1417985,Social media,0.002277061,0.004827286,0.005149877,0.003805105,0.006853754,0.006577327,0.009158412,0.002398779
1819,Z2139676,1425872,Summer Break,0.182057245,0.114408137,0.112718531,0.116908984,0.104425105,0.099044885,0.0821784,0.067112734
1820,Z2139676,1425872,Self Recommnedation,0.122921099,0.218319418,0.106927084,0.121236446,0.10739069,0.108362928,0.06916377,0.056305447
1821,Z2139676,1425872,Social media,0.100769704,0.092321776,0.173610831,0.111663816,0.097099227,0.111344751,0.070009056,0.060337956
1822,Z2147976,1433895,Summer Break,0.210889718,0.131414215,0.126004825,0.122911773,0.119239598,0.111662352,0.084677443,0.064659596
1823,Z2147976,1433895,Self Recommnedation,0.130890543,0.257187692,0.112279609,0.119547327,0.12165121,0.112177425,0.069461219,0.062719057
1824,Z2147976,1433895,Social media,0.114598729,0.120986222,0.199347487,0.133224462,0.118949866,0.112651233,0.089796537,0.0733076
1825,Z2148129,1434048,Summer Break,0.13606094,0.089653081,0.089402902,0.088197106,0.080956746,0.079997378,0.059383401,0.057488237
1826,Z2148129,1434048,Self Recommnedation,0.121610986,0.194232267,0.125546547,0.136513198,0.116711847,0.126474958,0.074723626,0.071720123
1827,Z2148129,1434048,Social media,0.099214056,0.102514193,0.157079477,0.111524688,0.097883991,0.11458032,0.078500438,0.066694864
1828,Z2151653,1437448,Summer Break,0.235244088,0.128890408,0.126180099,0.116414654,0.100113454,0.100846567,0.075182682,0.061691297
1829,Z2151653,1437448,Self Recommnedation,0.132238954,0.233061646,0.098296893,0.083438899,0.107042823,0.099254088,0.063798655,0.053699766
