no,username,testId,topic,Favorite Class,School Improvement,Questions,School Routine,Project,ANIMALS,COMMUNICATIONS,DIRECTIONS,POP_CULTURE,THEATER,TRAVEL,CAREERS,SCIENCE
2942,X2805170,2011636,Project,0.022985446,0.018651346,0.021651163,0.020912424,0.059302905,0.022905266,0.031031585,0.016298732,0.023714899,0.021604511,0.021967393,0.01511022,0.014840957
2943,X2805170,2011636,School Routine,0.035817912,0.027289104,0.026891906,0.125228287,0.037355291,0.017598513,0.038463715,0.033871663,0.030779152,0.040177357,0.023508626,0.020269158,0.024047602
2944,Y2054052,1345266,Favorite Class,0.21983817,0.168085629,0.069806746,0.06702437,0.086091105,0.074485645,0.102080815,0.052385352,0.102442969,0.092288352,0.09664642,0.050012012,0.087501381
2945,Y2054052,1345266,School Improvement,0.125178943,0.205122801,0.074456463,0.079734215,0.076755135,0.072534564,0.090060225,0.064372153,0.128450223,0.115082562,0.093191686,0.047345465,0.066707598
2946,Y2054052,1345266,Questions,0.04063903,0.039608482,0.079116379,0.019681896,0.049583128,0.041854541,0.040773505,0.027320591,0.04477643,0.043215313,0.040411016,0.018757377,0.022290898
2947,Y2096699,1384614,Questions,0.060103238,0.04972828,0.19318995,0.037417812,0.046281491,0.040822199,0.06299036,0.044027717,0.051132613,0.055243434,0.051331693,0.02010386,0.025518967
2948,Y2096699,1384614,Favorite Class,0.153154619,0.058236592,0.040412251,0.042034618,0.050267891,0.03608358,0.060671313,0.021067095,0.057523557,0.049031656,0.043229312,0.021879417,0.053204702
2949,Y2096699,1384614,School Improvement,0.055915588,0.071653153,0.039390291,0.041550027,0.049344542,0.042681131,0.056023487,0.033528474,0.059336318,0.066092404,0.05657873,0.033289098,0.030679056
2950,Y2110116,1397677,Questions,0.002326241,0.003289808,0.022278894,0.006547435,0.005498513,0.00681386,0.006441547,0.001363024,0.005013664,0.005194734,0.001971577,0.001254398,0.000496162
2951,Y2110116,1397677,Favorite Class,0.139986035,0.07303403,0.056555306,0.055891651,0.061744186,0.047250688,0.071382675,0.031998733,0.066534349,0.058668587,0.044646116,0.027067688,0.049632071
2952,Y2110116,1397677,School Improvement,0.004645283,0.021311738,0.007665769,0.014083882,0.014705499,0.009822001,0.011224228,0.003131692,0.013287748,0.013804142,0.001883139,0.003861244,0.006006848
2953,Y2111535,1398912,Favorite Class,0.262375044,0.171231457,0.109606393,0.180826082,0.149474345,0.098506359,0.165338718,0.094132586,0.142028161,0.145365761,0.113370259,0.072471242,0.108666018
2954,Y2111535,1398912,School Improvement,0.078678267,0.177977348,0.062417959,0.065764454,0.069620145,0.078993758,0.096667807,0.05124236,0.122972833,0.084725609,0.081475918,0.049391668,0.046499175
2955,Y2111535,1398912,Questions,0.062587096,0.069291992,0.136742832,0.047887583,0.064903657,0.064529578,0.074539835,0.045570554,0.072307619,0.081608691,0.062963018,0.042227505,0.042613922
2956,Y2115074,1402396,School Improvement,0.092654055,0.13811126,0.053244107,0.048897933,0.050053567,0.044934547,0.069587704,0.036738376,0.075944123,0.060001481,0.052063764,0.041469574,0.039535186
2957,Y2115074,1402396,Questions,0.103059464,0.064431467,0.171171244,0.042256923,0.061467478,0.052513684,0.070704808,0.04383106,0.073018775,0.068145264,0.060183791,0.034263878,0.035547489
2958,Y2115074,1402396,Favorite Class,0.319049546,0.14701627,0.079559718,0.141616536,0.102061998,0.059980172,0.130469482,0.069721131,0.097038231,0.098391919,0.064035656,0.060061418,0.113710881
2959,Y2124941,1411717,Favorite Class,0.160153582,0.106306165,0.045589694,0.063311432,0.053914673,0.038746138,0.072313405,0.027499113,0.076886301,0.054876972,0.040330367,0.026031932,0.051138256
2960,Y2124941,1411717,School Improvement,0.059826554,0.118793368,0.041224114,0.045252933,0.040506425,0.051490962,0.075010791,0.029917193,0.090062721,0.055014368,0.040291267,0.03255221,0.033595978
2961,Y2124941,1411717,Questions,0.037209401,0.051715019,0.167033905,0.048486442,0.04667546,0.045176323,0.053346391,0.040307758,0.051926754,0.042655592,0.038475012,0.022229429,0.0175695
2962,Y2125717,1412490,Favorite Class,0.276603252,0.122328892,0.06673033,0.085905142,0.075992523,0.057485667,0.115438731,0.044021776,0.08406139,0.074856488,0.071930912,0.045953897,0.091274731
2963,Y2125717,1412490,School Improvement,0.073352481,0.153616415,0.052080884,0.04865205,0.060569048,0.069881569,0.083256677,0.038008282,0.095123251,0.066135112,0.069564435,0.042626359,0.037230159
2964,Y2125717,1412490,Questions,0.047038309,0.067139425,0.115746761,0.021557939,0.037652254,0.046379836,0.051018101,0.033513728,0.053332679,0.047676474,0.045973806,0.036362949,0.017118621
2965,Y2125758,1412531,Favorite Class,0.088536791,0.035843822,0.021098987,0.028451724,0.028863697,0.01663111,0.038590045,0.010514105,0.031020403,0.021636247,0.026861188,0.01160346,0.026408395
2966,Y2125758,1412531,School Improvement,0.079997286,0.102795902,0.036649795,0.016838524,0.03588945,0.040009448,0.037962223,0.018674226,0.050309978,0.034929128,0.042784753,0.025780762,0.020615114
2967,Y2125758,1412531,Questions,0.037961628,0.049508964,0.144446614,0.025015106,0.034422853,0.040265038,0.048185215,0.034756095,0.045248821,0.050120511,0.047090668,0.023954156,0.021593702
2968,Y2126143,1412917,Favorite Class,0.234298733,0.138105388,0.075437114,0.116107644,0.093629925,0.084994666,0.12752103,0.059056841,0.117886968,0.10359668,0.079944478,0.056520945,0.086887835
2969,Y2126143,1412917,School Improvement,0.1423139,0.2327073,0.087276722,0.071470619,0.094708187,0.109856,0.130505013,0.070868018,0.150147812,0.116491468,0.105095498,0.065771059,0.067559191
2970,Y2126143,1412917,Questions,0.071381907,0.089646307,0.205713089,0.043290238,0.061796541,0.069532783,0.082507166,0.069608154,0.072475832,0.074515164,0.068250324,0.027773858,0.037072698
2971,Y2126222,1412996,School Improvement,0.084356904,0.149755888,0.092158378,0.057454123,0.057373689,0.066968292,0.092250181,0.049724179,0.097913442,0.075717276,0.064800424,0.034461625,0.043168883
2972,Y2126222,1412996,Questions,0.091546311,0.119767226,0.137753514,0.064911353,0.065583665,0.102830763,0.078683932,0.05070929,0.079022196,0.073012524,0.06625697,0.040495195,0.034159653
2973,Y2126222,1412996,Favorite Class,0.218692917,0.113540162,0.097634866,0.089591111,0.0782308,0.058783832,0.115887831,0.054028291,0.103037638,0.094096115,0.073941727,0.035662533,0.080833577
2974,Y2126349,1413123,Favorite Class,0.195150278,0.15139348,0.084014426,0.08069064,0.095506029,0.079130171,0.106141365,0.056937222,0.106068572,0.090533919,0.081195982,0.052516794,0.068769283
2975,Y2126349,1413123,School Improvement,0.118306703,0.196650596,0.098294623,0.065774263,0.089904003,0.08059762,0.100124813,0.050743398,0.112394855,0.081274537,0.085943862,0.057025506,0.049004162
2976,Y2126349,1413123,Questions,0.081841614,0.101108049,0.207173055,0.064789781,0.090861317,0.08151705,0.103033702,0.075368732,0.102991582,0.108812118,0.085838272,0.053918056,0.052510134
2977,Y2126562,1413336,Favorite Class,0.150687114,0.084168746,0.05339253,0.041933994,0.047127597,0.036761786,0.05317859,0.024362762,0.055296244,0.047793352,0.047046397,0.027828181,0.036365617
2978,Y2126562,1413336,School Improvement,0.109997613,0.198693325,0.063036731,0.051628686,0.060553086,0.06169345,0.098517841,0.04235239,0.14159648,0.109226987,0.070229745,0.035306004,0.041364881
2979,Y2126562,1413336,Questions,0.052264413,0.070109292,0.149360497,0.03525789,0.044143214,0.050829004,0.059766639,0.045225084,0.07052664,0.055563955,0.043050469,0.021689721,0.024099924
2980,Y2128259,1414980,Favorite Class,0.143999312,0.08144579,0.040640697,0.045135124,0.047870951,0.035692937,0.066456757,0.024886116,0.059647987,0.045135068,0.043225823,0.030244847,0.044447372
2981,Y2128259,1414980,School Improvement,0.096542461,0.113043657,0.037551019,0.04214828,0.042870689,0.050321021,0.075320744,0.027022931,0.081698116,0.062454602,0.065440643,0.024543404,0.042651095
2982,Y2128259,1414980,Questions,0.086023235,0.091689431,0.118339845,0.030819019,0.042952691,0.044602903,0.043752072,0.028079887,0.045160737,0.040167899,0.047754447,0.028509552,0.021718831
2983,Y2129621,1416332,Favorite Class,0.053036935,0.039467945,0.021950413,0.006562459,0.023939425,0.025428016,0.021335108,0.0080151,0.032786044,0.022895659,0.034861196,0.014394207,0.013886363
2984,Y2129621,1416332,School Improvement,0.08219293,0.118800689,0.047975797,0.021639331,0.05030098,0.046831143,0.040934453,0.016019973,0.059994195,0.040660418,0.059411211,0.029329549,0.023742222
2985,Y2129621,1416332,Questions,0.031597186,0.056188036,0.210929354,0.018902779,0.036230083,0.054973121,0.04598786,0.040722821,0.043345919,0.034592216,0.034318219,0.026090066,0.014934337
2986,Y2129858,1416569,Favorite Class,0.254513844,0.130380482,0.095708391,0.097056767,0.112111455,0.074098699,0.124404614,0.071488461,0.108996691,0.12743234,0.085655399,0.061234852,0.084487526
2987,Y2129858,1416569,School Improvement,0.123905698,0.173464312,0.079303411,0.068879022,0.087061824,0.101647059,0.120263379,0.054307566,0.129287158,0.107121215,0.097347337,0.048827069,0.071454579
2988,Y2129858,1416569,Questions,0.110348647,0.122784585,0.143395453,0.067161973,0.098727088,0.160228133,0.113330537,0.063603846,0.125862228,0.119215143,0.102570155,0.057413271,0.062237635
2989,Y2130500,1417168,Favorite Class,0.144569598,0.064968676,0.040631227,0.038605351,0.046844554,0.032901105,0.048244739,0.01864241,0.048987825,0.039570645,0.04383578,0.020712761,0.043489205
2990,Y2130500,1417168,School Improvement,0.072560341,0.083613695,0.038724338,0.028595337,0.035714575,0.032967481,0.045773806,0.020434396,0.055325112,0.04065412,0.044961784,0.018959567,0.023734243
2991,Y2130500,1417168,Questions,0.011742024,0.011645811,0.063593823,0.010886213,0.013636416,0.01254108,0.016198073,0.008132372,0.020907851,0.021402191,0.008865589,0.00533329,0.010876192
2992,Y2130728,1417396,Favorite Class,0.094343142,0.040715073,0.025935356,0.022802991,0.046306344,0.030894278,0.031378871,0.015159374,0.036584756,0.03362816,0.033369096,0.0151961,0.02173714
2993,Y2130728,1417396,School Improvement,0.030707889,0.05797982,0.024050739,0.028402327,0.027107869,0.03917729,0.048008871,0.023864721,0.048492177,0.031678645,0.038274241,0.016906208,0.024485539
2994,Y2130728,1417396,Questions,0.000428217,0.000463707,0.002044435,0,0,0,0,0,0,0,0,0,0
2995,Y2132469,1418793,School Improvement,0.064562768,0.106082088,0.054621858,0.039455555,0.054977874,0.087620222,0.089694356,0.045862814,0.097773673,0.068347577,0.085864326,0.031138635,0.049652584
2996,Y2132469,1418793,Questions,0.038757303,0.05162904,0.202209997,0.027335117,0.039128935,0.04896316,0.055185918,0.034171858,0.049115222,0.040077656,0.043834214,0.024825096,0.021143915
2997,Y2132469,1418793,Favorite Class,0.121692191,0.08924268,0.051386397,0.046501636,0.061285722,0.062154395,0.082746414,0.03754366,0.082404121,0.061216954,0.072141593,0.040676034,0.049152522
2998,Y2145884,1431842,School Improvement,0.061339585,0.070007617,0.037307861,0.025545326,0.029935338,0.029585595,0.043760931,0.018353933,0.054809848,0.038414702,0.04897719,0.016854547,0.022622787
2999,Y2145884,1431842,Questions,0.022210919,0.036939003,0.151337331,0.015885667,0.031624806,0.031572386,0.034779003,0.025994249,0.038363194,0.04033577,0.021180324,0.020884143,0.021800358
3000,Y2145884,1431842,Favorite Class,0.22694027,0.103736223,0.054381815,0.057006496,0.05939841,0.044393698,0.089259485,0.027094135,0.074680989,0.056497099,0.054056738,0.031067971,0.059474459
3001,Y2151465,1437260,Favorite Class,0.288268313,0.153451469,0.090353117,0.102309875,0.114935922,0.092421659,0.153183505,0.067317266,0.130446913,0.111926248,0.100005109,0.069787434,0.112613267
3002,Y2151465,1437260,School Improvement,0.094262253,0.172914012,0.068763329,0.070407572,0.071214574,0.075991415,0.107305148,0.06948888,0.131295103,0.105420469,0.078722501,0.043061811,0.055012136
3003,Y2151465,1437260,Questions,0.086792786,0.111503391,0.145447844,0.083256033,0.072498948,0.072095518,0.101858049,0.075255814,0.132587257,0.091291912,0.07404498,0.043067385,0.046425655
3004,Y2166645,1452073,Favorite Class,0.183966498,0.13588518,0.096255114,0.098845854,0.110112055,0.082042009,0.122747601,0.069211401,0.121820225,0.113084762,0.094812277,0.065160989,0.073958638
3005,Y2166645,1452073,School Improvement,0.058947987,0.141951909,0.063390305,0.061502066,0.065305947,0.07025208,0.09567066,0.056035851,0.119193975,0.088452392,0.060364365,0.04200518,0.043019233
3006,Y2166645,1452073,Questions,0.041355291,0.053883518,0.134302106,0.044858754,0.04018916,0.042036729,0.058713438,0.045570878,0.054328776,0.058026169,0.046659507,0.03018413,0.021298519
3007,Y2189355,1474388,School Routine,0.055678127,0.050643208,0.03055182,0.26245002,0.050055987,0.022834888,0.053846653,0.028555641,0.047227397,0.053741188,0.029667847,0.018965316,0.04188552
3008,Y2189355,1474388,Project,0.067761849,0.079518476,0.055889161,0.051991202,0.163302079,0.056329501,0.074946115,0.040395892,0.076957625,0.071167081,0.05748318,0.035760616,0.039746601
3009,Y2189355,1474388,Questions,0.027593131,0.028793424,0.120175951,0.033220923,0.035256369,0.043826533,0.042003629,0.034192079,0.03452879,0.035017981,0.0334598,0.024117845,0.018317871
3010,Y2204505,1489011,Favorite Class,0.118087899,0.092393624,0.067364207,0.042330291,0.073136245,0.056256896,0.061225078,0.036379241,0.066713035,0.056058084,0.058920945,0.035781335,0.038362196
3011,Y2204505,1489011,School Improvement,0.088044739,0.120615378,0.074250573,0.045578849,0.063830596,0.057828439,0.066944426,0.03312342,0.078051763,0.063950171,0.078968288,0.030694966,0.048435458
3012,Y2204505,1489011,Questions,0.02249365,0.024882964,0.1145186,0.01452865,0.033599355,0.035248547,0.036651971,0.036111841,0.03065148,0.030125144,0.034339785,0.016962892,0.016795233
3013,Y2205166,1489672,School Improvement,0.076572429,0.111728514,0.04253569,0.044184748,0.042053993,0.0340608,0.054749627,0.031935592,0.062802359,0.057524257,0.033418368,0.025013236,0.032666491
3014,Y2205166,1489672,Favorite Class,0.134780974,0.051671865,0.029369174,0.05072151,0.03763087,0.027779665,0.05135444,0.018283937,0.040667103,0.039853969,0.031665829,0.015084816,0.041234231
3015,Y2205166,1489672,Questions,0.043712529,0.063242667,0.094516658,0.037246219,0.040208886,0.038051197,0.0596996,0.0425408,0.065139594,0.068859042,0.033349811,0.022214611,0.029859802
3016,Y2212771,1496994,Favorite Class,0.073842694,0.034372956,0.021245399,0.016412099,0.022066971,0.022098805,0.025490489,0.00784998,0.029055338,0.019498529,0.035705736,0.014426828,0.020393214
3017,Y2212771,1496994,School Improvement,0.077135513,0.125971393,0.044394418,0.029448538,0.055584207,0.072987496,0.075059345,0.03532823,0.100346106,0.071771282,0.096346778,0.033579618,0.038082169
3018,Y2212771,1496994,Questions,0.042417232,0.061050838,0.181512827,0.037967557,0.056003843,0.08365978,0.081228238,0.041022019,0.077850053,0.053968771,0.050263168,0.037999279,0.037785458
3019,Y2217754,1501732,Favorite Class,0.173748603,0.09303632,0.065382183,0.070821928,0.070678334,0.060608087,0.095877984,0.045829788,0.073245799,0.06986884,0.069314321,0.036156262,0.086197048
3020,Y2217754,1501732,School Improvement,0.093423294,0.160869692,0.07152864,0.059899429,0.058124293,0.06285229,0.094413324,0.091789653,0.110261244,0.079181615,0.063757356,0.042160234,0.046265626
3021,Y2217754,1501732,Questions,0.058706432,0.05696158,0.151104355,0.045239699,0.063665432,0.055605804,0.069130272,0.047456207,0.069909639,0.078551703,0.065978978,0.040369913,0.043813211
3022,Y2228813,1511819,Favorite Class,0.146756381,0.102377805,0.077778352,0.0625759,0.077252337,0.070001418,0.092089045,0.047504629,0.087464639,0.077588395,0.067482886,0.04256977,0.059749546
3023,Y2228813,1511819,School Improvement,0.07560805,0.154517682,0.053576451,0.036009369,0.056682315,0.064613187,0.074155876,0.033156977,0.09487826,0.063412389,0.07167538,0.035558786,0.034635669
3024,Y2228813,1511819,Questions,0.032044945,0.04335208,0.091201818,0.032536022,0.041158022,0.038302163,0.047792147,0.034447575,0.048049234,0.049865976,0.046874819,0.017364492,0.026214734
3025,Y2233383,1516084,Favorite Class,0.197710588,0.074477647,0.0448195,0.068443237,0.067690243,0.035714565,0.080094889,0.051937168,0.055933478,0.058475618,0.038421655,0.039914183,0.06152497
3026,Y2233383,1516084,School Improvement,0.137628199,0.146457388,0.047150971,0.043482376,0.054994371,0.066555574,0.071079668,0.028003667,0.073911174,0.046895875,0.050970894,0.043761212,0.061812604
3027,Y2233383,1516084,Questions,0.012499718,0.012968862,0.074707943,0.006278281,0.008454508,0.022303709,0.019849924,0.016533025,0.014856466,0.019010738,0.016676457,0.003841504,0.003934987
3028,Y2273607,1554955,School Improvement,0.069172412,0.117915039,0.053032634,0.042207388,0.05471203,0.065386534,0.08813954,0.034600759,0.089941831,0.067405884,0.07492299,0.044793054,0.044909593
3029,Y2273607,1554955,Questions,0.069472744,0.055987244,0.101546758,0.041478622,0.053826139,0.056149629,0.072967671,0.053608537,0.063326439,0.065490702,0.061747234,0.035554152,0.033532385
3030,Y2273607,1554955,Favorite Class,0.150743297,0.098123145,0.054762899,0.050623279,0.056174491,0.049169709,0.070762102,0.032380195,0.065706118,0.057243273,0.055415422,0.043215534,0.054382861
3031,Y2273962,1555313,Favorite Class,0.117021775,0.048347114,0.032918496,0.038913785,0.036533215,0.02725455,0.049590062,0.016532637,0.04208574,0.035182185,0.031438459,0.017728783,0.034496449
3032,Y2273962,1555313,School Improvement,0.030993003,0.067597125,0.01800613,0.016458142,0.016697966,0.02254378,0.022587827,0.008067189,0.034790797,0.022835266,0.028763861,0.011121156,0.008278268
3033,Y2273962,1555313,Questions,0.043341408,0.033468783,0.107504593,0.015651267,0.018084494,0.020775031,0.029092524,0.017436169,0.019882525,0.018640802,0.018941419,0.013725139,0.018249641
3034,Y2283355,1564024,Favorite Class,0.197496329,0.067610509,0.042732378,0.073667557,0.05958676,0.030390821,0.074105468,0.023237748,0.054281607,0.047793419,0.035497924,0.032664116,0.061331829
3035,Y2283355,1564024,School Improvement,0.057224768,0.130534608,0.044370402,0.024640491,0.032791766,0.034976218,0.060506163,0.020522777,0.092336759,0.057074039,0.049951277,0.023148344,0.023233553
3036,Y2283355,1564024,Questions,0.02129707,0.027714878,0.1528672,0.010886122,0.021539153,0.031655464,0.030783631,0.02736456,0.026273966,0.023418702,0.029912283,0.011104053,0.008816587
3037,Y2345814,1624303,Project,0.073145514,0.077898689,0.061915017,0.057623576,0.180225995,0.071226573,0.090797676,0.049868137,0.08839492,0.076446973,0.06560467,0.045511293,0.054770917
3038,Y2345814,1624303,Questions,0.067424057,0.055818937,0.23557241,0.036658304,0.052463185,0.060918741,0.065555763,0.059141868,0.064582097,0.061589721,0.062849686,0.021038718,0.022239962
3039,Y2345814,1624303,School Routine,0.118438737,0.087615647,0.071958506,0.168532601,0.103380704,0.062626237,0.095558438,0.042241839,0.087411963,0.077736994,0.071032641,0.047770344,0.065824444
3040,Y2346165,1624657,Favorite Class,0.253430508,0.098088734,0.055988003,0.078781841,0.064351444,0.04889079,0.106994917,0.038337544,0.072681157,0.07356975,0.055762436,0.039741615,0.081590921
3041,Y2346165,1624657,School Improvement,0.072234971,0.157087567,0.055403928,0.053419048,0.041500179,0.061796494,0.071978717,0.037340135,0.09568222,0.066589306,0.054213947,0.034588492,0.039308748
3042,Y2346165,1624657,Questions,0.038435492,0.041421173,0.079105838,0.029060996,0.029988179,0.033897995,0.037959731,0.023988073,0.040101767,0.036904278,0.03288651,0.019040977,0.015761299
3043,Y2359741,1637599,Favorite Class,0.180994004,0.093819289,0.056619782,0.064505001,0.072816177,0.052135406,0.092157697,0.034880772,0.087413679,0.087352004,0.074249984,0.035523459,0.062541174
3044,Y2359741,1637599,School Improvement,0.058067671,0.087023082,0.043244247,0.029295732,0.047666898,0.051596087,0.05819417,0.034749358,0.071818605,0.060508242,0.071750083,0.026969805,0.024883413
3045,Y2359741,1637599,Questions,0.042463914,0.052733314,0.20157713,0.025920809,0.042847228,0.051024857,0.066293134,0.03891816,0.055588971,0.054277547,0.047700847,0.025658978,0.025886762
3046,Y2370321,1647520,Favorite Class,0.11539987,0.054777501,0.052086348,0.039816487,0.058204942,0.042166797,0.064010667,0.03107881,0.058536201,0.051457995,0.041446996,0.029744245,0.037398078
3047,Y2370321,1647520,School Improvement,0.058268597,0.096379689,0.04701522,0.040730683,0.051393166,0.056620697,0.088713599,0.03619208,0.091389339,0.05618698,0.062791823,0.03314809,0.036296575
3048,Y2370321,1647520,Questions,0.053017644,0.060247631,0.115061092,0.045509324,0.042471173,0.047528908,0.05975679,0.047668006,0.059385032,0.061226595,0.042132138,0.031364993,0.034047636
3049,Y2372555,1649726,School Improvement,0.065094177,0.144089443,0.063236513,0.049750463,0.070006471,0.056890169,0.07318298,0.037207326,0.088406241,0.070221279,0.057738769,0.036299437,0.036915055
3050,Y2372555,1649726,Questions,0.02707485,0.037505021,0.035599545,0.013592983,0.026084083,0.030109604,0.038840432,0.022738835,0.041421841,0.03893648,0.040367338,0.017883398,0.022993693
3051,Y2372555,1649726,Favorite Class,0.099800731,0.053723985,0.023132705,0.075498283,0.048415131,0.025063297,0.051584247,0.017209555,0.03483752,0.030231506,0.024166757,0.029996145,0.074907864
3052,Y2384720,1661673,School Improvement,0.056459058,0.095221805,0.037074672,0.024587574,0.032390691,0.032369055,0.032897869,0.021822682,0.042866202,0.035900479,0.034752559,0.02217117,0.026409246
3053,Y2384720,1661673,Questions,0.059217177,0.050345032,0.177759168,0.02848198,0.050985129,0.048040549,0.05956578,0.04572668,0.055984314,0.04730099,0.047430322,0.037327603,0.022763546
3054,Y2384720,1661673,Favorite Class,0.128606968,0.084510946,0.046414925,0.037014803,0.04877288,0.040773472,0.056145529,0.020447186,0.047730429,0.038676203,0.047588927,0.026927321,0.034285437
3055,Y2387126,1664010,Favorite Class,0.118907976,0.070314418,0.040040441,0.052627686,0.052295514,0.039830775,0.077962748,0.035791395,0.059841993,0.061519667,0.047620746,0.022870541,0.042118429
3056,Y2387126,1664010,School Improvement,0.068982851,0.099945047,0.027969067,0.021280374,0.031698348,0.038119117,0.046127995,0.016816889,0.058703618,0.039775286,0.043438581,0.023397146,0.015972257
3057,Y2387126,1664010,Questions,0.071446583,0.057462339,0.134296315,0.037437309,0.055605485,0.043079858,0.057132577,0.035488599,0.054869778,0.049718573,0.037644682,0.03103754,0.02591951
3058,Y2405149,1680442,Favorite Class,0.147948492,0.084970672,0.059145657,0.0749009,0.058837292,0.054800193,0.074758432,0.035274296,0.064559373,0.050835797,0.056576391,0.031861917,0.055928646
3059,Y2405149,1680442,School Improvement,0.053773686,0.123357262,0.049992593,0.026031151,0.044976442,0.064726704,0.071100475,0.024019506,0.082974495,0.048406327,0.058651879,0.028322512,0.03142884
3060,Y2405149,1680442,Questions,0.045140974,0.065258439,0.17997193,0.037132028,0.047407617,0.053510713,0.069333035,0.041543049,0.063775272,0.054638599,0.050807661,0.052701574,0.035012082
3061,Y2417148,1691218,Favorite Class,0.16993289,0.1136549,0.058629419,0.092246752,0.07072394,0.055959771,0.089778243,0.043976018,0.091407536,0.074252729,0.054089946,0.039163462,0.06156539
3062,Y2417148,1691218,School Improvement,0.091447715,0.162019069,0.066432106,0.061980461,0.071202393,0.071998068,0.083832322,0.049867758,0.111033953,0.088748781,0.076831998,0.043799146,0.048981018
3063,Y2417148,1691218,Questions,0.036858672,0.045818311,0.178212042,0.027324643,0.033416129,0.042086295,0.045464849,0.043460134,0.045266342,0.051108405,0.033613225,0.022123581,0.018323724
3064,Y2421632,1694736,Favorite Class,0.148889832,0.099361884,0.079460525,0.064582943,0.093562293,0.069202104,0.089105476,0.052193481,0.091876392,0.097980806,0.070083684,0.046957339,0.05604223
3065,Y2421632,1694736,School Improvement,0.068677524,0.15516021,0.056352419,0.0636695,0.062903695,0.074122234,0.107536812,0.043979058,0.129105616,0.093395131,0.074122689,0.036358582,0.054370549
3066,Y2421632,1694736,Questions,0.060918173,0.070622254,0.133342608,0.046842806,0.064628224,0.068496737,0.079274841,0.05070511,0.079940886,0.073217395,0.071729006,0.036813579,0.040237343
3067,Y2446038,1722771,Project,0.078670033,0.108903117,0.075162038,0.076392039,0.190048289,0.069620366,0.09534104,0.053662269,0.110592627,0.086511083,0.067037933,0.044168799,0.053552763
3068,Y2446038,1722771,Questions,0.044901087,0.041802773,0.120330679,0.02625665,0.042467762,0.039962037,0.049787726,0.037066175,0.04151867,0.036489328,0.039474676,0.017717215,0.02103311
3069,Y2446038,1722771,School Routine,0.047423366,0.066400273,0.049219093,0.196740875,0.069626913,0.057881741,0.071150172,0.052069988,0.082477124,0.072426006,0.062340794,0.024880113,0.041271337
3070,Y2545837,1788878,Project,0.051750386,0.06203982,0.051194552,0.042307591,0.160059449,0.07033057,0.077203282,0.046889109,0.07002677,0.066146111,0.062972053,0.037734854,0.039215075
3071,Y2545837,1788878,Questions,0.053075188,0.052840933,0.183990611,0.02887981,0.049483746,0.047224363,0.057131634,0.043622843,0.054004471,0.052418579,0.045601029,0.034945597,0.020087187
3072,Y2545837,1788878,School Routine,0.06967651,0.070142046,0.044482473,0.22828263,0.06574401,0.033410327,0.056491574,0.043544196,0.063399714,0.060125659,0.041213762,0.025641729,0.033569435
3073,Y2556356,1795275,School Improvement,0.02364293,0.031320968,0.020191797,0.017209201,0.023829545,0.024644781,0.02343485,0.010242091,0.021042108,0.020065608,0.025749265,0.022143242,0.010536943
3074,Y2556356,1795275,Questions,0.010520685,0.017132826,0.04033723,0.013124033,0.017531035,0.024884783,0.027831296,0.020445805,0.020777936,0.018750838,0.025219638,0.010793917,0.010188016
3075,Y2556356,1795275,Favorite Class,0.11420258,0.052757894,0.036934646,0.035502661,0.048700968,0.029516522,0.042471641,0.046508547,0.037211126,0.037532755,0.028236541,0.017993537,0.029210654
3076,Y2556512,1795431,Favorite Class,0.194775434,0.059612306,0.033663326,0.038669673,0.047814578,0.027554544,0.051470605,0.018170207,0.043315128,0.043885487,0.035207866,0.01993514,0.050005031
3077,Y2556512,1795431,School Improvement,0.000835729,0.002413316,0.008312542,0.007946888,0.012056802,0.010700162,0.01276077,0,0.015838068,0.006061818,0.00273208,0,0
3078,Y2556512,1795431,Questions,0.000835729,0.002413316,0.008312542,0.007946888,0.012056802,0.010700162,0.01276077,0,0.015838068,0.006061818,0.00273208,0,0
3079,Y2585440,1820819,School Routine,0.075014065,0.063093071,0.050650646,0.184429672,0.053911112,0.047181908,0.076587293,0.060751629,0.051468956,0.057013798,0.058488264,0.028084843,0.046792274
3080,Y2585440,1820819,Project,0.059382072,0.065307189,0.075248093,0.034921169,0.175722095,0.060425118,0.06570848,0.043635741,0.062745309,0.057692619,0.057060612,0.03599842,0.033308362
3081,Y2585440,1820819,Questions,0.034879325,0.036445259,0.12815813,0.020115345,0.030429005,0.03919903,0.039830916,0.022725872,0.045404239,0.039893067,0.031316143,0.024500702,0.015626119
3082,Y2601334,1835658,Favorite Class,0.173944389,0.124448959,0.099094051,0.079020711,0.086612488,0.079789447,0.115381263,0.064720114,0.110263533,0.09728955,0.075232342,0.058886293,0.069038911
3083,Y2601334,1835658,School Improvement,0.143914437,0.22277047,0.129879963,0.109747506,0.121198676,0.114791617,0.171433612,0.087113333,0.183996934,0.141154945,0.110114333,0.071612846,0.092747192
3084,Y2601334,1835658,Questions,0.056090365,0.0638327,0.140875903,0.046703124,0.056114733,0.049008138,0.068731782,0.041769937,0.068254614,0.067391663,0.057915224,0.0360397,0.038332642
3085,Y2613615,1847907,Project,0.080504482,0.088420655,0.111375759,0.070421285,0.219684995,0.110275731,0.111622691,0.071947363,0.102225289,0.091201147,0.102663599,0.053193737,0.054477694
