maxSim,maxSim,label
0.129975047,0.421334081,I-MM
0.0926307,0.319411028,I-MM
0.094121255,0.387559163,I-MM
0.037603892,0.146971442,I-NE
0.054108316,0.334180809,I-SE
0.005619589,0.073291619,I-NE
0.005619589,0.073291619,I-NE
0.054108316,0.334180809,I-SE
0.037603892,0.146971442,I-NE
0.098875076,0.360274711,I-SE
0.077694134,0.307451395,I-SE
0.056819862,0.156748408,I-SE
0.056819862,0.156748408,I-SE
0.077694134,0.307451395,I-SE
0.098875076,0.360274711,I-SE
0.04735588,0.312395938,I-SE
0.046392653,0.268660636,I-MM
0.056674883,0.352192915,I-SE
0.056674883,0.352192915,I-SE
0.046392653,0.268660636,I-SE
0.04735588,0.312395938,I-SE
0.09845621,0.549155993,I-MF
0.065770583,0.437809396,I-MM
0.041669957,0.299888791,I-SE
0.041669957,0.299888791,I-MM
0.065770583,0.437809396,I-MM
0.09845621,0.549155993,I-MM
0.082768826,0.310420721,I-SE
0.03572624,0.345858764,I-SE
0.044095415,0.368596398,I-SE
0.044095415,0.368596398,I-SE
0.03572624,0.345858764,I-SE
0.082768826,0.310420721,I-MM
0.057020204,0.189016202,I-SE
0.070331424,0.227101106,I-SE
0.050219198,0.285816995,I-SE
0.050219198,0.285816995,I-SE
0.070331424,0.227101106,I-SE
0.057020204,0.189016202,I-SE
0.097525993,0.545676799,I-MF
0.072256171,0.323373975,I-MF
0.080927095,0.552191483,I-NE
0.080927095,0.552191483,I-NE
0.072256171,0.323373975,I-MF
0.097525993,0.545676799,I-MF
0.103997281,0.37417826,I-MF
0.086118388,0.282113077,I-MF
0.111170818,0.381203514,I-MF
0.056416796,0.27886587,I-SE
0.052699194,0.291867515,I-NE
0.070499487,0.506431146,I-MM
0.070499487,0.506431146,I-MM
0.052699194,0.291867515,I-SE
0.056416796,0.27886587,I-SE
0.031436688,0.111714912,I-SE
0.035324354,0.313426847,I-NE
0.070110031,0.202822227,I-SE
0.070110031,0.202822227,I-SE
0.035324354,0.313426847,I-NE
0.031436688,0.111714912,I-NE
0.061320808,0.33106403,I-SE
0.095911369,0.478981292,I-MM
0.112624434,0.53842751,I-SE
0.112624434,0.53842751,I-MM
0.095911369,0.478981292,I-SE
0.061320808,0.33106403,I-NE
0.115112409,0.588362757,I-MF
0.152498941,0.572357821,I-MF
0.165704859,0.560850578,I-MF
0.055412945,0.443349597,I-MM
0.103266828,0.517741704,I-MM
0.057625524,0.28129368,I-SE
0.057625524,0.28129368,I-SE
0.103266828,0.517741704,I-MM
0.055412945,0.443349597,I-MM
0.131586094,0.640678065,I-MF
0.093978915,0.550865563,I-MF
0.125872216,0.446752545,I-MF
0.125872216,0.446752545,I-MF
0.093978915,0.550865563,I-MF
0.131586094,0.640678065,I-MF
0.059369764,0.422017655,I-NE
0.005501267,0.118362412,I-NE
0.042047692,0.161338069,I-NE
0.042047692,0.161338069,I-NE
0.005501267,0.118362412,I-SE
0.059369764,0.422017655,I-SE
0.108669674,0.488411126,I-MM
0.122880055,0.515349908,I-MF
0.076511265,0.487660882,I-MF
0.076511265,0.487660882,I-MF
0.122880055,0.515349908,I-MF
0.108669674,0.488411126,I-MF
0.08840549,0.36548599,I-SE
0.118515166,0.245218209,I-SE
0.072554801,0.321768798,I-SE
0.072554801,0.321768798,I-SE
0.118515166,0.245218209,I-SE
0.08840549,0.36548599,I-MM
0.057398856,0.440056693,I-MM
0.060006101,0.313905349,I-MM
0.067421291,0.436402431,I-MM
0.067421291,0.436402431,I-MM
0.060006101,0.313905349,I-MM
0.057398856,0.440056693,I-MM
0.086228155,0.541621333,I-MF
0.078208255,0.494881212,I-MF
0.111594211,0.5347279,I-MF
0.111594211,0.5347279,I-MF
0.078208255,0.494881212,I-MF
0.086228155,0.541621333,I-MF
0.09264353,0.563932072,I-MF
0.060994704,0.38809516,I-MF
0.073771072,0.417381776,I-MF
0.073771072,0.417381776,I-MF
0.060994704,0.38809516,I-MF
0.09264353,0.563932072,I-MF
0.06997751,0.421023364,I-MM
0.068893366,0.319211468,I-MM
0.062306962,0.348412565,I-MF
0.062306962,0.348412565,I-MF
0.068893366,0.319211468,I-MM
0.06997751,0.421023364,I-MM
0.162650005,0.639309583,I-MF
0.115838398,0.597609519,I-MF
0.094700405,0.495079974,I-MF
0.094700405,0.495079974,I-MF
0.115838398,0.597609519,I-MF
0.162650005,0.639309583,I-MF
0.112905317,0.636189652,I-MF
0.16039863,0.634890998,I-MF
0.132158203,0.677169851,I-MF
0.031611342,0.308243184,I-SE
0.087035124,0.308820614,I-MM
0.050911077,0.378860464,I-MM
0.050911077,0.378860464,I-MM
0.087035124,0.308820614,I-MM
0.031611342,0.308243184,I-SE
0.14130239,0.647391894,I-MF
0.054758303,0.377282901,I-MF
0.102294878,0.546956981,I-MF
0.102294878,0.546956981,I-MF
0.054758303,0.377282901,I-MF
0.14130239,0.647391894,I-MF
0.080253689,0.458919045,I-MM
0.127603287,0.405765349,I-MM
0.061448853,0.397832004,I-MM
0.061448853,0.397832004,I-SE
0.127603287,0.405765349,I-MM
0.080253689,0.458919045,I-MM
0.080475393,0.399022,I-SE
0.100368988,0.365912464,I-MM
0.062868471,0.333803348,I-MM
0.062868471,0.333803348,I-MM
0.100368988,0.365912464,I-SE
0.080475393,0.399022,I-MM
0.079972994,0.496777845,I-MF
0.079631397,0.49490916,I-MM
0.099221826,0.434521261,I-SE
0.099221826,0.434521261,I-MM
0.079631397,0.49490916,I-MM
0.079972994,0.496777845,I-MM
0.145889723,0.533570991,I-MF
0.152090407,0.527710307,I-MF
0.089811872,0.421429118,I-MF
0.089811872,0.421429118,I-MF
0.152090407,0.527710307,I-MF
0.145889723,0.533570991,I-MF
0.059368212,0.481271129,I-MF
0.096994272,0.45897936,I-MF
0.041181082,0.408107747,I-MM
0.041181082,0.408107747,I-MM
0.096994272,0.45897936,I-MF
0.059368212,0.481271129,I-MF
0.097224103,0.480260617,I-MF
0.106723481,0.362893925,I-MM
0.093819648,0.32945556,I-MM
0.093819648,0.32945556,I-SE
0.106723481,0.362893925,I-MF
0.097224103,0.480260617,I-MF
0.036170171,0.190494754,I-NE
0.044376004,0.311276053,I-NE
0.044773065,0.346824956,I-NE
0.044773065,0.346824956,I-NE
0.044376004,0.311276053,I-NE
0.036170171,0.190494754,I-SE
0.037854494,0.38506782,I-SE
0.103174671,0.387053999,I-MF
0.036165454,0.160160405,I-SE
0.036165454,0.160160405,I-SE
0.103174671,0.387053999,I-MM
0.037854494,0.38506782,I-NE
0.12075531,0.598620582,I-MF
0.172871541,0.614790305,I-MF
0.114806068,0.625138364,I-MF
0.114806068,0.625138364,I-MF
0.172871541,0.614790305,I-MF
0.12075531,0.598620582,I-MF
0.063995843,0.495262818,I-MM
0.12733166,0.543117255,I-SE
0.085121351,0.469943118,I-MF
0.085121351,0.469943118,I-MM
0.12733166,0.543117255,I-SE
0.063995843,0.495262818,I-MM
0.191088805,0.652555397,I-MF
0.093753982,0.556072512,I-MF
0.011727923,0.404012557,I-MF
0.011727923,0.404012557,I-MF
0.093753982,0.556072512,I-MF
0.191088805,0.652555397,I-MF
0.105990025,0.283161602,I-SE
0.151895235,0.294169777,I-SE
0.083242399,0.222421266,I-SE
0.083242399,0.222421266,I-MM
0.151895235,0.294169777,I-SE
0.105990025,0.283161602,I-SE
0.107972413,0.645078345,I-MM
0.126844248,0.557604906,I-MM
0.082801729,0.46386011,I-MF
0.082801729,0.46386011,I-MF
0.126844248,0.557604906,I-MM
0.107972413,0.645078345,I-MM
0.113675715,0.332900479,I-MM
0.087086998,0.366531487,I-MM
0.076149878,0.390016205,I-SE
0.076149878,0.390016205,I-MM
0.087086998,0.366531487,I-MM
0.113675715,0.332900479,I-MM
0.154783334,0.535191611,I-MM
0.117736113,0.499051552,I-MM
0.117736113,0.499051552,I-MM
0.154783334,0.535191611,I-MM
0.062001546,0.296598148,I-SE
0.072766676,0.267476508,I-SE
0.055105548,0.181236789,I-SE
0.055105548,0.181236789,I-SE
0.072766676,0.267476508,I-SE
0.062001546,0.296598148,I-SE
0.127799271,0.565068903,I-MF
0.087010476,0.528406719,I-MF
0.101680029,0.534933866,I-MF
0.101680029,0.534933866,I-MF
0.087010476,0.528406719,I-MF
0.127799271,0.565068903,I-MF
0.18673447,0.461357354,I-MM
0.104955557,0.470827857,I-MM
0.088922473,0.434383367,I-MM
0.088922473,0.434383367,I-MM
0.104955557,0.470827857,I-MM
0.18673447,0.461357354,I-MM
0.142683237,0.581365995,I-MF
0.10690164,0.490321957,I-MM
0.150974125,0.529299791,I-MF
0.150974125,0.529299791,I-MF
0.10690164,0.490321957,I-MF
0.142683237,0.581365995,I-MM
0.085392935,0.464557681,I-MF
0.09200368,0.52819627,I-MF
0.085955352,0.355504447,I-MF
0.085955352,0.355504447,I-MF
0.09200368,0.52819627,I-MF
0.085392935,0.464557681,I-MF
0.078834875,0.454323336,I-MF
0.102591333,0.572021484,I-MM
0.06754905,0.327620755,I-MF
0.06754905,0.327620755,I-MF
0.102591333,0.572021484,I-MF
0.078834875,0.454323336,I-MM
0.099307917,0.38433325,I-MM
0.079375244,0.331566967,I-SE
0.079196506,0.317721818,I-SE
0.079196506,0.317721818,I-SE
0.079375244,0.331566967,I-SE
0.099307917,0.38433325,I-MM
0.092973346,0.379223285,I-MM
0.162431042,0.384685317,I-MM
0.068588694,0.348735579,I-MF
0.068588694,0.348735579,I-MF
0.162431042,0.384685317,I-MM
0.092973346,0.379223285,I-MM
0.134342694,0.488153545,I-MF
0.19458242,0.606251452,I-MF
0.102878103,0.369685726,I-MM
0.102878103,0.369685726,I-MM
0.19458242,0.606251452,I-MF
0.134342694,0.488153545,I-MF
0.076290476,0.322966405,I-SE
0.067592872,0.343318085,I-SE
0.05391432,0.295314914,I-SE
0.05391432,0.295314914,I-SE
0.067592872,0.343318085,I-SE
0.076290476,0.322966405,I-MM
0.118836869,0.496079847,I-MF
0.114531179,0.363148531,I-SE
0.048619915,0.259991892,I-SE
0.048619915,0.259991892,I-SE
0.114531179,0.363148531,I-SE
0.118836869,0.496079847,I-MM
0.162692305,0.680828636,I-MF
0.129233434,0.614987425,I-MF
0.218365868,0.677257366,I-MF
0.218365868,0.677257366,I-MF
0.129233434,0.614987425,I-MF
0.162692305,0.680828636,I-MF
0.149837626,0.676829105,I-MF
0.161372729,0.672864642,I-MF
0.1166329,0.604827404,I-MF
0.1166329,0.604827404,I-MF
0.161372729,0.672864642,I-MF
0.149837626,0.676829105,I-MF
0.096594528,0.383986749,I-SE
0.1584296,0.373114419,I-NE
0.062780701,0.284727117,I-SE
0.062780701,0.284727117,I-SE
0.1584296,0.373114419,I-NE
0.096594528,0.383986749,I-SE
0.092172749,0.323604799,I-MM
0.123419896,0.349394588,I-MM
0.098290076,0.370594115,I-MM
0.098290076,0.370594115,I-MM
0.123419896,0.349394588,I-MM
0.092172749,0.323604799,I-MM
0.080229271,0.47646216,I-MM
0.096150503,0.464902113,I-MM
0.072811221,0.078947314,I-SE
0.072811221,0.078947314,I-SE
0.096150503,0.464902113,I-MM
0.080229271,0.47646216,I-MF
0.070294511,0.435035424,I-MF
0.11645238,0.485468469,I-MF
0.112390816,0.567587976,I-MF
0.112390816,0.567587976,I-MF
0.11645238,0.485468469,I-MF
0.070294511,0.435035424,I-MF
0.073615861,0.411872503,I-SE
0.072374354,0.433722217,I-SE
0.088083142,0.386494653,I-SE
0.088083142,0.386494653,I-SE
0.072374354,0.433722217,I-SE
0.073615861,0.411872503,I-SE
0.127524587,0.472091786,I-MM
0.091113322,0.525799486,I-MF
0.089342393,0.451035369,I-MM
0.089342393,0.451035369,I-MM
0.091113322,0.525799486,I-MF
0.127524587,0.472091786,I-MM
0.070064757,0.307070269,I-SE
0.054362858,0.281446786,I-NE
0.023453863,0.156028554,I-SE
0.023453863,0.156028554,I-SE
0.054362858,0.281446786,I-NE
0.070064757,0.307070269,I-SE
0.052407228,0.395237706,I-SE
0.077668361,0.410571139,I-MM
0.094167489,0.500962047,I-MM
0.094167489,0.500962047,I-MM
0.077668361,0.410571139,I-MM
0.052407228,0.395237706,I-MM
0.093452995,0.446261351,I-MF
0.167503392,0.594065888,I-MF
0.117682454,0.518119116,I-MF
0.117682454,0.518119116,I-MF
0.167503392,0.594065888,I-MF
0.093452995,0.446261351,I-MF
0.155483686,0.484047574,I-MM
0.067761253,0.340864957,I-MM
0.07160316,0.388203519,I-MM
0.07160316,0.388203519,I-MM
0.067761253,0.340864957,I-MM
0.155483686,0.484047574,I-MM
0.071990242,0.154844254,I-MM
0.036387857,0.172351165,I-MM
0.05667165,0.250822355,I-MM
0.05667165,0.250822355,I-MM
0.036387857,0.172351165,I-MM
0.071990242,0.154844254,I-MM
0.219721148,0.736189707,I-MF
0.208674415,0.789101657,I-MF
0.155130342,0.661240032,I-MF
0.155130342,0.661240032,I-MF
0.208674415,0.789101657,I-MF
0.219721148,0.736189707,I-MF
0.058073489,0.400169259,I-MM
0.101518311,0.416546104,I-MM
0.096647465,0.407020551,I-MM
0.096647465,0.407020551,I-MM
0.101518311,0.416546104,I-MM
0.058073489,0.400169259,I-MM
0.06998403,0.124060875,I-NE
0.06908183,0.179481658,I-SE
0.045822966,0.122537099,I-SE
0.045822966,0.122537099,I-NE
0.06908183,0.179481658,I-SE
0.06998403,0.124060875,I-NE
0.064276983,0.297500115,I-MM
0.064597073,0.438159213,I-SE
0.043136961,0.282412387,I-SE
0.043136961,0.282412387,I-SE
0.064597073,0.438159213,I-SE
0.064276983,0.297500115,I-MM
0.024921411,0.095889318,I-NE
0.222184026,0.34109237,I-NE
0.087210524,0.329106879,I-NE
0.087210524,0.329106879,I-NE
0.222184026,0.34109237,I-NE
0.024921411,0.095889318,I-NE
0.043120805,0.229042181,I-NE
0.058274713,0.392289881,I-NE
0.068258875,0.305659082,I-SE
0.068258875,0.305659082,I-SE
0.058274713,0.392289881,I-NE
0.043120805,0.229042181,I-SE
0.062011138,0.316501976,I-SE
0.038169552,0.16801519,I-SE
0.101002153,0.400501783,I-NE
0.101002153,0.400501783,I-NE
0.038169552,0.16801519,I-NE
0.062011138,0.316501976,I-SE
0.134526246,0.516607513,I-MM
0.051126822,0.352976325,I-MM
0.131761156,0.264298425,I-MM
0.131761156,0.264298425,I-MM
0.051126822,0.352976325,I-SE
0.134526246,0.516607513,I-MM
0.095569733,0.354038646,I-MM
0.063491758,0.357906267,I-MM
0.097980603,0.5045791,I-MM
0.097980603,0.5045791,I-MM
0.063491758,0.357906267,I-MM
0.095569733,0.354038646,I-MM
0.115540594,0.368357296,I-MM
0.110960428,0.360172886,I-MM
0.113081211,0.458196272,I-MM
0.113081211,0.458196272,I-MM
0.110960428,0.360172886,I-MM
0.115540594,0.368357296,I-MM
0.073105243,0.352990793,I-MM
0.064648077,0.372268692,I-MM
0.08157637,0.442755911,I-MM
0.08157637,0.442755911,I-MM
0.064648077,0.372268692,I-MM
0.073105243,0.352990793,I-SE
0.022514025,0.131199106,I-NE
0.050055181,0.187629366,I-SE
0.045793665,0.352582123,I-SE
0.045793665,0.352582123,I-SE
0.050055181,0.187629366,I-SE
0.022514025,0.131199106,I-NE
0.039262043,0.258633969,I-MM
0.080523725,0.435801109,I-MM
0.080360012,0.275824054,I-SE
0.080360012,0.275824054,I-MM
0.080523725,0.435801109,I-MM
0.039262043,0.258633969,I-MM
0.091494135,0.55245669,I-MF
0.129018044,0.573889922,I-MF
0.134682068,0.673697497,I-MF
0.134682068,0.673697497,I-MF
0.129018044,0.573889922,I-MM
0.091494135,0.55245669,I-MF
0.020734715,0.287351363,I-NE
0.027510372,0.253937756,I-SE
0.081121998,0.222655872,I-NE
0.081121998,0.222655872,I-NE
0.027510372,0.253937756,I-SE
0.020734715,0.287351363,I-MF
0.105928478,0.342170023,I-MM
0.165763521,0.399065441,I-MM
0.165763521,0.399065441,I-MM
0.105928478,0.342170023,I-MM
0.140535409,0.568914282,I-MF
0.14785636,0.605956471,I-MF
0.110345372,0.49399369,I-MF
0.110345372,0.49399369,I-MF
0.14785636,0.605956471,I-MF
0.140535409,0.568914282,I-MF
0.115763755,0.405229664,I-SE
0.12900599,0.301894506,I-SE
0.088399011,0.176905464,I-SE
0.088399011,0.176905464,I-SE
0.12900599,0.301894506,I-SE
0.115763755,0.405229664,I-MF
0.074966754,0.358449693,I-NE
0.04116288,0.264693623,I-NE
0.088849324,0.328384823,I-SE
0.088849324,0.328384823,I-SE
0.04116288,0.264693623,I-NE
0.074966754,0.358449693,I-SE
0.087067173,0.3469842,I-MM
0.106404801,0.493517207,I-MM
0.119742166,0.275177217,I-MM
0.119742166,0.275177217,I-MM
0.106404801,0.493517207,I-MM
0.087067173,0.3469842,I-MM
0.18156483,0.534274293,I-MM
0.116935122,0.458307251,I-MF
0.074390451,0.400000325,I-SE
0.074390451,0.400000325,I-MM
0.116935122,0.458307251,I-MF
0.18156483,0.534274293,I-MF
0.207265883,0.580015213,I-MF
0.15843631,0.576272312,I-MF
0.143140395,0.682752148,I-MF
0.143140395,0.682752148,I-MF
0.15843631,0.576272312,I-MF
0.207265883,0.580015213,I-MF
0.114267024,0.672150166,I-MF
0.126617483,0.679277975,I-MM
0.139472248,0.685513326,I-MF
0.139472248,0.685513326,I-MF
0.126617483,0.679277975,I-MF
0.114267024,0.672150166,I-MF
0.146888932,0.470501507,I-MF
0.073429554,0.481597631,I-MF
0.150716082,0.54774631,I-MF
0.150716082,0.54774631,I-MF
0.073429554,0.481597631,I-MF
0.146888932,0.470501507,I-MF
0.13189146,0.331561436,I-SE
0.091183248,0.296989642,I-SE
0.058491826,0.182232544,I-SE
0.058491826,0.182232544,I-SE
0.091183248,0.296989642,I-SE
0.13189146,0.331561436,I-MM
0.152507776,0.532382752,I-SE
0.167017711,0.541838653,I-MM
0.140313081,0.588166862,I-MM
0.140313081,0.588166862,I-MM
0.167017711,0.541838653,I-MM
0.152507776,0.532382752,I-MM
0.10834543,0.167612142,I-NE
0.07284005,0.17269956,I-NE
0.040436401,0.147634047,I-NE
0.040436401,0.147634047,I-NE
0.07284005,0.17269956,I-NE
0.10834543,0.167612142,I-SE
0.098822726,0.335722168,I-MM
0.072558829,0.326420495,I-MM
0.037998777,0.218128639,I-SE
0.037998777,0.218128639,I-MM
0.072558829,0.326420495,I-MM
0.098822726,0.335722168,I-MM
0.160481343,0.645778333,I-MF
0.108773204,0.370083868,I-MM
0.141752935,0.582206857,I-MF
0.141752935,0.582206857,I-MM
0.108773204,0.370083868,I-MF
0.160481343,0.645778333,I-MF
0.08247785,0.540508354,I-MM
0.063672791,0.370144075,I-SE
0.087606236,0.409019478,I-MM
0.087606236,0.409019478,I-MM
0.063672791,0.370144075,I-SE
0.08247785,0.540508354,I-MM
0.11584041,0.45828699,I-SE
0.062228373,0.237588015,I-SE
0.106360616,0.223238007,I-SE
0.106360616,0.223238007,I-MM
0.062228373,0.237588015,I-SE
0.11584041,0.45828699,I-SE
0.073945969,0.222586204,I-MM
0.126648724,0.430425359,I-MM
0.127671196,0.323582071,I-MM
0.127671196,0.323582071,I-MM
0.126648724,0.430425359,I-MM
0.073945969,0.222586204,I-SE
0.125280939,0.415430595,I-MM
0.119358312,0.318088319,I-MM
0.060917499,0.440014757,I-MM
0.060917499,0.440014757,I-MM
0.119358312,0.318088319,I-SE
0.125280939,0.415430595,I-MM
0.111186818,0.545147175,I-MF
0.144163221,0.627176701,I-MF
0.103518303,0.612698815,I-MM
0.103518303,0.612698815,I-MM
0.144163221,0.627176701,I-MF
0.111186818,0.545147175,I-MF
0.028171748,0.168894044,I-NE
0.109535446,0.097723356,I-NE
0.10361637,0.470532482,I-NE
0.10361637,0.470532482,I-NE
0.109535446,0.097723356,I-NE
0.028171748,0.168894044,I-NE
0.011018784,0.243765636,I-NE
0.009209532,0.296009029,I-NE
0.064616163,0.145391336,I-NE
0.064616163,0.145391336,I-SE
0.009209532,0.296009029,I-NE
0.011018784,0.243765636,I-NE
0.072837338,0.426641489,I-SE
0.075120656,0.22712114,I-SE
0.067593556,0.325882131,I-MM
0.067593556,0.325882131,I-MM
0.075120656,0.22712114,I-SE
0.072837338,0.426641489,I-SE
0.256743907,0.738098393,I-MF
0.224916073,0.724844123,I-MF
0.207680765,0.651773509,I-MF
0.207680765,0.651773509,I-MF
0.224916073,0.724844123,I-MF
0.256743907,0.738098393,I-MF
0.170350935,0.604707801,I-MF
0.089954218,0.484776471,I-MF
0.103318734,0.460931826,I-SE
0.103318734,0.460931826,I-SE
0.089954218,0.484776471,I-MF
0.170350935,0.604707801,I-MF
0.001824974,0,I-NE
0.051716779,0.299172572,I-NE
0.098421208,0.420280002,I-MM
0.098421208,0.420280002,I-MM
0.051716779,0.299172572,I-NE
0.001824974,0,I-NE
0.076735427,0.19961775,I-SE
0.087411036,0.384257531,I-MM
0.045150619,0.197809582,I-NE
0.045150619,0.197809582,I-NE
0.087411036,0.384257531,I-MM
0.076735427,0.19961775,I-SE
0.105356253,0.41489713,I-MF
0.081070365,0.40916502,I-MM
0.185635286,0.736354368,I-MF
0.115041528,0.545063271,I-MF
0.054488268,0.551692974,I-MF
0.061077462,0.394823923,I-MF
0.061077462,0.394823923,I-MF
0.054488268,0.551692974,I-MF
0.115041528,0.545063271,I-MF
0.05282871,0.22465228,I-SE
0.074025146,0.483192946,I-MM
0.098769853,0.375705623,I-MM
0.098769853,0.375705623,I-MM
0.074025146,0.483192946,I-MM
0.05282871,0.22465228,I-MM
0.140562533,0.51803518,I-MM
0.149115334,0.468007169,I-MM
0.081822442,0.51468753,I-MM
0.081822442,0.51468753,I-SE
0.149115334,0.468007169,I-MM
0.140562533,0.51803518,I-MM
0.078758568,0.331294777,I-MM
0.054407313,0.355529511,I-NE
0.053907203,0.495530301,I-MM
0.053907203,0.495530301,I-MM
0.054407313,0.355529511,I-NE
0.078758568,0.331294777,I-MM
0.141496279,0.572625184,I-MF
0.10677938,0.479190184,I-MF
0.061269711,0.318494424,I-MF
0.061269711,0.318494424,I-MF
0.10677938,0.479190184,I-MF
0.141496279,0.572625184,I-MF
0.131630242,0.629688821,I-MF
0.112764767,0.522807021,I-MF
0.080508506,0.487540072,I-MF
0.080508506,0.487540072,I-MF
0.112764767,0.522807021,I-MF
0.131630242,0.629688821,I-MF
0.061640955,0.205015674,I-NE
0.170732722,0.398851846,I-SE
0.049809988,0.247285976,I-NE
0.049809988,0.247285976,I-NE
0.170732722,0.398851846,I-SE
0.061640955,0.205015674,I-NE
0.045723371,0.289082536,I-MM
0.023360425,0.114190584,I-SE
0.078299718,0.28559755,I-MM
0.078299718,0.28559755,I-MM
0.023360425,0.114190584,I-MM
0.045723371,0.289082536,I-MM
0.07993119,0.544793981,I-MF
0.109581874,0.570283294,I-MF
0.104602985,0.583903035,I-MF
0.104602985,0.583903035,I-MF
0.109581874,0.570283294,I-MF
0.07993119,0.544793981,I-MF
0.19290654,0.282289448,I-SE
0.047204456,0.172340787,I-NE
0.128753301,0.301038255,I-SE
0.128753301,0.301038255,I-NE
0.047204456,0.172340787,I-NE
0.19290654,0.282289448,I-NE
0.080721277,0.464866602,I-MF
0.157407961,0.686934136,I-MF
0.120405296,0.656509331,I-MF
0.039177284,0.34056482,I-NE
0.051785911,0.286362602,I-NE
0.047723475,0.265279881,I-SE
0.047723475,0.265279881,I-NE
0.051785911,0.286362602,I-NE
0.039177284,0.34056482,I-NE
0.09592133,0.575228504,I-NE
0.163261286,0.537411118,I-NE
0.150715677,0.615225311,I-NE
0.150715677,0.615225311,I-NE
0.163261286,0.537411118,I-NE
0.09592133,0.575228504,I-NE
0.095340583,0.322832842,I-MM
0.056901033,0.241766603,I-MM
0.084281155,0.351721169,I-SE
0.084281155,0.351721169,I-MM
0.056901033,0.241766603,I-MM
0.095340583,0.322832842,I-MM
0.150522476,0.500755091,I-MF
0.108517467,0.48773173,I-MF
0.053395172,0.31634978,I-MF
0.053395172,0.31634978,I-MF
0.108517467,0.48773173,I-MF
0.150522476,0.500755091,I-MF
0.053600745,0.321728516,I-MF
0.072187287,0.455501052,I-MM
0.054331381,0.404350083,I-MF
0.054331381,0.404350083,I-MF
0.072187287,0.455501052,I-MM
0.053600745,0.321728516,I-MF
0.083085034,0.312102227,I-MM
0.028149041,0.302406047,I-MM
0.130318635,0.535618006,I-MM
0.130318635,0.535618006,I-MM
0.028149041,0.302406047,I-SE
0.083085034,0.312102227,I-MM
0.123381967,0.443104158,I-MM
0.107736088,0.40811867,I-MM
0.124447112,0.426720655,I-MM
0.124447112,0.426720655,I-MM
0.107736088,0.40811867,I-MM
0.123381967,0.443104158,I-MM
0.164771469,0.661743321,I-MF
0.133839704,0.542799207,I-MF
0.071423377,0.448853668,I-MF
0.071423377,0.448853668,I-MF
0.133839704,0.542799207,I-MM
0.164771469,0.661743321,I-MF
0.07746405,0.318553446,I-SE
0.058728535,0.229857445,I-SE
0.052305543,0.243535457,I-SE
0.052305543,0.243535457,I-SE
0.058728535,0.229857445,I-SE
0.07746405,0.318553446,I-MF
0.050098358,0.281620331,I-SE
0.015663463,0.283494464,I-SE
0.046189199,0.249345762,I-MM
0.046189199,0.249345762,I-SE
0.015663463,0.283494464,I-SE
0.050098358,0.281620331,I-SE
0.165077624,0.615786919,I-MF
0.174675351,0.479724998,I-MF
0.20593103,0.703538394,I-MF
0.122844946,0.664492981,I-MF
0.16621828,0.729319418,I-MF
0.106132736,0.53882416,I-MF
0.106132736,0.53882416,I-MF
0.16621828,0.729319418,I-MF
0.122844946,0.664492981,I-MF
0.149749015,0.688074691,I-MF
0.121860152,0.593789837,I-MF
0.164640319,0.69961462,I-MF
0.164640319,0.69961462,I-MF
0.121860152,0.593789837,I-MF
0.149749015,0.688074691,I-MF
0.073306672,0.351902628,I-SE
0.094363193,0.423632547,I-MM
0.054150566,0.305942395,I-MM
0.054150566,0.305942395,I-MM
0.094363193,0.423632547,I-MM
0.073306672,0.351902628,I-MM
0.11392245,0.400153793,I-MF
0.114200949,0.603277158,I-MF
0.011727923,0.363458071,I-MM
0.011727923,0.363458071,I-MM
0.114200949,0.603277158,I-MF
0.11392245,0.400153793,I-MF
0.091504855,0.356712816,I-MM
0.112956596,0.372855762,I-MM
0.048821331,0.433636682,I-MM
0.048821331,0.433636682,I-MM
0.112956596,0.372855762,I-MM
0.091504855,0.356712816,I-MM
0.106241736,0.385515814,I-MM
0.121204581,0.304259789,I-SE
0.057160491,0.270608334,I-MM
0.057160491,0.270608334,I-MM
0.121204581,0.304259789,I-SE
0.106241736,0.385515814,I-MM
0.1258338,0.645638435,I-MF
0.14471038,0.693162019,I-MF
0.134473312,0.692010682,I-MM
0.147853383,0.673062994,I-MF
0.119836205,0.573382979,I-MF
0.106792968,0.473350214,I-MF
0.106792968,0.473350214,I-MF
0.119836205,0.573382979,I-MF
0.147853383,0.673062994,I-MF
0.146072511,0.465967436,I-MM
0.154400053,0.654271801,I-MM
0.184706581,0.568434602,I-MF
0.184706581,0.568434602,I-MF
0.154400053,0.654271801,I-MM
0.146072511,0.465967436,I-MM
0.085540675,0.444621422,I-MF
0.149164584,0.562204818,I-MF
0.151912357,0.545768592,I-MF
0.151912357,0.545768592,I-MF
0.149164584,0.562204818,I-MF
0.085540675,0.444621422,I-MF
0.098989664,0.416786998,I-MM
0.119511051,0.381735591,I-MM
0.074681798,0.37700036,I-MM
0.074681798,0.37700036,I-SE
0.119511051,0.381735591,I-MM
0.098989664,0.416786998,I-MM
0.127446673,0.302238844,I-MM
0.101671925,0.263059332,I-SE
0.072548755,0.370349262,I-MM
0.072548755,0.370349262,I-MM
0.101671925,0.263059332,I-SE
0.127446673,0.302238844,I-MM
0.078799693,0.351461524,I-SE
0.095355384,0.405758311,I-MF
0.083597649,0.229096868,I-MM
0.083597649,0.229096868,I-MM
0.095355384,0.405758311,I-MM
