,Username,Testid,Version,Response,Score
204089,M2441421,1719848.0,A1,"Holla, mi llamo emilyquiero:- perro- el pan- la manzana - choclate ",N-MM
204090,M2441421,1719848.0,A1,"Holla, mi llamo emilyquiero:- perro- el pan- la manzana - choclate ",N-MF
204091,M2441421,1719848.0,A1,#NAME?,N-MM
204092,M2441421,1719848.0,A1,"holla, mi llamo emilyme gusta  la colores morado, me qusta michigan y chicago ",N-MF
204114,M2443309,1720937.0,A1,Yo quieren un bicicleta o mucho dinero. Yo tambien quieren un playstation.,N-MM
204118,M2443309,1720937.0,A1,Yo soy julian. Yo no le gusta a ir a escuela o a lugares cerca de casa. No es muy feliz no tienen amigos o animales en mi casa yo soy muy aborido. Todos los personas en el area que yo vive son muy malo ellos no son feliz y no son buen personas.,N-MF
204119,M2443309,1720937.0,A1,"En la escuela to voy a necesitar lapices, unborador y un libro para notas.",N-MF
204120,M2443309,1720937.0,A1,"En la escuela to voy a necesitar lapices, unborador y un libro para notas.",N-MF
204121,M2443309,1720937.0,A1,Yo soy julian. Yo no le gusta a ir a escuela o a lugares cerca de casa. No es muy feliz no tienen amigos o animales en mi casa yo soy muy aborido. Todos los personas en el area que yo vive son muy malo ellos no son feliz y no son buen personas.,N-MF
204125,M2443309,1720937.0,A1,Yo quieren un bicicleta o mucho dinero. Yo tambien quieren un playstation.,N-MF
207896,M2685678,1910080.0,A1,"Zapatos, camisas, sadaduras, el traje de bano, y botas.",N-MF
207898,M2685678,1910080.0,A1,"Hola, mi llamo Daley. Mi doce. Mi pelo is rojo y ojos is cafe. Adios Senora",N-MF
207899,M2685678,1910080.0,A1,1. Lapiz                 target2. Papel                wallmart3. Libro                 etc.4. Grapadoray5. Boligrafo,N-MF
207900,M2685678,1910080.0,A1,1. Lapiz                 target2. Papel                wallmart3. Libro                 etc.4. Grapadoray5. Boligrafo,N-MM
207901,M2685678,1910080.0,A1,"Hola, mi llamo Daley. Mi doce. Mi pelo is rojo y ojos is cafe. Adios Senora",N-MF
207903,M2685678,1910080.0,A1,"Zapatos, camisas, sadaduras, el traje de bano, y botas.",N-MF
211857,N2120824,1407762.0,A2,"Hola me llamo Jaron, mi amigos me lleman ""jirafe"" .  Yo soy alto mi amigo's nombre es bob, andrew, peter, billy,y jorge.  Mi amigos es muy inteligente y estudioso.  Mi amigos es muy obendiente y genersoso no problemos.  Mi classmatese es obedencia, me , Yo soy travieso.  Yo como mi amigo's almeurzo y bebe.  Si me molesta tortugas en el zoolagico.  Si mi no obedencia y mi padre esta mal at me. Adios mi professora.  :)",N-MF
211858,N2120824,1407762.0,A2,"Yo ofrecer acianos comer y beber la almuerzo.   Todos los dias, mi hermana volunatario a la escuela para la gente investigacion.  Yo soy interesteda y parques.  Yo voluntario a el museo of ""Natural Historia"" y Moderna artes.  Mi amigos bob y billy voluntaran en Hogle Zooligico.  La gente todos encatan descansar.   ",N-MM
211859,N2120824,1407762.0,A2,"Mi favorito amigo es Jorge.  Jorge es obedencia y inteligente.  Mi amigo Jorge es no alto no bajo y es estudioso.  Jorge y yo comimiamos a la mall "" Fashion Place""  Jorge jugar carro de electrico vs mi electrico el tren.  Jorge todos mucho victorious.  Jorge encatar Basketbol,  mi nosotros practicar todos los Sabado y Domingo.  Jorge es muy generoso, mi favorito jugestes, mi tren es gone, mi amigo comprar a jugete dinosauria.  ",N-MF
211860,N2120824,1407762.0,A2,"Mi favorito amigo es Jorge.  Jorge es obedencia y inteligente.  Mi amigo Jorge es no alto no bajo y es estudioso.  Jorge y yo comimiamos a la mall "" Fashion Place""  Jorge jugar carro de electrico vs mi electrico el tren.  Jorge todos mucho victorious.  Jorge encatar Basketbol,  mi nosotros practicar todos los Sabado y Domingo.  Jorge es muy generoso, mi favorito jugestes, mi tren es gone, mi amigo comprar a jugete dinosauria.  ",N-MF
211861,N2120824,1407762.0,A2,"Yo ofrecer acianos comer y beber la almuerzo.   Todos los dias, mi hermana volunatario a la escuela para la gente investigacion.  Yo soy interesteda y parques.  Yo voluntario a el museo of ""Natural Historia"" y Moderna artes.  Mi amigos bob y billy voluntaran en Hogle Zooligico.  La gente todos encatan descansar.   ",N-MF
211862,N2120824,1407762.0,A2,"Hola me llamo Jaron, mi amigos me lleman ""jirafe"" .  Yo soy alto mi amigo's nombre es bob, andrew, peter, billy,y jorge.  Mi amigos es muy inteligente y estudioso.  Mi amigos es muy obendiente y genersoso no problemos.  Mi classmatese es obedencia, me , Yo soy travieso.  Yo como mi amigo's almeurzo y bebe.  Si me molesta tortugas en el zoolagico.  Si mi no obedencia y mi padre esta mal at me. Adios mi professora.  :)",N-MF
214611,N2196111,1480932.0,A1,For my birthday I would like- a bicicleta- a carro- a trampolineAnd the last thing i want if your familia to come to our party ,N-SE
214612,N2196111,1480932.0,A1,"Mi nombre es Samara .I am doce,mi favorito color is azul.I have thres brothers and uno sister.I have short cafe hair.Mi favorito thing to eat is sopa.",N-SE
214613,N2196111,1480932.0,A1,The supplies you will need are: - thres pencils- uno sharpener- uno earaser- uno pencil bag  You can get these items at staples,N-NE
214614,N2196111,1480932.0,A1,The supplies you will need are: - thres pencils- uno sharpener- uno earaser- uno pencil bag  You can get these items at staples,N-NE
214615,N2196111,1480932.0,A1,"Mi nombre es Samara .I am doce,mi favorito color is azul.I have thres brothers and uno sister.I have short cafe hair.Mi favorito thing to eat is sopa.",N-SE
214616,N2196111,1480932.0,A1,For my birthday I would like- a bicicleta- a carro- a trampolineAnd the last thing i want if your familia to come to our party ,N-SE
217779,N2290270,1570380.0,A2,Hola profesora. Mi llamo es Dakota Sekscinski. Yo tengo diez y ocho años. Yo vivo con mi abuelo. Yo tengo uno hermano. Su llama es Nicolas. Yo juego golf. ,N-MF
217780,N2290270,1570380.0,A2,Mi amigo mejor es Cassie. Yo podo hablar a ella todo el tiempo. ,N-MM
217781,N2290270,1570380.0,A2,Me gusta ayudar los personas viego. Mis amigos y me gustan manajar en la cuidad. Me gusta jugar golf al Honey Creek. ,N-MM
217782,N2290270,1570380.0,A2,Me gusta ayudar los personas viego. Mis amigos y me gustan manajar en la cuidad. Me gusta jugar golf al Honey Creek. ,N-MF
217783,N2290270,1570380.0,A2,Mi amigo mejor es Cassie. Yo podo hablar a ella todo el tiempo. ,N-MF
217784,N2290270,1570380.0,A2,Hola profesora. Mi llamo es Dakota Sekscinski. Yo tengo diez y ocho años. Yo vivo con mi abuelo. Yo tengo uno hermano. Su llama es Nicolas. Yo juego golf. ,N-MF
218600,N2341802,1620683.0,A2,,N-NE
218601,N2341802,1620683.0,A2,,N-NE
218603,N2341802,1620683.0,A2,Hola!  Me llamo Connor Cristiano.  Yo soy un atletico estudiante.  Me gusta nadar y estudiar.,N-MF
218604,N2341802,1620683.0,A2,Hola!  Me llamo Connor Cristiano.  Yo soy un atletico estudiante.  Me gusta nadar y estudiar.,N-MF
218606,N2341802,1620683.0,A2,,N-NE
218607,N2341802,1620683.0,A2,,N-NE
219006,N2355129,1633239.0,A1,i,N-NE
219010,N2355129,1633239.0,A1,yo y todos los personas en el clase le gustan aprender mucho como leer y acer progectos divertidos,N-MF
219011,N2355129,1633239.0,A1,1 lapiz 122 borador 23 marcadores 204 folder 6 5 papel 906 binder 17 cuardernos 78 lapiz cloredores9 audifinos,N-MF
219012,N2355129,1633239.0,A1,1 lapiz 122 borador 23 marcadores 204 folder 6 5 papel 906 binder 17 cuardernos 78 lapiz cloredores9 audifinos,N-MM
219013,N2355129,1633239.0,A1,yo y todos los personas en el clase le gustan aprender mucho como leer y acer progectos divertidos,N-MF
219017,N2355129,1633239.0,A1,i,N-NE
219342,N2365029,1642541.0,A1,los cosas yo want para mi copleamos esduleciesmi y mis amaigos to hang outy una fiesta ,N-MM
219346,N2365029,1642541.0,A1,"Hola, Mi normbre es Alaysia Tyler yo es11 anos...you tengo cafe' hair, cafe' hojos,y uno intersting fact about yo es yo tengo uno dimple on mi left cheek. yo legusta sports y uno of mis favorito sports es football' americano yo tengo dos hermainos y una hermania theyare mis amors mi favoriteo color es rosando y mi sencond favortio color es rojo y not trying to brag or anything pero yo es uno muy bein persona. y yo hope tu mi gusta it here...Adios'",N-MF
219347,N2365029,1642541.0,A1,"Hola, mi norbre is Alaysia Tyler y some de los cosas to nescitas for el esculea is1. lapices'2.boradoders'3. cordeanos/3 of them4.folders5.uno binder is opitnial as welly estes' cosas es some de los cosas to necitas de el esclea",N-MM
219348,N2365029,1642541.0,A1,"Hola, mi norbre is Alaysia Tyler y some de los cosas to nescitas for el esculea is1. lapices'2.boradoders'3. cordeanos/3 of them4.folders5.uno binder is opitnial as welly estes' cosas es some de los cosas to necitas de el esclea",N-MF
219349,N2365029,1642541.0,A1,"Hola, Mi normbre es Alaysia Tyler yo es11 anos...you tengo cafe' hair, cafe' hojos,y uno intersting fact about yo es yo tengo uno dimple on mi left cheek. yo legusta sports y uno of mis favorito sports es football' americano yo tengo dos hermainos y una hermania theyare mis amors mi favoriteo color es rosando y mi sencond favortio color es rojo y not trying to brag or anything pero yo es uno muy bein persona. y yo hope tu mi gusta it here...Adios'",N-MF
219353,N2365029,1642541.0,A1,los cosas yo want para mi copleamos esduleciesmi y mis amaigos to hang outy una fiesta ,N-MF
220380,N2403250,1678666.0,A2,my best frind is tatinua Jones because she always has my back and i have her,N-NE
220384,N2403250,1678666.0,A2,"me llamo kemterion iu am the clasa teacher hay 20 kids in me clasa.son very good kids hay 10 el chico and 10 la chicasesta an learning mode we live in florida and no me gusta como esta.porque esta como the kids are inteligence,talentoso. quiere gratitude camina every day befor clasa ",N-SE
220385,N2403250,1678666.0,A2, all the el chico and la chica le gusta to play toys and quiere to play with the a]animals and stuff ,N-SE
220386,N2403250,1678666.0,A2, all the el chico and la chica le gusta to play toys and quiere to play with the a]animals and stuff ,N-SE
220387,N2403250,1678666.0,A2,"me llamo kemterion iu am the clasa teacher hay 20 kids in me clasa.son very good kids hay 10 el chico and 10 la chicasesta an learning mode we live in florida and no me gusta como esta.porque esta como the kids are inteligence,talentoso. quiere gratitude camina every day befor clasa ",N-MM
220391,N2403250,1678666.0,A2,my best frind is tatinua Jones because she always has my back and i have her,N-NE
221511,N2491639,1743221.0,A2,Hola Samuel!Mis besto friends es Savi y Illiana y Lana. Mis gustan las ellas peronalitias. Mis besto friends y yo jugo at recess y voy escablar.,N-MM
221512,N2491639,1743221.0,A2,"Hola!Mi llamo Jasnoor Soin. Yo tengo un perro, Rocky. Ello es un German Sheperd. Mi familia es mi mama, mi papa, y un hermano. Mi favorita pariente es mi mama's papa, mi abuelo. Mis favorita colores es azul de marino, gris, blanco, y negro. Mi favorita animal es un wolf. Yo tengo marron casa.",N-MF
221513,N2491639,1743221.0,A2,"Mi gusta las montanas. en de montanas, jugar sking, snowboarding, y snowtubing en de winter. En Summer, yo tengo la piscina.",N-MF
221514,N2491639,1743221.0,A2,"Mi gusta las montanas. en de montanas, jugar sking, snowboarding, y snowtubing en de winter. En Summer, yo tengo la piscina.",N-MF
221515,N2491639,1743221.0,A2,"Hola!Mi llamo Jasnoor Soin. Yo tengo un perro, Rocky. Ello es un German Sheperd. Mi familia es mi mama, mi papa, y un hermano. Mi favorita pariente es mi mama's papa, mi abuelo. Mis favorita colores es azul de marino, gris, blanco, y negro. Mi favorita animal es un wolf. Yo tengo marron casa.",N-MF
221516,N2491639,1743221.0,A2,Hola Samuel!Mis besto friends es Savi y Illiana y Lana. Mis gustan las ellas peronalitias. Mis besto friends y yo jugo at recess y voy escablar.,N-MF
223538,N2594994,1829482.0,A1,         hola mi nombre es Izaac yo tengo 9 años a mi me gusta cocinar y jugar futbol americano y futbol me gusta leer a mi me gusta jugar en el parque con mi familia y al mol con mis primos tambien .        yo soy parte peruano y tengo 22 primos tengo 3 abelos mi mama es peruana y mi papa es americano. ,N-MF
223539,N2594994,1829482.0,A1,"hola mi nombre es izaac para el colejio tu nesesitas, lapises, marcadores, pisarones, boradores, libretas y uniformes rojos asules blencos y negros una casaca.",N-MM
223540,N2594994,1829482.0,A1,legos crro de control rimoto peluces carro de modelo nuevo goldfish y un forwiler y un motrbike y una bisicleta una torta un Grason ,N-MM
223543,N2594994,1829482.0,A1,legos crro de control rimoto peluces carro de modelo nuevo goldfish y un forwiler y un motrbike y una bisicleta una torta un Grason ,N-MF
223544,N2594994,1829482.0,A1,"hola mi nombre es izaac para el colejio tu nesesitas, lapises, marcadores, pisarones, boradores, libretas y uniformes rojos asules blencos y negros una casaca.",N-MF
223545,N2594994,1829482.0,A1,         hola mi nombre es Izaac yo tengo 9 años a mi me gusta cocinar y jugar futbol americano y futbol me gusta leer a mi me gusta jugar en el parque con mi familia y al mol con mis primos tambien .        yo soy parte peruano y tengo 22 primos tengo 3 abelos mi mama es peruana y mi papa es americano. ,N-MF
225397,N2686425,1910822.0,A1,"Buenos tardes!! Me llamo señor Cooper. Mi favorito colores: azul oscuro, y rojo clara. Hoy es el 20 de diciembre. Hoy es jueves, y mañana es VIERNES! En escuala, yo tengo tarea, un poco. Son las doce menos veinte y cinco. Mi favorito actividad es fútbol y video juegos. Adios!",N-MF
225398,N2686425,1910822.0,A1,"Qué tenga:Cuadernos dos-tres, Walmart, låpiz veinte-treinta, Target, computadora una, Apple, y calculadora una Target..",N-MF
225401,N2686425,1910822.0,A1,,N-NE
225402,N2686425,1910822.0,A1,,N-NE
225405,N2686425,1910822.0,A1,"Qué tenga:Cuadernos dos-tres, Walmart, låpiz veinte-treinta, Target, computadora una, Apple, y calculadora una Target..",N-MF
225406,N2686425,1910822.0,A1,"Buenos tardes!! Me llamo señor Cooper. Mi favorito colores: azul oscuro, y rojo clara. Hoy es el 20 de diciembre. Hoy es jueves, y mañana es VIERNES! En escuala, yo tengo tarea, un poco. Son las doce menos veinte y cinco. Mi favorito actividad es fútbol y video juegos. Adios!",N-MF
227292,N2770651,1980772.0,A2,"Holá. Mi llamo Keegan.  Mi gusta el basebol, y golf y practicar balencesto es mi amigos.  yo juego es balencesto y golf. yo trabajar es golf dome sports complex.  yo tengo mi padre y madre. Mi madre llamo es leigh anne  y mi padre llamo es mark.  yo tengo mi dos hermanos.  Mi hermanos llamo es brennan y camden.  yo estoy NDCL.",N-MF
227293,N2770651,1980772.0,A2,"holá, mi llamo keegan.  Yo juego es balecesto. Yo juego es beisbol. Yo juego es futbol.  Yo juego es videojuegos. yo mi gusta es futbol.  mi juegar es mi amigos en la park. ",N-MF
227294,N2770651,1980772.0,A2,"mi mas amigo es Timothy. Timothy y yo es juegamos balencesto.  Timothy y yo es juegamos  beisbol. Timothy y yo es juegamos golf. Timothy y yo es juegamos videojueos, moy impriticlar NBA 2K19.  Yo gusta es timothy es funny y fun y cool y my friend.",N-MM
227301,N2770651,1980772.0,A2,"mi mas amigo es Timothy. Timothy y yo es juegamos balencesto.  Timothy y yo es juegamos  beisbol. Timothy y yo es juegamos golf. Timothy y yo es juegamos videojueos, moy impriticlar NBA 2K19.  Yo gusta es timothy es funny y fun y cool y my friend.",N-MF
227302,N2770651,1980772.0,A2,"holá, mi llamo keegan.  Yo juego es balecesto. Yo juego es beisbol. Yo juego es futbol.  Yo juego es videojuegos. yo mi gusta es futbol.  mi juegar es mi amigos en la park. ",N-MF
227303,N2770651,1980772.0,A2,"Holá. Mi llamo Keegan.  Mi gusta el basebol, y golf y practicar balencesto es mi amigos.  yo juego es balencesto y golf. yo trabajar es golf dome sports complex.  yo tengo mi padre y madre. Mi madre llamo es leigh anne  y mi padre llamo es mark.  yo tengo mi dos hermanos.  Mi hermanos llamo es brennan y camden.  yo estoy NDCL.",N-MF
228732,P2061986,1352629.0,A2,"¡Hola Samuel! Yo tengo muchos amigos y ellos son muy simpaticos, divertidos y ellos encanta hablan. Mis amigos son muy differente. Ellos son chicos, chicas, chino, francés, y mucho son antiguo. Mi mejor amigo es Andrés y hablamos mucho. Además, hacemos muchas cosas. Les gusta correr y nadar. ",N-MF
228736,P2061986,1352629.0,A2,"    Hola,Me llamo Alejandro Newton-Cheh. Tengo trece años y yo vivo en Lexington.  Me gusta la comida china, los deportes, y perros. Tambíen, me gusta escuela. A la escuela, tengo siete clases. Mi clase favorito es cienias. La clase es muy divertido y interesante. Además, my amigos son en mi clase de ciencias. Me gusta la clase de matematícas tambíen. La clase es muy interesante y trabajar. Pero, tenemos mucha tarea y no me gusta tarea. Yo tengo intellegente, alto, moreno, simpatíco, y atletíco. Mi mejor amigo y yo hablar mucho y hacemos muchemos ejercicios. ",N-MF
228737,P2061986,1352629.0,A2,"Nuestra comunidad tiene muchas cosas. Me gusta los deportes. Juego baloncesto, correr y nadar. Mi favorito deporte es correr porque es muy trabajar, divertido y mi amigos corren tambíen. Además, Yo hago cocinar. Me encanta cocinar para mi familia. Yo y mi mejor amigo Andrés les encanta practicar para cantar. En la escuela, una clase es coro y nuestra professora es muy trabajar. ",N-MF
228738,P2061986,1352629.0,A2,"Nuestra comunidad tiene muchas cosas. Me gusta los deportes. Juego baloncesto, correr y nadar. Mi favorito deporte es correr porque es muy trabajar, divertido y mi amigos corren tambíen. Además, Yo hago cocinar. Me encanta cocinar para mi familia. Yo y mi mejor amigo Andrés les encanta practicar para cantar. En la escuela, una clase es coro y nuestra professora es muy trabajar. ",N-MF
228739,P2061986,1352629.0,A2,"    Hola,Me llamo Alejandro Newton-Cheh. Tengo trece años y yo vivo en Lexington.  Me gusta la comida china, los deportes, y perros. Tambíen, me gusta escuela. A la escuela, tengo siete clases. Mi clase favorito es cienias. La clase es muy divertido y interesante. Además, my amigos son en mi clase de ciencias. Me gusta la clase de matematícas tambíen. La clase es muy interesante y trabajar. Pero, tenemos mucha tarea y no me gusta tarea. Yo tengo intellegente, alto, moreno, simpatíco, y atletíco. Mi mejor amigo y yo hablar mucho y hacemos muchemos ejercicios. ",N-MF
228743,P2061986,1352629.0,A2,"¡Hola Samuel! Yo tengo muchos amigos y ellos son muy simpaticos, divertidos y ellos encanta hablan. Mis amigos son muy differente. Ellos son chicos, chicas, chino, francés, y mucho son antiguo. Mi mejor amigo es Andrés y hablamos mucho. Además, hacemos muchas cosas. Les gusta correr y nadar. ",N-MF
230040,P2126683,1413457.0,A2,"Holla Samuel usted are mi amigos, y me otheros amigos. Te llamo Isaac mi gusta es comedico, intresante, y bueno. Mi y isaac hango ouita. Me amigo Samari mi gusta Comedica, y athletico. ",N-MF
230042,P2126683,1413457.0,A2,"Holla Me llamo Cameron me gusta escha musica, comer, y caminer en franklin.",N-MF
230043,P2126683,1413457.0,A2,"Me gusta de caminar en el Franklin, comer en el resturantes, y caminar en el parkas. ",N-MF
230046,P2126683,1413457.0,A2,"Me gusta de caminar en el Franklin, comer en el resturantes, y caminar en el parkas. ",N-MF
230047,P2126683,1413457.0,A2,"Holla Me llamo Cameron me gusta escha musica, comer, y caminer en franklin.",N-MF
230049,P2126683,1413457.0,A2,"Holla Samuel usted are mi amigos, y me otheros amigos. Te llamo Isaac mi gusta es comedico, intresante, y bueno. Mi y isaac hango ouita. Me amigo Samari mi gusta Comedica, y athletico. ",N-MF
230060,P2126713,1413487.0,A2,"hola me almo van, me athletico and no stupido",N-MM
230061,P2126713,1413487.0,A2,playing soccer and going to the skatepark and chillin with friends,N-NE
230062,P2126713,1413487.0,A2,chris is my best friend pe like to go to the movies on weekends,N-NE
230063,P2126713,1413487.0,A2,chris is my best friend pe like to go to the movies on weekends,N-NE
230064,P2126713,1413487.0,A2,playing soccer and going to the skatepark and chillin with friends,N-NE
230065,P2126713,1413487.0,A2,"hola me almo van, me athletico and no stupido",N-MM
232560,P2205610,1490100.0,A2,"Hola, me llamo aiden suarez. Yo athletico y me jugar deportes americano football. Mi familio es mi padre y madre y dos hermanos y dos hermanas. Yo tiene dos pedros se llaman roxy y nena. Yo guesta comed y pintasr y esceula..",N-MF
232561,P2205610,1490100.0,A2,Nosotros es jugar deportes y americano football. Americano's guesta comed y bilar.,N-MM
232562,P2205610,1490100.0,A2,"Hola alonzo, Que tu guesta, yo gusta jugar deportes. y tu, jugar deportes.",N-SE
232563,P2205610,1490100.0,A2,"Hola alonzo, Que tu guesta, yo gusta jugar deportes. y tu, jugar deportes.",N-MM
232564,P2205610,1490100.0,A2,Nosotros es jugar deportes y americano football. Americano's guesta comed y bilar.,N-MM
232565,P2205610,1490100.0,A2,"Hola, me llamo aiden suarez. Yo athletico y me jugar deportes americano football. Mi familio es mi padre y madre y dos hermanos y dos hermanas. Yo tiene dos pedros se llaman roxy y nena. Yo guesta comed y pintasr y esceula..",N-MF
235642,P2292325,1572392.0,A1,Hola mi gusta glopas y ivantostions tu mis amigos y cafe de chocolate.,N-SE
235643,P2292325,1572392.0,A1,"Hola, me lallmo nickolas mi escwela es churchill elementry mi gusta de classes de espainol mi gusta jugar el basketboil y el footboil y footboil americano mi gusta mis amigos.",N-MF
235644,P2292325,1572392.0,A1,"Hola mi lallmo nickolas,tu necatitas oun lapizy tearajas y pegamento y hedphonos.",N-MM
235649,P2292325,1572392.0,A1,"Hola mi lallmo nickolas,tu necatitas oun lapizy tearajas y pegamento y hedphonos.",N-MF
235650,P2292325,1572392.0,A1,"Hola, me lallmo nickolas mi escwela es churchill elementry mi gusta de classes de espainol mi gusta jugar el basketboil y el footboil y footboil americano mi gusta mis amigos.",N-MF
235651,P2292325,1572392.0,A1,Hola mi gusta glopas y ivantostions tu mis amigos y cafe de chocolate.,N-MM
236213,P2310281,1589832.0,A2,Yo me deversante es cleaning trash,N-SE
236215,P2310281,1589832.0,A2,"Hola. Yo me llamo Connor Ferrell. Yo soy intersante,comico Yo noy soy abburido,emocionado,enojodo.",N-MF
236216,P2310281,1589832.0,A2,"Yo me best friend es nicholas. Yo me comico, intersante, yo no soy abburido",N-MM
236217,P2310281,1589832.0,A2,"Yo me best friend es nicholas. Yo me comico, intersante, yo no soy abburido",N-MM
236218,P2310281,1589832.0,A2,"Hola. Yo me llamo Connor Ferrell. Yo soy intersante,comico Yo noy soy abburido,emocionado,enojodo.",N-MF
236220,P2310281,1589832.0,A2,Yo me deversante es cleaning trash,N-SE
237062,P2359763,1637621.0,A2,,N-NE
237063,P2359763,1637621.0,A2,,N-NE
237173,P2362708,1640316.0,A2,Me llamo Brianna. Me gusta a pasar tiempocan mi papa.Mi hermanos va a kipp. se llamo keshia habla A veces. habla Me ballir . me gusta a nada . me gusta pollo porque delesico y pan . Mi papa oi que me gusta to nada . Ms.house siempre le dice Noticias del septimo Grado ,N-MF
237174,P2362708,1640316.0,A2,Me gusta viajar y nada . me gusta jugo orange . me gusta pone things juntos,N-MM
237175,P2362708,1640316.0,A2,se llamo Adrianna best amigo asi que cuando nosotros nada it es sempo. ella muy muy athlectica ella quiet . No se ella iba a kipp pero se dio cuenta no me gusta kipp.,N-SE
237178,P2362708,1640316.0,A2,se llamo Adrianna best amigo asi que cuando nosotros nada it es sempo. ella muy muy athlectica ella quiet . No se ella iba a kipp pero se dio cuenta no me gusta kipp.,N-MF
237179,P2362708,1640316.0,A2,Me gusta viajar y nada . me gusta jugo orange . me gusta pone things juntos,N-MF
237180,P2362708,1640316.0,A2,Me llamo Brianna. Me gusta a pasar tiempocan mi papa.Mi hermanos va a kipp. se llamo keshia habla A veces. habla Me ballir . me gusta a nada . me gusta pollo porque delesico y pan . Mi papa oi que me gusta to nada . Ms.house siempre le dice Noticias del septimo Grado ,N-MF
237280,P2365297,1642809.0,A1,lapizpapel,N-SE
237281,P2365297,1642809.0,A1,baqueballipad,N-SE
237284,P2365297,1642809.0,A1,,N-NE
237285,P2365297,1642809.0,A1,,N-NE
237288,P2365297,1642809.0,A1,baqueballipad,N-SE
237289,P2365297,1642809.0,A1,lapizpapel,N-SE
239074,P2445780,1722513.0,A1,baloons cups cake,N-NE
239077,P2445780,1722513.0,A1,she can talk about her self and what she likes.,N-NE
239078,P2445780,1722513.0,A1,glue sticks pencils and colors,N-NE
239079,P2445780,1722513.0,A1,glue sticks pencils and colors,N-NE
239080,P2445780,1722513.0,A1,she can talk about her self and what she likes.,N-NE
239083,P2445780,1722513.0,A1,baloons cups cake,N-NE
239490,P2491447,1743028.0,A2,"Mi amigo favorita es Brinley. Brinley es intelliinte y kind. Brinley y Yo megusta correr, monar bicycleta y montar cabllos. ",N-MF
239491,P2491447,1743028.0,A2,"Holla llsama Kalyssa,Yo es 13 anyos, y tiene un cabllyo llama Sky. Mi familia es grande! Yo tiene mucho amigos. Yo color favorito es asule, y pello color es manor. Yo prcticar futbol. ",N-MF
239492,P2491447,1743028.0,A2,Yo enjoy monter los cabllos y montar la bicecleta. Yo tienes much amigos hjgar futbol y futbol americano. Yo enjoy helping los abuelos.,N-SE
239493,P2491447,1743028.0,A2,Yo enjoy monter los cabllos y montar la bicecleta. Yo tienes much amigos hjgar futbol y futbol americano. Yo enjoy helping los abuelos.,N-MF
239494,P2491447,1743028.0,A2,"Holla llsama Kalyssa,Yo es 13 anyos, y tiene un cabllyo llama Sky. Mi familia es grande! Yo tiene mucho amigos. Yo color favorito es asule, y pello color es manor. Yo prcticar futbol. ",N-MF
239495,P2491447,1743028.0,A2,"Mi amigo favorita es Brinley. Brinley es intelliinte y kind. Brinley y Yo megusta correr, monar bicycleta y montar cabllos. ",N-MF
243240,P2679461,1905321.0,A1,yo soy kevin y megusta la escuela y micasa y ami me gusta corer y tamdien jugar co mis amigos y meencanta  ver la television y eso es to do.,N-MF
243241,P2679461,1905321.0,A1,y yo uso lapises ymi papel y tigeras ycariolas y pegamento yeso es todo.,N-MF
243242,P2679461,1905321.0,A1,un caro de jugete y un camion de jugete.,N-MM
243243,P2679461,1905321.0,A1,un caro de jugete y un camion de jugete.,N-MF
243244,P2679461,1905321.0,A1,y yo uso lapises ymi papel y tigeras ycariolas y pegamento yeso es todo.,N-MF
243245,P2679461,1905321.0,A1,yo soy kevin y megusta la escuela y micasa y ami me gusta corer y tamdien jugar co mis amigos y meencanta  ver la television y eso es to do.,N-MF
243372,P2687613,1911951.0,A1,hola ma yamo Ramon ,N-MF
243373,P2687613,1911951.0,A1,viente office max,N-NE
243374,P2687613,1911951.0,A1,headsets for my birthday and a phone for cristmas ,N-NE
243375,P2687613,1911951.0,A1,headsets for my birthday and a phone for cristmas ,N-NE
243376,P2687613,1911951.0,A1,viente office max,N-SE
243377,P2687613,1911951.0,A1,hola ma yamo Ramon ,N-MM
247338,Q2114906,1402228.0,A2,"Hola, te llama Jose. Me favorita actividad es jugar deportes, jugar videojuegos, y ir al cine.",N-MF
247339,Q2114906,1402228.0,A2,"Me gusta mucha actividades. me favorite actividas es jugar deportes y, jugar videojuegas. ",N-MF
247340,Q2114906,1402228.0,A2,"Me favorita amigo es Pablo, pablo es muy contento y muy muy muy alto. Vosotros favoita acididades es jugar deportes y ir al cine.",N-MF
247341,Q2114906,1402228.0,A2,"Me favorita amigo es Pablo, pablo es muy contento y muy muy muy alto. Vosotros favoita acididades es jugar deportes y ir al cine.",N-MM
247342,Q2114906,1402228.0,A2,"Me gusta mucha actividades. me favorite actividas es jugar deportes y, jugar videojuegas. ",N-SE
247343,Q2114906,1402228.0,A2,"Hola, te llama Jose. Me favorita actividad es jugar deportes, jugar videojuegos, y ir al cine.",N-MM
247677,Q2125485,1412258.0,A2,i dont have a best friendno tengo un amigo,N-MM
247678,Q2125485,1412258.0,A2,"my name is jonathan,its nice to meet youcomo es stas?soy muy bieny tu?soy bien",N-SE
247679,Q2125485,1412258.0,A2,i like watching tvme gusta televisioni like sitting down and doing nothing,N-MM
247686,Q2125485,1412258.0,A2,i like watching tvme gusta televisioni like sitting down and doing nothing,N-SE
247687,Q2125485,1412258.0,A2,"my name is jonathan,its nice to meet youcomo es stas?soy muy bieny tu?soy bien",N-MM
247688,Q2125485,1412258.0,A2,i dont have a best friendno tengo un amigo,N-MM
250113,Q2195895,1480716.0,A1,un globe y prenicssa,N-SE
