no, distIMF, distIMM, distISE, distINE, maxSim, predicted, expected,,Correct,10446
8546,0.084724847,0.075382696,0.064652555,0.042084021,0.084724847,I-MF,I-MF,,,
8547,0.177671174,0.15063205,0.142279671,0.088641229,0.177671174,I-MF,I-MM,,,
8548,0.174020036,0.176179016,0.183580016,0.242073297,0.242073297,I-NE,I-NE,,,
8549,0.160742408,0.1504055,0.130692896,0.08017349,0.160742408,I-MF,I-MF,,,
8550,0.160742408,0.1504055,0.130692896,0.08017349,0.160742408,I-MF,I-MM,,,
8551,0.174020036,0.176179016,0.183580016,0.242073297,0.242073297,I-NE,I-NE,,,
8552,0.177671174,0.15063205,0.142279671,0.088641229,0.177671174,I-MF,I-MM,,,
8553,0.374158141,0.358750083,0.308671946,0.198155806,0.374158141,I-MF,I-MF,,,
8554,0.339707738,0.306153148,0.284563708,0.179557681,0.339707738,I-MF,I-MF,,,
8555,0.292984333,0.252678413,0.236797648,0.148343319,0.292984333,I-MF,I-MF,,,
8556,0.292984333,0.252678413,0.236797648,0.148343319,0.292984333,I-MF,I-MF,,,
8557,0.339707738,0.306153148,0.284563708,0.179557681,0.339707738,I-MF,I-MF,,,
8558,0.374158141,0.358750083,0.308671946,0.198155806,0.374158141,I-MF,I-MF,,,
8559,0.347955992,0.384126009,0.328117752,0.196161419,0.384126009,I-MM,I-MM,,,
8560,0.257007008,0.231086933,0.217891132,0.133597904,0.257007008,I-MF,I-MM,,,
8561,0.047636187,0.045390106,0.035891619,0.011931804,0.047636187,I-MF,I-MM,,,
8562,0.047636187,0.045390106,0.035891619,0.011931804,0.047636187,I-MF,I-SE,,,
8563,0.257007008,0.231086933,0.217891132,0.133597904,0.257007008,I-MF,I-MM,,,
8564,0.347955992,0.384126009,0.328117752,0.196161419,0.384126009,I-MM,I-MM,,,
8565,0.333501126,0.314722505,0.288025587,0.188637671,0.333501126,I-MF,I-MF,,,
8566,0.244550889,0.219256272,0.219428201,0.148393167,0.244550889,I-MF,I-MF,,,
8567,0.358251122,0.377232083,0.374538722,0.197473162,0.377232083,I-MM,I-MF,,,
8568,0.358251122,0.377232083,0.374538722,0.197473162,0.377232083,I-MM,I-MF,,,
8569,0.244550889,0.219256272,0.219428201,0.148393167,0.244550889,I-MF,I-MF,,,
8570,0.333501126,0.314722505,0.288025587,0.188637671,0.333501126,I-MF,I-MF,,,
8571,0.122485804,0.149140591,0.149170251,0.09726376,0.149170251,I-SE,I-NE,,,
8572,0.066474094,0.07676584,0.085474729,0.066822726,0.085474729,I-SE,I-NE,,,
8573,0.030548195,0.038977047,0.043427776,0.043374944,0.043427776,I-SE,I-NE,,,
8574,0.030548195,0.038977047,0.043427776,0.043374944,0.043427776,I-SE,I-NE,,,
8575,0.066474094,0.07676584,0.085474729,0.066822726,0.085474729,I-SE,I-SE,,,
8576,0.122485804,0.149140591,0.149170251,0.09726376,0.149170251,I-SE,I-SE,,,
8577,0.17709469,0.213174944,0.202276167,0.124838813,0.213174944,I-MM,I-MM,,,
8578,0.109174109,0.142000943,0.142720395,0.094020338,0.142720395,I-SE,I-MM,,,
8579,0.048627647,0.039996176,0.043113866,0.039829344,0.048627647,I-MF,I-SE,,,
8580,0.048627647,0.039996176,0.043113866,0.039829344,0.048627647,I-MF,I-SE,,,
8581,0.109174109,0.142000943,0.142720395,0.094020338,0.142720395,I-SE,I-MM,,,
8582,0.17709469,0.213174944,0.202276167,0.124838813,0.213174944,I-MM,I-MM,,,
8583,0.296751068,0.283496901,0.274987296,0.176871246,0.296751068,I-MF,I-MF,,,
8584,0.161361096,0.18268662,0.168541821,0.071785329,0.18268662,I-MM,I-MF,,,
8585,0.168474303,0.150410937,0.139039945,0.093781116,0.168474303,I-MF,I-MM,,,
8586,0.168474303,0.150410937,0.139039945,0.093781116,0.168474303,I-MF,I-MM,,,
8587,0.161361096,0.18268662,0.168541821,0.071785329,0.18268662,I-MM,I-MF,,,
8588,0.296751068,0.283496901,0.274987296,0.176871246,0.296751068,I-MF,I-MF,,,
8589,0.139926666,0.128941479,0.116545369,0.072454,0.139926666,I-MF,I-MF,,,
8590,0.210366627,0.196700952,0.202891228,0.122677338,0.210366627,I-MF,I-MF,,,
8591,0.179587868,0.193351164,0.188707651,0.110820781,0.193351164,I-MM,I-MM,,,
8592,0.179587868,0.193351164,0.188707651,0.110820781,0.193351164,I-MM,I-MM,,,
8593,0.210366627,0.196700952,0.202891228,0.122677338,0.210366627,I-MF,I-MF,,,
8594,0.139926666,0.128941479,0.116545369,0.072454,0.139926666,I-MF,I-MF,,,
8595,0.441338912,0.496331639,0.439691599,0.275317281,0.496331639,I-MM,I-MF,,,
8596,0.147975678,0.193676066,0.194147255,0.189542414,0.194147255,I-SE,I-SE,,,
8597,0.311476394,0.295842364,0.281912207,0.187564883,0.311476394,I-MF,I-MF,,,
8598,0.311476394,0.295842364,0.281912207,0.187564883,0.311476394,I-MF,I-MF,,,
8599,0.147975678,0.193676066,0.194147255,0.189542414,0.194147255,I-SE,I-SE,,,
8600,0.441338912,0.496331639,0.439691599,0.275317281,0.496331639,I-MM,I-MF,,,
8601,0.31645241,0.314432417,0.295398103,0.192026967,0.31645241,I-MF,I-MF,,,
8602,0.34705785,0.372690342,0.378147654,0.266381616,0.378147654,I-SE,I-MF,,,
8603,0.233947105,0.232267114,0.225634653,0.142188218,0.233947105,I-MF,I-MM,,,
8604,0.233947105,0.232267114,0.225634653,0.142188218,0.233947105,I-MF,I-SE,,,
8605,0.34705785,0.372690342,0.378147654,0.266381616,0.378147654,I-SE,I-MF,,,
8606,0.31645241,0.314432417,0.295398103,0.192026967,0.31645241,I-MF,I-MF,,,
8607,0.308951743,0.292421616,0.263862918,0.164685524,0.308951743,I-MF,I-MF,,,
8608,0.396069655,0.372870431,0.359558515,0.23228803,0.396069655,I-MF,I-MF,,,
8609,0.235339142,0.21593862,0.205789411,0.112058402,0.235339142,I-MF,I-MF,,,
8610,0.235339142,0.21593862,0.205789411,0.112058402,0.235339142,I-MF,I-MF,,,
8611,0.396069655,0.372870431,0.359558515,0.23228803,0.396069655,I-MF,I-MF,,,
8612,0.308951743,0.292421616,0.263862918,0.164685524,0.308951743,I-MF,I-MF,,,
8613,0.2793193,0.270904768,0.279496863,0.165882216,0.279496863,I-SE,I-MM,,,
8614,0.254915542,0.221152295,0.201484677,0.135329979,0.254915542,I-MF,I-MF,,,
8615,0.280797157,0.293996814,0.259149874,0.164912038,0.293996814,I-MM,I-MF,,,
8616,0.37688344,0.349068126,0.316575043,0.193873566,0.37688344,I-MF,I-MF,,,
8617,0.354627443,0.324938186,0.310284483,0.196215744,0.354627443,I-MF,I-MF,,,
8618,0.13404127,0.120954451,0.111488809,0.0607255,0.13404127,I-MF,I-MM,,,
8619,0.13404127,0.120954451,0.111488809,0.0607255,0.13404127,I-MF,I-MF,,,
8620,0.354627443,0.324938186,0.310284483,0.196215744,0.354627443,I-MF,I-MM,,,
8621,0.37688344,0.349068126,0.316575043,0.193873566,0.37688344,I-MF,I-MF,,,
8622,0.203608514,0.165923451,0.156554416,0.095277079,0.203608514,I-MF,I-MF,,,
8623,0.336065842,0.291245459,0.275478561,0.191376899,0.336065842,I-MF,I-MF,,,
8624,0.222620273,0.242897975,0.228515377,0.163397686,0.242897975,I-MM,I-MF,,,
8625,0.132360296,0.18718735,0.198259127,0.122602677,0.198259127,I-SE,I-MM,,,
8626,0.02745691,0.044513185,0.057384367,0.046054535,0.057384367,I-SE,I-SE,,,
8627,0.107956123,0.130751771,0.131837899,0.067946859,0.131837899,I-SE,I-SE,,,
8628,0.107956123,0.130751771,0.131837899,0.067946859,0.131837899,I-SE,I-MM,,,
8629,0.02745691,0.044513185,0.057384367,0.046054535,0.057384367,I-SE,I-NE,,,
8630,0.132360296,0.18718735,0.198259127,0.122602677,0.198259127,I-SE,I-SE,,,
8631,0.484724342,0.522726044,0.481936987,0.304645899,0.522726044,I-MM,I-MF,,,
8632,0.414708794,0.393054542,0.358794024,0.226532339,0.414708794,I-MF,I-MF,,,
8633,0.337477609,0.370493647,0.356464022,0.223455158,0.370493647,I-MM,I-MF,,,
8634,0.337477609,0.370493647,0.356464022,0.223455158,0.370493647,I-MM,I-MF,,,
8635,0.414708794,0.393054542,0.358794024,0.226532339,0.414708794,I-MF,I-MF,,,
8636,0.484724342,0.522726044,0.481936987,0.304645899,0.522726044,I-MM,I-MF,,,
8637,0.521183771,0.575137267,0.513478946,0.3200217,0.575137267,I-MM,I-MF,,,
8638,0.479448578,0.47763719,0.425134091,0.265442262,0.479448578,I-MF,I-MF,,,
8639,0.443308002,0.478380351,0.472958208,0.301988666,0.478380351,I-MM,I-MF,,,
8640,0.443308002,0.478380351,0.472958208,0.301988666,0.478380351,I-MM,I-MF,,,
8641,0.479448578,0.47763719,0.425134091,0.265442262,0.479448578,I-MF,I-MF,,,
8642,0.521183771,0.575137267,0.513478946,0.3200217,0.575137267,I-MM,I-MF,,,
8643,0.303771205,0.312207563,0.287860381,0.177768553,0.312207563,I-MM,I-MF,,,
8644,0.283405718,0.240541324,0.219531214,0.136873059,0.283405718,I-MF,I-MF,,,
8645,0.263569069,0.231405703,0.214109411,0.13714737,0.263569069,I-MF,I-MF,,,
8646,0.263569069,0.231405703,0.214109411,0.13714737,0.263569069,I-MF,I-MF,,,
8647,0.283405718,0.240541324,0.219531214,0.136873059,0.283405718,I-MF,I-MF,,,
8648,0.303771205,0.312207563,0.287860381,0.177768553,0.312207563,I-MM,I-MF,,,
8649,0.255348367,0.209143005,0.19934861,0.121138021,0.255348367,I-MF,I-MF,,,
8650,0.333242631,0.27819028,0.263996883,0.160967845,0.333242631,I-MF,I-MF,,,
8651,0.264591893,0.23673582,0.20700348,0.124117268,0.264591893,I-MF,I-MF,,,
8652,0.252884372,0.237093268,0.20474451,0.127409963,0.252884372,I-MF,I-MF,,,
8653,0.236379685,0.216813315,0.201611097,0.126900285,0.236379685,I-MF,I-MF,,,
8654,0.179128067,0.162871608,0.150561153,0.091126586,0.179128067,I-MF,I-SE,,,
8655,0.179128067,0.162871608,0.150561153,0.091126586,0.179128067,I-MF,I-NE,,,
8656,0.236379685,0.216813315,0.201611097,0.126900285,0.236379685,I-MF,I-MF,,,
8657,0.252884372,0.237093268,0.20474451,0.127409963,0.252884372,I-MF,I-MF,,,
8658,0.074120416,0.120141358,0.128926384,0.092856032,0.128926384,I-SE,I-SE,,,
8659,0.291751311,0.32156012,0.33609075,0.216085327,0.33609075,I-SE,I-NE,,,
8660,0.229063449,0.247801067,0.238851042,0.119659348,0.247801067,I-MM,I-MM,,,
8661,0.229063449,0.247801067,0.238851042,0.119659348,0.247801067,I-MM,I-MM,,,
8662,0.291751311,0.32156012,0.33609075,0.216085327,0.33609075,I-SE,I-SE,,,
8663,0.074120416,0.120141358,0.128926384,0.092856032,0.128926384,I-SE,I-NE,,,
8664,0.085223408,0.110684559,0.111824094,0.069015823,0.111824094,I-SE,I-MM,,,
8665,0.122916285,0.130652652,0.121520585,0.06805117,0.130652652,I-MM,I-MM,,,
8666,0.139690175,0.136027147,0.147788765,0.104600323,0.147788765,I-SE,I-SE,,,
8667,0.139690175,0.136027147,0.147788765,0.104600323,0.147788765,I-SE,I-SE,,,
8668,0.122916285,0.130652652,0.121520585,0.06805117,0.130652652,I-MM,I-MM,,,
8669,0.085223408,0.110684559,0.111824094,0.069015823,0.111824094,I-SE,I-MM,,,
8670,0.349715953,0.322932893,0.296464357,0.189835559,0.349715953,I-MF,I-MF,,,
8671,0.35950545,0.304261347,0.291979403,0.184475855,0.35950545,I-MF,I-MF,,,
8672,0.416020757,0.36142453,0.335347743,0.217323934,0.416020757,I-MF,I-MF,,,
8673,0.416020757,0.36142453,0.335347743,0.217323934,0.416020757,I-MF,I-MF,,,
8674,0.35950545,0.304261347,0.291979403,0.184475855,0.35950545,I-MF,I-MF,,,
8675,0.349715953,0.322932893,0.296464357,0.189835559,0.349715953,I-MF,I-MF,,,
8676,0.221105921,0.24867428,0.241200749,0.150962274,0.24867428,I-MM,I-MM,,,
8677,0.47215266,0.529024241,0.470017065,0.283390286,0.529024241,I-MM,I-MM,,,
8678,0.240154773,0.217871329,0.204761965,0.12737477,0.240154773,I-MF,I-MM,,,
8679,0.240154773,0.217871329,0.204761965,0.12737477,0.240154773,I-MF,I-MM,,,
8680,0.47215266,0.529024241,0.470017065,0.283390286,0.529024241,I-MM,I-SE,,,
8681,0.221105921,0.24867428,0.241200749,0.150962274,0.24867428,I-MM,I-MM,,,
8682,0.370952819,0.363737261,0.305744598,0.189966755,0.370952819,I-MF,I-MF,,,
8683,0.312499905,0.304116639,0.301612872,0.189181852,0.312499905,I-MF,I-MF,,,
8684,0.360941014,0.336449873,0.29922015,0.192538596,0.360941014,I-MF,I-MF,,,
8685,0.108895224,0.16074813,0.141998246,0.143606189,0.16074813,I-MM,I-MM,,,
8686,0.102464749,0.130596949,0.138738156,0.108636774,0.138738156,I-SE,I-MM,,,
8687,0.110900792,0.138339161,0.150696594,0.085284349,0.150696594,I-SE,I-SE,,,
8688,0.110900792,0.138339161,0.150696594,0.085284349,0.150696594,I-SE,I-SE,,,
8689,0.102464749,0.130596949,0.138738156,0.108636774,0.138738156,I-SE,I-MM,,,
8690,0.108895224,0.16074813,0.141998246,0.143606189,0.16074813,I-MM,I-MM,,,
8691,0.460591951,0.472945217,0.416254912,0.249266821,0.472945217,I-MM,I-MF,,,
8692,0.34897268,0.313455828,0.280121634,0.1684927,0.34897268,I-MF,I-MF,,,
8693,0.28713127,0.238663832,0.219381699,0.135880594,0.28713127,I-MF,I-MF,,,
8694,0.28713127,0.238663832,0.219381699,0.135880594,0.28713127,I-MF,I-MF,,,
8695,0.34897268,0.313455828,0.280121634,0.1684927,0.34897268,I-MF,I-MF,,,
8696,0.460591951,0.472945217,0.416254912,0.249266821,0.472945217,I-MM,I-MF,,,
8697,0.339100779,0.389986479,0.36241663,0.230760159,0.389986479,I-MM,I-MM,,,
8698,0.290413542,0.281071487,0.244347209,0.147657003,0.290413542,I-MF,I-MM,,,
8699,0.245307551,0.218427173,0.192580266,0.108388551,0.245307551,I-MF,I-MF,,,
8700,0.245307551,0.218427173,0.192580266,0.108388551,0.245307551,I-MF,I-MF,,,
8701,0.290413542,0.281071487,0.244347209,0.147657003,0.290413542,I-MF,I-MM,,,
8702,0.339100779,0.389986479,0.36241663,0.230760159,0.389986479,I-MM,I-MM,,,
8703,0.245004221,0.269957793,0.233729429,0.135330101,0.269957793,I-MM,I-MM,,,
8704,0.370274133,0.398545519,0.372078671,0.230543519,0.398545519,I-MM,I-MM,,,
8705,0.241133694,0.224486784,0.209580271,0.149698879,0.241133694,I-MF,I-MM,,,
8706,0.241133694,0.224486784,0.209580271,0.149698879,0.241133694,I-MF,I-MM,,,
8707,0.370274133,0.398545519,0.372078671,0.230543519,0.398545519,I-MM,I-MM,,,
8708,0.245004221,0.269957793,0.233729429,0.135330101,0.269957793,I-MM,I-MM,,,
8709,0.187151459,0.220704457,0.199304119,0.126909477,0.220704457,I-MM,I-MM,,,
8710,0.175319744,0.217994977,0.204827347,0.120871357,0.217994977,I-MM,I-SE,,,
8711,0.181217604,0.191667876,0.196734032,0.107083814,0.196734032,I-SE,I-SE,,,
8712,0.181217604,0.191667876,0.196734032,0.107083814,0.196734032,I-SE,I-SE,,,
8713,0.175319744,0.217994977,0.204827347,0.120871357,0.217994977,I-MM,I-SE,,,
8714,0.187151459,0.220704457,0.199304119,0.126909477,0.220704457,I-MM,I-SE,,,
8715,0.224635106,0.24538627,0.232721297,0.14949552,0.24538627,I-MM,I-SE,,,
8716,0.292877577,0.315376454,0.291534493,0.174016206,0.315376454,I-MM,I-SE,,,
8717,0.220212865,0.246913983,0.24507258,0.146226293,0.246913983,I-MM,I-MM,,,
8718,0.220212865,0.246913983,0.24507258,0.146226293,0.246913983,I-MM,I-MM,,,
8719,0.292877577,0.315376454,0.291534493,0.174016206,0.315376454,I-MM,I-SE,,,
8720,0.224635106,0.24538627,0.232721297,0.14949552,0.24538627,I-MM,I-SE,,,
8721,0.214700269,0.263898136,0.275051245,0.188323389,0.275051245,I-SE,I-SE,,,
8722,0.238360356,0.293814496,0.305996086,0.215685891,0.305996086,I-SE,I-SE,,,
8723,0.249530234,0.268022758,0.285610747,0.169444282,0.285610747,I-SE,I-MM,,,
8724,0.249530234,0.268022758,0.285610747,0.169444282,0.285610747,I-SE,I-SE,,,
8725,0.238360356,0.293814496,0.305996086,0.215685891,0.305996086,I-SE,I-SE,,,
8726,0.214700269,0.263898136,0.275051245,0.188323389,0.275051245,I-SE,I-SE,,,
8727,0.450344313,0.52710655,0.485512548,0.321838731,0.52710655,I-MM,I-MF,,,
8728,0.423497529,0.425160173,0.405942259,0.247030467,0.425160173,I-MM,I-MF,,,
8729,0.437634252,0.471793133,0.483014665,0.295613294,0.483014665,I-SE,I-MF,,,
8730,0.437634252,0.471793133,0.483014665,0.295613294,0.483014665,I-SE,I-MF,,,
8731,0.423497529,0.425160173,0.405942259,0.247030467,0.425160173,I-MM,I-MF,,,
8732,0.450344313,0.52710655,0.485512548,0.321838731,0.52710655,I-MM,I-MF,,,
8733,0.326608072,0.358427699,0.311327206,0.194025605,0.358427699,I-MM,I-MF,,,
8734,0.376248465,0.415425278,0.418823914,0.288744078,0.418823914,I-SE,I-MF,,,
8735,0.359577999,0.396957974,0.419643832,0.268509682,0.419643832,I-SE,I-MF,,,
8736,0.359577999,0.396957974,0.419643832,0.268509682,0.419643832,I-SE,I-MF,,,
8737,0.376248465,0.415425278,0.418823914,0.288744078,0.418823914,I-SE,I-MF,,,
8738,0.326608072,0.358427699,0.311327206,0.194025605,0.358427699,I-MM,I-MF,,,
8739,0.16883862,0.196730525,0.209676236,0.131887729,0.209676236,I-SE,I-SE,,,
8740,0.16971657,0.205857257,0.203866983,0.112844548,0.205857257,I-MM,I-SE,,,
8741,0.196012964,0.259746737,0.241372956,0.157720661,0.259746737,I-MM,I-SE,,,
8742,0.196012964,0.259746737,0.241372956,0.157720661,0.259746737,I-MM,I-SE,,,
8743,0.16971657,0.205857257,0.203866983,0.112844548,0.205857257,I-MM,I-SE,,,
8744,0.16883862,0.196730525,0.209676236,0.131887729,0.209676236,I-SE,I-SE,,,
8745,0.378522427,0.377454629,0.350269041,0.226125282,0.378522427,I-MF,I-MF,,,
8746,0.376993003,0.344933548,0.327705154,0.20942258,0.376993003,I-MF,I-MF,,,
8747,0.265528226,0.291051209,0.296356407,0.188388481,0.296356407,I-SE,I-MF,,,
8748,0.265528226,0.291051209,0.296356407,0.188388481,0.296356407,I-SE,I-MF,,,
8749,0.376993003,0.344933548,0.327705154,0.20942258,0.376993003,I-MF,I-MF,,,
8750,0.378522427,0.377454629,0.350269041,0.226125282,0.378522427,I-MF,I-MF,,,
8751,0.358095308,0.366707157,0.322987757,0.202390054,0.366707157,I-MM,I-MF,,,
8752,0.458781842,0.443299984,0.423230027,0.282930323,0.458781842,I-MF,I-MF,,,
8753,0.346423931,0.339305299,0.330486423,0.172381402,0.346423931,I-MF,I-MF,,,
8754,0.346423931,0.339305299,0.330486423,0.172381402,0.346423931,I-MF,I-MF,,,
8755,0.458781842,0.443299984,0.423230027,0.282930323,0.458781842,I-MF,I-MF,,,
8756,0.358095308,0.366707157,0.322987757,0.202390054,0.366707157,I-MM,I-MF,,,
8757,0.349513919,0.380882309,0.333078163,0.214561041,0.380882309,I-MM,I-MF,,,
8758,0.396667348,0.398416084,0.380910883,0.245756783,0.398416084,I-MM,I-MF,,,
8759,0.275624508,0.255379112,0.251986939,0.145935527,0.275624508,I-MF,I-MF,,,
8760,0.275624508,0.255379112,0.251986939,0.145935527,0.275624508,I-MF,I-MF,,,
8761,0.396667348,0.398416084,0.380910883,0.245756783,0.398416084,I-MM,I-MF,,,
8762,0.349513919,0.380882309,0.333078163,0.214561041,0.380882309,I-MM,I-MF,,,
8763,0.227680016,0.296785104,0.274725676,0.171496507,0.296785104,I-MM,I-MM,,,
8764,0.167203964,0.21138669,0.212307145,0.130225452,0.212307145,I-SE,I-MM,,,
8765,0.197109493,0.226675146,0.232158549,0.12657221,0.232158549,I-SE,I-SE,,,
8766,0.197109493,0.226675146,0.232158549,0.12657221,0.232158549,I-SE,I-MM,,,
8767,0.167203964,0.21138669,0.212307145,0.130225452,0.212307145,I-SE,I-MM,,,
8768,0.227680016,0.296785104,0.274725676,0.171496507,0.296785104,I-MM,I-MM,,,
8769,0.168630339,0.21899604,0.202264406,0.139965922,0.21899604,I-MM,I-MM,,,
8770,0.15550473,0.171370821,0.164876852,0.111093886,0.171370821,I-MM,I-SE,,,
8771,0.20575394,0.228661953,0.227166914,0.126570214,0.228661953,I-MM,I-SE,,,
8772,0.20575394,0.228661953,0.227166914,0.126570214,0.228661953,I-MM,I-MM,,,
8773,0.15550473,0.171370821,0.164876852,0.111093886,0.171370821,I-MM,I-SE,,,
8774,0.168630339,0.21899604,0.202264406,0.139965922,0.21899604,I-MM,I-SE,,,
8775,0.134265903,0.167761166,0.174392568,0.124048439,0.174392568,I-SE,I-MM,,,
8776,0.23183186,0.258600313,0.252900369,0.139905718,0.258600313,I-MM,I-MM,,,
8777,0.223928181,0.25134255,0.212040754,0.114399449,0.25134255,I-MM,I-MM,,,
8778,0.223928181,0.25134255,0.212040754,0.114399449,0.25134255,I-MM,I-MM,,,
8779,0.23183186,0.258600313,0.252900369,0.139905718,0.258600313,I-MM,I-MM,,,
8780,0.134265903,0.167761166,0.174392568,0.124048439,0.174392568,I-SE,I-MM,,,
8781,0.235634433,0.253302394,0.24964075,0.161606896,0.253302394,I-MM,I-MM,,,
8782,0.225164592,0.24857267,0.258483034,0.162625643,0.258483034,I-SE,I-MM,,,
8783,0.29300764,0.382127924,0.355686304,0.224718526,0.382127924,I-MM,I-MM,,,
8784,0.29300764,0.382127924,0.355686304,0.224718526,0.382127924,I-MM,I-MM,,,
8785,0.225164592,0.24857267,0.258483034,0.162625643,0.258483034,I-SE,I-MM,,,
8786,0.235634433,0.253302394,0.24964075,0.161606896,0.253302394,I-MM,I-MM,,,
8787,0.243578417,0.271517657,0.249657076,0.152955816,0.271517657,I-MM,I-MM,,,
8788,0.345071243,0.36114443,0.346563957,0.213500373,0.36114443,I-MM,I-SE,,,
8789,0.263951044,0.31210865,0.31452331,0.163046636,0.31452331,I-SE,I-MM,,,
8790,0.263951044,0.31210865,0.31452331,0.163046636,0.31452331,I-SE,I-MM,,,
8791,0.345071243,0.36114443,0.346563957,0.213500373,0.36114443,I-MM,I-MM,,,
8792,0.243578417,0.271517657,0.249657076,0.152955816,0.271517657,I-MM,I-MM,,,
8793,0.308237632,0.343586521,0.327842078,0.235160336,0.343586521,I-MM,I-MF,,,
8794,0.363762005,0.357582638,0.360984118,0.203081886,0.363762005,I-MF,I-MF,,,
8795,0.41191102,0.423292417,0.424961027,0.266799146,0.424961027,I-SE,I-MF,,,
8796,0.063073836,0.079698826,0.07889128,0.051239179,0.079698826,I-MM,I-SE,,,
8797,0.08555032,0.077792819,0.054650126,0.022083557,0.08555032,I-MF,I-MM,,,
8798,0.08373979,0.118011083,0.122775337,0.085328742,0.122775337,I-SE,I-NE,,,
8799,0.08373979,0.118011083,0.122775337,0.085328742,0.122775337,I-SE,I-SE,,,
8800,0.08555032,0.077792819,0.054650126,0.022083557,0.08555032,I-MF,I-MM,,,
8801,0.063073836,0.079698826,0.07889128,0.051239179,0.079698826,I-MM,I-SE,,,
8802,0.238093798,0.290038797,0.265034111,0.174790956,0.290038797,I-MM,I-MM,,,
8803,0.362218222,0.426175176,0.420962209,0.279732152,0.426175176,I-MM,I-MF,,,
8804,0.245893675,0.275238784,0.275077211,0.185475156,0.275238784,I-MM,I-MM,,,
8805,0.245893675,0.275238784,0.275077211,0.185475156,0.275238784,I-MM,I-MM,,,
8806,0.362218222,0.426175176,0.420962209,0.279732152,0.426175176,I-MM,I-MF,,,
8807,0.238093798,0.290038797,0.265034111,0.174790956,0.290038797,I-MM,I-MM,,,
8808,0.341183843,0.401086574,0.406650797,0.289255175,0.406650797,I-SE,I-MM,,,
8809,0.207021335,0.252216397,0.240533319,0.156014466,0.252216397,I-MM,I-MM,,,
8810,0.271703713,0.346887904,0.31190654,0.203596218,0.346887904,I-MM,I-MM,,,
8811,0.271703713,0.346887904,0.31190654,0.203596218,0.346887904,I-MM,I-MM,,,
8812,0.207021335,0.252216397,0.240533319,0.156014466,0.252216397,I-MM,I-MM,,,
8813,0.341183843,0.401086574,0.406650797,0.289255175,0.406650797,I-SE,I-MM,,,
8814,0.402699467,0.479621142,0.481736816,0.315267802,0.481736816,I-SE,I-MM,,,
8815,0.347288657,0.372211761,0.395183739,0.217446438,0.395183739,I-SE,I-SE,,,
8816,0.212292683,0.256764296,0.227214989,0.13753241,0.256764296,I-MM,I-MM,,,
8817,0.212292683,0.256764296,0.227214989,0.13753241,0.256764296,I-MM,I-MM,,,
8818,0.347288657,0.372211761,0.395183739,0.217446438,0.395183739,I-SE,I-SE,,,
8819,0.402699467,0.479621142,0.481736816,0.315267802,0.481736816,I-SE,I-MM,,,
8820,0.253764598,0.295265544,0.3040796,0.202112129,0.3040796,I-SE,I-MM,,,
8821,0.190324918,0.242335353,0.222121115,0.143375989,0.242335353,I-MM,I-SE,,,
8822,0.192215533,0.228856435,0.218390648,0.143762052,0.228856435,I-MM,I-MM,,,
8823,0.192215533,0.228856435,0.218390648,0.143762052,0.228856435,I-MM,I-MM,,,
8824,0.190324918,0.242335353,0.222121115,0.143375989,0.242335353,I-MM,I-MM,,,
8825,0.253764598,0.295265544,0.3040796,0.202112129,0.3040796,I-SE,I-MM,,,
8826,0.180166653,0.20594668,0.203939547,0.132141293,0.20594668,I-MM,I-MM,,,
8827,0.194829251,0.226613729,0.204101531,0.126498943,0.226613729,I-MM,I-MM,,,
8828,0.28519897,0.314465411,0.298002901,0.18664981,0.314465411,I-MM,I-MM,,,
8829,0.28519897,0.314465411,0.298002901,0.18664981,0.314465411,I-MM,I-MM,,,
8830,0.194829251,0.226613729,0.204101531,0.126498943,0.226613729,I-MM,I-MM,,,
8831,0.180166653,0.20594668,0.203939547,0.132141293,0.20594668,I-MM,I-MM,,,
8832,0,0,0,0.00243795,0.00243795,I-NE,I-NE,,,
8833,0.007944,0.01368903,0.018224835,0.021658967,0.021658967,I-NE,I-NE,,,
8834,0.007944,0.01368903,0.018224835,0.021658967,0.021658967,I-NE,I-NE,,,
8835,0,0,0,0.00243795,0.00243795,I-NE,I-NE,,,
8836,0.117491239,0.154629099,0.140309678,0.112042596,0.154629099,I-MM,I-MM,,,
8837,0.113477591,0.150647038,0.156210583,0.198480717,0.198480717,I-NE,I-SE,,,
8838,0.049190857,0.065700433,0.073257411,0.074027503,0.074027503,I-NE,I-NE,,,
8839,0.049190857,0.065700433,0.073257411,0.074027503,0.074027503,I-NE,I-SE,,,
8840,0.113477591,0.150647038,0.156210583,0.198480717,0.198480717,I-NE,I-SE,,,
8841,0.117491239,0.154629099,0.140309678,0.112042596,0.154629099,I-MM,I-MM,,,
8842,0.292849423,0.319306282,0.282809133,0.176270204,0.319306282,I-MM,I-MF,,,
8843,0.290064597,0.281204375,0.283252799,0.189245079,0.290064597,I-MF,I-MF,,,
8844,0.245648372,0.292656226,0.2873779,0.167878515,0.292656226,I-MM,I-MF,,,
8845,0.245648372,0.292656226,0.2873779,0.167878515,0.292656226,I-MM,I-MF,,,
8846,0.290064597,0.281204375,0.283252799,0.189245079,0.290064597,I-MF,I-MF,,,
8847,0.292849423,0.319306282,0.282809133,0.176270204,0.319306282,I-MM,I-MF,,,
8848,0.27779658,0.346506041,0.327038466,0.208497651,0.346506041,I-MM,I-SE,,,
8849,0.195466746,0.20395124,0.205696162,0.13558796,0.205696162,I-SE,I-SE,,,
