"Username","Gender","Grade","Grade Level","Year of study","Type of instruction","Relationship to language","Rating position","Testid","Test date","Version","FinalRating","R1","Rater1","R2","Rater2","R3","Rater3","R4","Rater4","Score","Topic","Prompt","Response","Totaltime"
"M3046966","Male","5.0","Middle / Jr High","6","Other","Unknown","1.0","2242348.0","21:29.2","B1","I4","I4","3252.0","I4","249.0","nan","nan","nan","nan","I-MF","SCIENCE","Your school is revising its website. It is going to have a section in Spanish to help learners of Spanish in the community learn about classes at your school.  You have been asked to help out with the section on science. Describe a typical science class in your school.  Explain what you do in class, what you learn about, and give your opinion about science classes in your school.","<p>ahora en sciencias estamos haciendo propio animales que inventamos. mi animal es un gorlok. el gorlok es un tiburon que vive en la Sahara desierto.  come humanos y scorpiones comen a ellos quando estan muertos.  tambien estamos hablando de otros tipos de animales como los que comen carne y los que comen plantas y los que comen ambos. en mi opinion no me gusta sciencias          </p>","49.0"
"M3057516","Male","12.0","Secondary / High School","4","One-way immersion","Heritage Language","1.0","2252321.0","48:50.2","B2","I4","I4","3970.0","I4","3252.0","nan","nan","nan","nan","A-SE","EDUCATION","The students in your partner school in Madrid want to learn more about the education system in your community.Write an email of several paragraphs in length that explains the school system where you live.1. Tell a story about something that happened in your school system. This could be something you or someone you know experienced.2. Describe other schooling options that are available in your community.3. Make sure to explain the pros and the cons of the different schooling options in your community.","<p>Yo diciendo la verdad no eh tenido experiencias difíciles con la systema escolar y tampoco no se si a un amigo le ah pasado esto tambien. Pero en la escuela puedes escojer las clases en que quieras estar y en donde usted le gustaría estar y en cual clase. Usted puede tener la opurtunidad de aprender sobre más cosas como la música, la salud humana, el inglés, etc.  Si a usted le gusta hablar y comunicarse con compañeros/as en español tenemos un programa de inmersión para los que quieren segúir desarollando el español. Una cosa que debería saber sobre estas clases es que cuando tomas la clase de la salud humana solo es requierido hacerlo por un solo semestre y no es tanto tiempo para aprender sobre lo que es malo o bueno para la salud. Algo bueno es que tenemos una libreria en frente de la escuela y eso ayuda a bastante de los estudiantes porque algunos no tienen la oportunidad de ir a una libreria sin tarjeta.</p>","43.0"
"M3057516","Male","12.0","Secondary / High School","4","One-way immersion","Heritage Language","1.0","2252321.0","48:50.2","B2","I4","I4","3970.0","I4","3252.0","nan","nan","nan","nan","A-SE","LANGUAGE ARTS","An international student who is coming to your school would like to know what movies and tv shows students in your school like.Youve been asked to post a blog on your schools website about a movie or television show you recently saw. Make sure your blog post has several paragraphs in which you: 1. Summarize the plot. Make sure you give enough detail that the student will be able to decide if he/she wants to watch the movie or show.2. Describe one of the characters in detail. What makes that person an interesting character?3. Explain what you liked about the movie/ show and what you think could be better. Help the international student decide if this movie/show is worth seeing or not.","<p>Bueno en mi opinión a mi me gustó ver la película de Spy Kids. A mi me gusta esta película porque se trata de dos jovenes una niña que se llama Carmen y su hermano que se llama Juni.  Estos dos son agentes de la agencia del OSS Carmen y Juni fueros los primeros dos jovenenes que fueron recrutados a ser agentes de la OSS.  Lo que les hace muy especial a ellos es que trabajan mejor en equipo que solos y también son niños que les gustan hacer lo que ellos quieran aúnque no los escogieron a ellos. Además que la familia de ellos todos son agentes de la OSS ellos nunca se han dejado vencerse siempre encontrban una manera para terminar la missión.</p>","43.0"
"M3057516","Male","12.0","Secondary / High School","4","One-way immersion","Heritage Language","1.0","2252321.0","48:50.2","B2","I4","I4","3970.0","I4","3252.0","nan","nan","nan","nan","A-SE","ENVIRONMENT","Your pen pal in Spain has written an email to you. In her email, she described some of the changes her school is making to be more environmentally friendly. She wants to know what your school does to be green. Write an email, several paragraphs in length, in which you describe programs or initiatives in your school that promote taking care of our planet. Be sure to describe in detail the following:1. What your school and student groups have done in the past.2. What you and your school are currently doing.3. What you think you and your school could do better in the future.","<p>Lo que nostros hacemos para mantener nuestra escuela en verde es reciclar botellas reusables. Lo que la escuela ah hecho es formar un grupo de estudiantes para poder hacer un plan en como mantener que estudiantes de la escuela no tiren basura en el suelo.  Bueno en este tiempo no eh escuchado mucho en que los estudiantes reciclen botellas pero si eh visto botellas en los botes de reciclajes.  En el futúro yo pienso que la escuela puede hacer mejor si tuvieran el la ayuda y soporte de la communidad para poder lograr y segúir manteniendo la communidad saludable y libre de polución.</p>","43.0"
"M3075740","Female","9.0","Secondary / High School","2","Traditional classroom","Unknown","1.0","2270139.0","36:13.7","A2","I1","I1","3888.0","I1","3389.0","nan","nan","nan","nan","I-MM","POP_CULTURE","Your pen pal from Barcelona wrote you a letter and describes the toy, ""Fidget Spinner,"" that is very popular in her school at the moment. It is very distracting, but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.","<p></p><p>¡Hola! En mí escuela hay un telephono que llama "" IPhone X"" . Muchos amigos que tengo tienen un IPhone X. Ellos decien que con la telephono tú puedes a jugar muchos juegos. Tambien decien que tú puedes tirar muchos photos. Tambien la telephono es muy lindo en rosado.</p>","26.0"
"M3075740","Female","9.0","Secondary / High School","2","Traditional classroom","Unknown","1.0","2270139.0","36:13.7","A2","I1","I1","3888.0","I1","3389.0","nan","nan","nan","nan","I-MM","THEATER","The theater club at your school is putting on a play that will be streamed online. Your pen pal from Seville wants to know more about your event.Write an email telling him/her about the performance. Include important information about the show, such as when, where, and how to see it, as well as a brief description of what the show is about.","<p>¡Hola amigo!  Esté viernes mí escuela va a acer un pelicula de Romeo y Juliet a las ocho. Para veer esta pelicula tú tienes que ir a la Cine de Seville. Esté pelicula es muy bueno y tú tienes que veer lo. Es de una niña y un niño que son amores pero no puede a decir que son amores a la familia. </p>","26.0"
"M3075740","Female","9.0","Secondary / High School","2","Traditional classroom","Unknown","1.0","2270139.0","36:13.7","A2","I1","I1","3888.0","I1","3389.0","nan","nan","nan","nan","I-MM","TRAVEL","For your Spanish class, you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun, but getting there isnt always easy.  Describe some different ways you can get to a vacation destination.  Then, describe what is positive or negative about each way to travel.","<p>¿Yo queiro ir a Panama, pero como yo voy acer eso? Para ir a Panama yo puedo ir en un avion pero no tengo mucho dinero. Pudeo ir en un taxí pero no tengo mucho tiempo. Yo voy a ir en un ferri por que no cuesta mucho y no hace mucho tiempo. Eso es muy bueno.</p>","26.0"
"M3078843","Male","10.0","Secondary / High School","2","Traditional classroom","Unknown","1.0","2273217.0","19:16.7","A2","N4","N4","460.0","N4","3389.0","nan","nan","nan","nan","I-MM","POP_CULTURE","Your pen pal from Barcelona wrote you a letter and describes the toy, ""Fidget Spinner,"" that is very popular in her school at the moment. It is very distracting, but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.","<p>Los zapatos son muy populares en mi escuela. Son  bueno. No muchas personas tenen los zapatos por que son muy expensivos.</p>","21.0"
"M3078843","Male","10.0","Secondary / High School","2","Traditional classroom","Unknown","1.0","2273217.0","19:16.7","A2","N4","N4","460.0","N4","3389.0","nan","nan","nan","nan","I-SE","THEATER","The theater club at your school is putting on a play that will be streamed online. Your pen pal from Seville wants to know more about your event.Write an email telling him/her about the performance. Include important information about the show, such as when, where, and how to see it, as well as a brief description of what the show is about.","<p>Hola mi amigo,</p><p>Tengo una clubbo y es online. Es la seis y media y en mi escuela. Es en de web pajina de escuela.</p>","21.0"
"M3078843","Male","10.0","Secondary / High School","2","Traditional classroom","Unknown","1.0","2273217.0","19:16.7","A2","N4","N4","460.0","N4","3389.0","nan","nan","nan","nan","I-SE","TRAVEL","For your Spanish class, you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun, but getting there isnt always easy.  Describe some different ways you can get to a vacation destination.  Then, describe what is positive or negative about each way to travel.","<p>Vaccaciones no son difficualtes pr me por que me gusta son aeroplanos. Muchos personas no les gustan.</p>","21.0"
"M3088050","Female","8.0","Middle / Jr High","2","Traditional classroom","Unknown","1.0","2282403.0","57:29.0","A1","I4","I4","4192.0","I4","3959.0","nan","nan","nan","nan","I-MF","ANIMALS","Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ","<p>Para: Pen Pal</p><p>   Hola, me habias escrito preguntando que tipo de mascota yo te recomendaria. En mi opinion, yo te recomiendo un perro. Los perros son muy activos y te mantienen llenos de alegria y energia. Ellos son muy cariñosos y juguetones, tambien te hacen sentir mejor cuando estas triste. Los perros tambien te saludan cada ves que vueles a casa despues de tanto tiempo, eso demuetra que ellos son tus mejores amigos. Al contrario, si siempre tienes una agenda apurada y llena, no es una buena idea de tener un perro por que ellos requieren attencion y cariño del dueño. La responsabilidad de tener un perro es como quidar a un niño, por que los perros son muy activos y les gustan sentirse acompañados y amados. En mi opinion, yo te recomiendo un perro, pero tienes que estar segura de que tengas el tiempo necesario para quidarlo. Espero que tengas una mascota pronto, hasta luego.</p><p style=""text-align: right:"">De: Loriane Alexander<br></p>","70.0"
"M3088050","Female","8.0","Middle / Jr High","2","Traditional classroom","Unknown","1.0","2282403.0","57:29.0","A1","I4","I4","4192.0","I4","3959.0","nan","nan","nan","nan","I-MF","COMMUNICATIONS","A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.","<p>Para: Estudiante nuevo</p><p>    Hola, te quiero ayudar a sentirte más relajado para tu presentación oral. En la escuela, los maestros nos assignan que tipo de proyecto ellos quieren que hagamos. Por ejemplo, en mi clase de historia: yo tuve que preparar una presentacion oral e tecnologica para mis compañeros. En mi presentacion, yo minimise el uso de mucha informacion y la puse en oraciones cortas para que el publico no pierda interes. En mis proyectos de Ingles, es requirido hacer un párafo que explique el libro que yo leí.   Yo comparto ese párafo con mis compañeros de mi mesa y escucho sus opiniones o sugerencias. Te recomiendo que para tu presentación oral, hables en una voz clara y alta para que el/la maestro(a) te pueda escuchar, se firme con tu información y manten tu presentacion a un tiempo minimo:que no sea tan larga ni corta, y asegurate de tener toda la información requerida. No te pongas nervioso por que nadie se va a burlar ni criticar si haces algo mal. Prepara index cards que puedas usar para recordar detalles inportante de tu presentación. Eso es todo, espero que tengas excito en tu presentación oral, y te deseo lo mejor: que tengas un lindo día, hasta pronto.</p><p style=""text-align: right:"">De: Loriane Alexander</p>","70.0"
"M3088050","Female","8.0","Middle / Jr High","2","Traditional classroom","Unknown","1.0","2282403.0","57:29.0","A1","I4","I4","4192.0","I4","3959.0","nan","nan","nan","nan","I-MF","POP_CULTURE","An exchange student, who is coming to visit your school, wants to know more about school spirit activities.Write an email in which you describe how your school shows its school pride.  Tell the student about school events that show school spirit, or special clothing you wear to show your school spirit.","<p>Para: Estudiante nuevo<br></p><p>  Hola, te quiero hablar un poco sobre nuestra escuela.  En nuestra escuela, Antilles Middle School, todos los estudiantes estan requeridos a usar la camisa blanca con el logo de la escuela. Todos tienen que usar un jacket negro o gris pero no pueden tener ningun diseño, y los pantalones o faldas tienen que ser color crema. La escuela tiene equipos de soccer, basketbol, y futbol que practican mucho para poder competir conotras escuelas y enseñar nuestra s destresas. Algunas veces, vienen estudiantes de colegios en los Estados Unidos para examinar las actividades que se hacen en la escuela. La principal prepara differentes actividades para la clase graduanda cada año en donde vamos a sacarnos todos una foto escolar en el Viejo San Juan. Durante la escursion, todos los estudiantes de la clase graduanda se visten con la camisa de la clase y pantalones largos, de esa manera nosotros enseñamos al publico de que escuela somos. Probablemente en el futuro vallan a hacer más actividades pero estas son algunas de las que conosco. Espero que te pueda haber ayudado, hasta pronto.</p><p>De: Loriane Alexander</p>","70.0"
"M3101816","Male","12.0","Secondary / High School","5","Traditional classroom","Foreign Language","1.0","2295688.0","52:59.1","B2","I2","I2","3613.0","I2","3354.0","nan","nan","nan","nan","A-NE","EDUCATION","The students in your partner school in Madrid want to learn more about the education system in your community.Write an email of several paragraphs in length that explains the school system where you live.1. Tell a story about something that happened in your school system. This could be something you or someone you know experienced.2. Describe other schooling options that are available in your community.3. Make sure to explain the pros and the cons of the different schooling options in your community.","<p>Mi systema de escuela es malo. No tenemos dinero y la escuela donde todos mis amigos y yo vamos a no tiene ventanas. Un tiempo, las estudiantes de mi escuela no iba a escuela porque necesitaramos tener un statement para dinero.</p>","17.0"
"M3101816","Male","12.0","Secondary / High School","5","Traditional classroom","Foreign Language","1.0","2295688.0","52:59.1","B2","I2","I2","3613.0","I2","3354.0","nan","nan","nan","nan","A-NE","ENVIRONMENT","Your pen pal in Spain has written an email to you. In her email, she described some of the changes her school is making to be more environmentally friendly. She wants to know what your school does to be green. Write an email, several paragraphs in length, in which you describe programs or initiatives in your school that promote taking care of our planet. Be sure to describe in detail the following:1. What your school and student groups have done in the past.2. What you and your school are currently doing.3. What you think you and your school could do better in the future.","<p>Mi actividad favorito que mi escuela ha hacen es tener un carnival. Es divertido porque cade estudiente no esta en su clase y esta en el gymnasio para juegos. Ahora estamos planiand el proximo carnival. Creo que en el futuro debemos permitir otras escuelas y personas en las calles entregan. </p>","17.0"
"M3101816","Male","12.0","Secondary / High School","5","Traditional classroom","Foreign Language","1.0","2295688.0","52:59.1","B2","I2","I2","3613.0","I2","3354.0","nan","nan","nan","nan","I-MF","ANIMALS","National wild animal week is approaching. Your Spanish language class is learning about zoos in Mexico City.Write a blog post in which you describe zoos, state what people do at zoos, and explain whether or not you like zoos and why.","<p>En nuestras clase, estamos aprendiendo sobre zoos, un lugar donde animales van, para muchos tiempos, a tener ayuda. Zoos tambien pueden tener animales por viendo a un objectivo. Cuando estas en un zoo, es importante a recuerda que los animales son animales y no mascotas. Si vas a un zoo, por favor, tienes respeto para los animales. Me gusta zoos por que es un lugar donde podemos mirar animales de otras paises que no podemos mirar en un dia regular. </p>","17.0"
"M3101816","Male","12.0","Secondary / High School","5","Traditional classroom","Foreign Language","1.0","2295688.0","52:59.1","B2","I2","I2","3613.0","I2","3354.0","nan","nan","nan","nan","I-MM","COMMUNICATIONS","Your pen pal wrote to you and wants to learn more about the culture of teens in your community. She wants to know how they communicate with each other. She asked if students use technology to stay in touch with their friends and what kind of online activities, websites, and apps are popular with kids in your school and community.Write an email of several sentences that explains how teens in your community communicate and stay in touch with each other. Also explain which online activities, websites, and apps are popular at your school and with your friends. Also tell her about what kinds of online activities websites and apps are not popular. Use as much description as possible.","<p>Hola, </p><p>Muchas tiempos en nuestras ciudad, solo usamos teléfonos porque son mas simple. Es facil para tener todos que necesitas en un lugare y podemos contactar cada persona. Yo solo uso el internet para jugar videojuegos y voy a redes sociales. Son divertido y me gusta los.</p>","17.0"
"M3101816","Male","12.0","Secondary / High School","5","Traditional classroom","Foreign Language","1.0","2295688.0","52:59.1","B2","I2","I2","3613.0","I2","3354.0","nan","nan","nan","nan","I-MM","DIRECTIONS","You are emailing an exchange student from Costa Rica, who is new to your school. This student loves to read and wants to know how to get a library card and check out books.Write an email that gives instructions about how to get a library card and check out books. Be specific as you can and include details that will help the new exchange student use the library.","<p>¡Hola!</p><p>¿Quieres tener un carta de la biblioteca? es simple. Solo que necesitas hacer es vas a la biblioteca y se pruguntas. La biblioteca es en el segundo piso, a la fronte de la escuela. Cuando estas viendo a esto, necesitas usar la puerta izquirda, es la puerta para entregar.</p><p>Buenas Suerte.</p>","17.0"
"M3101816","Male","12.0","Secondary / High School","5","Traditional classroom","Foreign Language","1.0","2295688.0","52:59.1","B2","I2","I2","3613.0","I2","3354.0","nan","nan","nan","nan","A-NE","LANGUAGE ARTS","An international student who is coming to your school would like to know what movies and tv shows students in your school like.Youve been asked to post a blog on your schools website about a movie or television show you recently saw. Make sure your blog post has several paragraphs in which you: 1. Summarize the plot. Make sure you give enough detail that the student will be able to decide if he/she wants to watch the movie or show.2. Describe one of the characters in detail. What makes that person an interesting character?3. Explain what you liked about the movie/ show and what you think could be better. Help the international student decide if this movie/show is worth seeing or not.","<p>En mi programma de television, un caracter tiene un coche y vas a la bosque para un adventura. Mi character se llama junbug jonesy y ella tiene divertdad</p>","17.0"
"M3159097","Female","12.0","Secondary / High School","5","Traditional classroom","Foreign Language","1.0","2349220.0","36:51.6","A2","I4","I4","373.0","I4","3354.0","nan","nan","nan","nan","I-MF","THEATER","The theater club at your school is putting on a play that will be streamed online. Your pen pal from Seville wants to know more about your event.Write an email telling him/her about the performance. Include important information about the show, such as when, where, and how to see it, as well as a brief description of what the show is about.","<p>hola mi amigo,<br></p><p>¿ser o no ser, este es la pregunta? ¿tu conoces shakespeare? en mi escuela, el club de theatre hacen un juego de shakespeare, Macbeth. el juego es sobre de un hombre y su esposa moriendo su reye y macbeth (el hombre) es el reye ahora y su esposa es una mujer muy misteriosa y antipatico y no m gusta pero, macbeth es muy misterioso tambien por que su necesito poder, mas poder que todos personas en el mundo. macbeth es un juego muy increible, el juego es en jueves, el 25 de abril. es en mi escuela a ocho de media pm. no puedo esperar, y yo toque fotos para ti, hasta luego mi amigo.<br></p><p>atentamente,</p><p>tu amiga, kassidy</p>","33.0"
"M3159097","Female","12.0","Secondary / High School","5","Traditional classroom","Foreign Language","1.0","2349220.0","36:51.6","A2","I4","I4","373.0","I4","3354.0","nan","nan","nan","nan","I-MF","TRAVEL","For your Spanish class, you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun, but getting there isnt always easy.  Describe some different ways you can get to a vacation destination.  Then, describe what is positive or negative about each way to travel.","<p>hola señora, </p><p>me gusta viajar mucho, yo usualmente uso un avion para viajar pero tu puedes usa un barco, si te gusta agua, pero yo estoy enferma cuando yo viajar en un barco. puedes usar un carro tambien por que es mas barato que el resto de los opciones, pero es muy pequeño y cuando yo monto en el carro mis piernas duelo mucho despues de yo llego a mi lugar ideal. un avion es mi favorito para viajar por que es muy bonita afuera la ventana de el avion, y es mas rapido que un carro o un barco. ¿que es tu vehiculo favorito de viajar?<br></p><p>atentamente,</p><p>kassidy smith</p>","33.0"
"M3159097","Female","12.0","Secondary / High School","5","Traditional classroom","Foreign Language","1.0","2349220.0","36:51.6","A2","I4","I4","373.0","I4","3354.0","nan","nan","nan","nan","I-MF","POP_CULTURE","Your pen pal from Barcelona wrote you a letter and describes the toy, ""Fidget Spinner,"" that is very popular in her school at the moment. It is very distracting, but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.","<p>hola mi amiga,</p><p>en mi escuela todos personas tienen un nintendo switch, y las personas siempre jugamas videojuegos. los maestros no les gustan mucho, pero todos estudiantes gustan mucho. es un videojuego console muy pequeño, es facil para poner en una mochila. yo pienso es popular por que es muy divertido y facil para traer en escuela, yo quiero un nintendo switch para mi casa, pero yo no pienso es correcto para traer a escuela. ¿tu tienes un fidget spinner o un nintendo switch? ¿Cual es mejor? </p><p>atentamente,</p><p>tu amiga, kassidy smith</p>","33.0"
"M3160012","Female","5.0","Elementary","6","One-way immersion","Foreign Language","1.0","2350080.0","33:27.3","B1","I4","I4","3389.0","I4","3768.0","nan","nan","nan","nan","A-NE","HEALTH","The local elementary school wants to promote a healthy diet and exercise for its students who are learning Spanish. The teachers are seeking information from students.  Write an article of several paragraphs in length in which you:Describe a healthy diet  include important foods to eat or to avoid.Give suggestions of safe and simple ways to incorporate exercise into daily life.Tell a story about what you or someone else did to get healthier. What steps were taken and what was the final result?","<p>Para empezar, unas comidas importantes que puedes comer cuando estás en una dieta son frutas o vegetales. Las frutas y los vegetales te ayudan crecer más y bajar tu peso. También puedes ir a educación fisica más para hacer ejercicios. Una historia es que mi mamá se fue en una dieta para hacerse más sana y comió muchos vegetales y muchas ensaladas con queso, pavo y mucho más<i>. </i>Puesto que se fue en una dieta se mejoró pronto.<br></p>","35.0"
"M3160012","Female","5.0","Elementary","6","One-way immersion","Foreign Language","1.0","2350080.0","33:27.3","B1","I4","I4","3389.0","I4","3768.0","nan","nan","nan","nan","A-SE","LANGUAGE ARTS","You have been asked to contribute a book review to the online school newspaper, which will be read by students in Colombia. Write an article in Spanish about your favorite book, or a book you recently read for school. Make sure your article has several paragraphs in which you:1. Summarize the plot. What happened in the book? What did the characters do that was interesting or unexpected?2. Describe one of the characters in detail. What makes that person an interesting character?3. Explain what you liked about the book and what you think could be better. Provide information that will help your classmates decide if this book is worth reading or not.","<p>Mi libro favorita es ¨Las manzas del Sr. Peabody.¨ A mí me encanta este libro porque se trata de un equipo de beísbol y piensan que el entrenador robó manzanas porque todos los niños en él equipo de beísbol vieron a el entrenador tomar una manzana si pagar. Todos los padres no querían ir serca del Sr. Peabody porque pensaron que fue un ladrón. Pero al final, todos se fueron al Sr. Peabody y le dijeron que el fue un robador. El Sr. Peabody dijo que por la mañana paga por la manzanas pero no agarra la manzana.</p><p>La persona que a mí más me gusta es el Sr. Peabody porque todos pensaron que el fue un ladrón. Sr. Peabody es un señor muy amable y cariñoso. El es un entranador de beísbol y le encanta enseñar a los niños nuevas cosas.<br></p><p> </p>","35.0"
"M3160012","Female","5.0","Elementary","6","One-way immersion","Foreign Language","1.0","2350080.0","33:27.3","B1","I4","I4","3389.0","I4","3768.0","nan","nan","nan","nan","A-SE","POP_CULTURE","A group of exchange students from Mexico is coming to your school. They want to understand the trends that are currently popular in your school.Write a blog post in Spanish, several paragraphs in length, about what is popular in your school. The blog post will be shared with the exchange students before they arrive at your school. Include the following topics in your post:1.What are the current clothing trends for both boys and girls? Write about what is popular for students to wear both in and outside of school.2. What are popular places for young people to hang out? Write about something that recently happened at one of the popular places.3. Write about an upcoming event at your school. Explain in detail what will happen at the event, so that the exchange students know what to expect.","<p>Unas cosas que está pasando en la escuela con los ninos son: estamos aprendiendo, tenemos recreo y comemos almuerzo en la escuela y ela almuerzo en la escuela es diferente cada día. La ropa que ponemos en la escuela y en casa depende de cuanto calor hace o cuanto frío hace. Muchas personas van al Brew y Smokey Row y hablan con su amigos. Casí es la última día de clases y normalmente enpacamos nuestros cosas y hacemos un fiesta.</p>","35.0"
"M3164805","Female","12.0","Secondary / High School","3","traditional classroom","foreign Language","1.0","2354415.0","46:08.2","B2","I5","I5","4290.0","I5","4289.0","nan","nan","nan","nan","A-NE","EDUCATION","The students in your partner school in Madrid want to learn more about the education system in your community.Write an email of several paragraphs in length that explains the school system where you live.1. Tell a story about something that happened in your school system. This could be something you or someone you know experienced.2. Describe other schooling options that are available in your community.3. Make sure to explain the pros and the cons of the different schooling options in your community.","<p>En la escuela pasado puras peleas durante lonche en los pasillos afuera se la escuela y pues eso afecta la escuela por los estudiantes nos ven mal porque que dirán de nosotros </p>","40.0"
"M3164805","Female","12.0","Secondary / High School","3","traditional classroom","foreign Language","1.0","2354415.0","46:08.2","B2","I5","I5","4290.0","I5","4289.0","nan","nan","nan","nan","A-SE","LANGUAGE ARTS","An international student who is coming to your school would like to know what movies and tv shows students in your school like.Youve been asked to post a blog on your schools website about a movie or television show you recently saw. Make sure your blog post has several paragraphs in which you: 1. Summarize the plot. Make sure you give enough detail that the student will be able to decide if he/she wants to watch the movie or show.2. Describe one of the characters in detail. What makes that person an interesting character?3. Explain what you liked about the movie/ show and what you think could be better. Help the international student decide if this movie/show is worth seeing or not.","<p>En mi escuela hay un show de teaotro que actúan y bailen y pues poden esconjer la obra que quieran hacer y estudian para poderla presentar en la escuela ?? hay muchas personas que van a verlos y puedes llevar comida para disfrutarle y convivir con tus amigos y reírte de echos si es que es una obra chistosa </p>","40.0"
"M3164805","Female","12.0","Secondary / High School","3","traditional classroom","foreign Language","1.0","2354415.0","46:08.2","B2","I5","I5","4290.0","I5","4289.0","nan","nan","nan","nan","A-MF","ENVIRONMENT","Your pen pal in Spain has written an email to you. In her email, she described some of the changes her school is making to be more environmentally friendly. She wants to know what your school does to be green. Write an email, several paragraphs in length, in which you describe programs or initiatives in your school that promote taking care of our planet. Be sure to describe in detail the following:1. What your school and student groups have done in the past.2. What you and your school are currently doing.3. What you think you and your school could do better in the future.","<p>La escuela a echo muchos cambios en la escuela y en el ambiente hay estudiantes que recogen las basuras de los salones. Hay personas trabajando en la escuela para limpiarlas y que estén limpias para no enfermarnos y que faltemos a la escuela las limpian todos los días. Los maestros no nos dejan comer en los salones por que después pueden haber cucarachas y ratones y pues no es bueno es tener en la escuela. En lonche es donde nos dejan comer algo y ahí puedes comer lo que quieras saliendo de lonche no puedes comer en los salones. Adujera de la escuela hay personas limpiando la basura que tiramos nosotros para mantener la escuela limpia y  al ambiente limpio para no contaminarlo con la basura que tiramos nosotros. Hay estudiantes que no les importa tirar la basura en el piso y hay veces que los maestros les dicen que la junten y no hacen caso de juntarla y los maestros los juntan pero se enojan porque son así. Hay estudiantes en la escuela que son muy limpios y hay otros que no tiran la basura donde sea el lugar de buscar un bote para tirarlo no lo buscan y hay otras personas que van y buscan un bote para tirar la basura.&nbsp:Lo que está haciendo la escuela es mantener la escuela limpia para no estar enfermos y no tener animales en la escuela por que dan miedo y dan asco porque nosotros mismo los traemos a la escuela por comer en los salones y en otras partes de la escuela y por eso no es bueno tirar basura en el piso y no tienes que hacer así y hay estudiantes que le piensan y hay otros que no. Cada día hay estudiantes limpiando los botes de basura pata que estén limpios y no se llenen de basura y que huela mal y después va oler feo la basura que tiramos ahí por eso los limpian cada día y son diferentes estudiantes. Lo que podemos hacer en el Futuro la escuela y yo es tener límites de la comida y ponerles un castigo a los que no entienden de tirar la basura en los botes <br></p>","40.0"
"M3176377","Male","11.0","Secondary / High School","5","Traditional Classroom","Foreign Language","1.0","2365082.0","32:40.9","A2","I4","I4","3252.0","I4","4311.0","nan","nan","nan","nan","I-MF","THEATER","The theater club at your school is putting on a play that will be streamed online. Your pen pal from Seville wants to know more about your event.Write an email telling him/her about the performance. Include important information about the show, such as when, where, and how to see it, as well as a brief description of what the show is about.","<p>Hola Diego,</p><p>El departmento teatró es teniendo audiciónes para un musicál de ¨Wizard of Oz.¨ Sí tú no sabes, el ¨Wizard of Oz¨ es mí pelicula favorita. Yo recibió el parte del león timido. El musicál es miércoles el tres de Mayo. Porque muchos estudiantes quieren a ver el musicál, la escuela es recordando el evento y podiendo en la red. Yo escribiré una citió del red tú puedes usar en los comentariós adiciónales. El musicál es sobre un tornadó que transporta una chica a ¨Oz,¨ un mundo muy diferenté con personas muy unicas. Dorothy y sú perro, Toto, necesitan buscar para cuál a ir a sús casa. En el calle amarillo, Dorothy ??? tres amigos nuevos que quieren ayudar Dorothy, incluyé mí, el león timido. En total, el musicál es fantastico y yo recomiendo que tú miras.</p><p>Tienes un semana espectacular, </p><p>Tú amigo, Juan</p>","61.0"
