,Username,Testid,Version,Response,Score
213585,N2150902,1436729.0,A2,"Me gusta las clases en mi escuela. Las clases son muy interstante y divertida. Por supueso, la clase de matematica es poco abburida. Tambien, el almuerzo de mi escuela es muy mal. Nada es mas mal que el almuerzo de mi escuela. Los estudiantes necesitas mas papel, calculadoras, y lapices. Segun mis amigos, la clase de ciencias es tambien muy abburida y no interstante.   ",I-MF
213586,N2150902,1436729.0,A2,"Mis clases favorite son la clase de historia y la clase de ciencias.  Tengo la clase de historia en la sexta hora. Actualmente en la clase de historia, hablamos acerca el historia de Costa Rica. El historia de Costa Rica es muy interestraunte. Porque mi clase de historia, queiro escribir un libros sobre el historia de Costa Rica. Tambien, en el primera hora tengo la clase de ciencias. Hablamos animales en la clase de ciencias. Me encanta animals y tengo animals en mi casa. Me gustan la clase de historia y la clase de ciencias, pero mi clase favorita es la clase de historia.  ",I-MF
213690,N2151339,1437169.0,A2,"Mi clase favorito es Espanol. El clase es muy divertido, y el estudiantes son muy amable y divertido tambien. El estudiantes es mis amigos, con es bueno. Es una fiesta todos los dias en el clase de Espanol. ",I-MM
213691,N2151339,1437169.0,A2,"Me gusta mi escuel porque el estudiantes son muy divertido y amable, y son mis amigos. Ellos clases son muy divertido, y yo tengo muy clases con mis amigos. Escuela es muy divertido porque de estudiantes. Escuela es no divertido porque de la tarrea. No me gusta nada la tarrea. Pero, escuela es muy divertido.",I-MM
213692,N2151339,1437169.0,A2,Hola! Me nombre es Liam. Como te llamas? De donde en Madris son tu eres? Que te gusta hacer? Cual es tu actividad favorita? Que te gusta de el escuela? Que te gusta de Espanol y ingles? ,I-MM
213699,N2151339,1437169.0,A2,Hola! Me nombre es Liam. Como te llamas? De donde en Madris son tu eres? Que te gusta hacer? Cual es tu actividad favorita? Que te gusta de el escuela? Que te gusta de Espanol y ingles? ,I-MM
213700,N2151339,1437169.0,A2,"Me gusta mi escuel porque el estudiantes son muy divertido y amable, y son mis amigos. Ellos clases son muy divertido, y yo tengo muy clases con mis amigos. Escuela es muy divertido porque de estudiantes. Escuela es no divertido porque de la tarrea. No me gusta nada la tarrea. Pero, escuela es muy divertido.",I-MM
213701,N2151339,1437169.0,A2,"Mi clase favorito es Espanol. El clase es muy divertido, y el estudiantes son muy amable y divertido tambien. El estudiantes es mis amigos, con es bueno. Es una fiesta todos los dias en el clase de Espanol. ",I-MM
213816,N2153080,1438834.0,B,"Querida Maestra,Yo le mandó esta carta a usted porque me gustaría aprender mas sobre lo que hacé y  quisiera conocerla mejor.Primero, yo me llamó Jennifer y yo le estaré ayudandle con la introduction del club de Esapñol. Antés de que venga me gustaría saber más sobre usted como le dije en la introduction. Le preguntaré unas preguntas que me gustaria que me repondíera cuando tenga tiempo libre. Que son sus intereses? Que le gusta hacer en su tiempo libre? Cual es su trabajo? Como es su familia? Porque empezo a enseñar? Porque viene a visitar?Esas son unas preguntas que me gustaría saber si usted tiene algonas preguntas sobre mi yo me encataria de responderlas. Eso es todo, esperó su repuesta  y que tenga un buen día.SInceramente,Jennifer Mendez",I-MF
213820,N2153080,1438834.0,B,MI favorita clase en mi escuela sería la clase de Graphicas. La clase de graphicas es una clase de computadora que te enseña sobre el photoshop y la ilustrasion. Muchas cosas pasan en esa clase como silencio porque tenemos que estar enfocados en la tarea que nos deja el maestro. Es mi favorita clase porque aprendo mucho sobre el diseño y como ser una buena diseñadora en la vida real.,I-MF
213821,N2153080,1438834.0,B,Lo que me gusta mucho sobre mi escuela es que es muy diversa. Hay muchas personas de diferentes culturas que me ayuda aprender sobre ellos. La escuela tambien es muy grande y bonita. La acabaron de construir hace 5 o 4 añios pero todavía esta en buenas condiciones. Unas cosas que necitan mejorar es que unas maestras deverian ayudar mas a los estudiantes cuando tienen problemas porque muchos van a las maestras pero ellas no hacen caso y ignorar el problema.,I-MF
213822,N2153080,1438834.0,B,Lo que me gusta mucho sobre mi escuela es que es muy diversa. Hay muchas personas de diferentes culturas que me ayuda aprender sobre ellos. La escuela tambien es muy grande y bonita. La acabaron de construir hace 5 o 4 añios pero todavía esta en buenas condiciones. Unas cosas que necitan mejorar es que unas maestras deverian ayudar mas a los estudiantes cuando tienen problemas porque muchos van a las maestras pero ellas no hacen caso y ignorar el problema.,I-MF
213823,N2153080,1438834.0,B,MI favorita clase en mi escuela sería la clase de Graphicas. La clase de graphicas es una clase de computadora que te enseña sobre el photoshop y la ilustrasion. Muchas cosas pasan en esa clase como silencio porque tenemos que estar enfocados en la tarea que nos deja el maestro. Es mi favorita clase porque aprendo mucho sobre el diseño y como ser una buena diseñadora en la vida real.,I-MF
213827,N2153080,1438834.0,B,"Querida Maestra,Yo le mandó esta carta a usted porque me gustaría aprender mas sobre lo que hacé y  quisiera conocerla mejor.Primero, yo me llamó Jennifer y yo le estaré ayudandle con la introduction del club de Esapñol. Antés de que venga me gustaría saber más sobre usted como le dije en la introduction. Le preguntaré unas preguntas que me gustaria que me repondíera cuando tenga tiempo libre. Que son sus intereses? Que le gusta hacer en su tiempo libre? Cual es su trabajo? Como es su familia? Porque empezo a enseñar? Porque viene a visitar?Esas son unas preguntas que me gustaría saber si usted tiene algonas preguntas sobre mi yo me encataria de responderlas. Eso es todo, esperó su repuesta  y que tenga un buen día.SInceramente,Jennifer Mendez",I-MF
213912,N2163888,1449337.0,B,"Estoy muy emocionado que puedo introducir le a mi organizacion de cultura de espana. Tenog alguans preguntas para usted antes de esto. De donde eres originalmente? Porque quieres visitar nuestra escuela? Estoy muy curioso de la vida de los estudiantes en Madrid. En general, como es el ambiente de la escuela de usted en Madrid? Gracias por contestar todas mis preguntas. Estoy emociando para su respuesta.",I-MF
213913,N2163888,1449337.0,B,"Hay muchas cosas que me encanta en mi escuela. Todos los estudiantes y maestros son muy simpaticos y es porque algien puede sentir comodo con otras personas. Tambien, me gusta las oportunidades que la escuela nos da para crecer como una persona. Hay muchas organizaciones que fue creadas por estudiantes y la meta para todas es para hacer acciones beneficias para la communidad. Si podria cambiar algo en la escuela, pienso que necesita ser mas diversidad de personas.",I-MF
213914,N2163888,1449337.0,B,"Una de mis clases favoritas es la clase de ciencia del medio ambiente. Esta es una clase muy interesante porque me gusta aprender sobre los problemas mundiales. Algunos topicos que nosotros hemos aprendido sobre son la calientamiento global y tambien la cantidad creciendo de gases malos en el ambiente. Es una oportunidad buena para estudiar lugares menos fortunado como los estados unidos, y es por que es mi clase favorita. Tambien, me gusta la clase de East Asian porque puedo aprender sobre una parte del mundo mas diferente como donde vivo ahora. La cultura es muy facinante.",I-MF
214014,N2167772,1453203.0,A1,Una projectia yo necissito completa es Don Quixote. Yo necistito leer Don Quixote y color Don Quixote. Yo necisito una lapiz. ,I-SE
214015,N2167772,1453203.0,A1,Hola! Me llamo es Henry. Yo siento mucho emotianada porque yo vistar me escula. Y to? Que color es to favorita? Que profesinal es to favorita? Como te llamos? Como te anòs?Gracias!,I-SE
214017,N2167772,1453203.0,A1,"En una dia yo via el escula. En me escula, yo visitar el clase de matimaticas, arte, espanul, y historica. Yo voy a la casa.",I-SE
214022,N2167772,1453203.0,A1,"En una dia yo via el escula. En me escula, yo visitar el clase de matimaticas, arte, espanul, y historica. Yo voy a la casa.",I-SE
214024,N2167772,1453203.0,A1,Hola! Me llamo es Henry. Yo siento mucho emotianada porque yo vistar me escula. Y to? Que color es to favorita? Que profesinal es to favorita? Como te llamos? Como te anòs?Gracias!,I-MM
214025,N2167772,1453203.0,A1,Una projectia yo necissito completa es Don Quixote. Yo necistito leer Don Quixote y color Don Quixote. Yo necisito una lapiz. ,I-SE
214047,N2171413,1456802.0,B,Hola! Yo me llamo Weston. Que nobre es tu? Que trabajo tienes? Donde vives? A tu tienes un familia? Que te gusta Hacer? Tienes un deporte favorito?,I-MM
214048,N2171413,1456802.0,B,Mi  priimero classe favorito es musica por que es mui divirti y yo le gusta musica mucho.  Yo  para hacer musica electronico y le gusta hacer musica mucho. Mi Segundo classe favorito es pelicula IB  porque yo apprendi mucho con mis amigos. Tambien yo le gusta Pelicula IB por que podimos ver mucho peliculas.,I-MF
214049,N2171413,1456802.0,B,"Yo le gusta mi escuela mucho por que yo puedo esquiar mucho y muchas personas es mui inteligente. Un cambio acera a esquela es el comida. Yo le gusta la comida de la ciudad de aspen, pero yo no le gusta la comida de la escuela. ",I-MM
214050,N2171413,1456802.0,B,"Yo le gusta mi escuela mucho por que yo puedo esquiar mucho y muchas personas es mui inteligente. Un cambio acera a esquela es el comida. Yo le gusta la comida de la ciudad de aspen, pero yo no le gusta la comida de la escuela. ",I-SE
214051,N2171413,1456802.0,B,Mi  priimero classe favorito es musica por que es mui divirti y yo le gusta musica mucho.  Yo  para hacer musica electronico y le gusta hacer musica mucho. Mi Segundo classe favorito es pelicula IB  porque yo apprendi mucho con mis amigos. Tambien yo le gusta Pelicula IB por que podimos ver mucho peliculas.,I-SE
214052,N2171413,1456802.0,B,Hola! Yo me llamo Weston. Que nobre es tu? Que trabajo tienes? Donde vives? A tu tienes un familia? Que te gusta Hacer? Tienes un deporte favorito?,I-MF
214140,N2174929,1460211.0,A2,Hola estudiantes de Peru. Mi favorita classes es matimaticas y español. Me gusta matimaticas porque me gusta escribo en mi cuaderno. En matimaticas nosotros miramos la professor y escribir la preguntas. En español nosortos estudiamos nuevo fraces y jugamos kahoot. Me gusta español porque puedo visitar España o Mexico y muchas otras.,I-MM
214141,N2174929,1460211.0,A2,"Hola, me gusta los professores, porque ellos pueden  comica. Me gusta la cafeteria porque es donde ustedes pueden hablar con amigos y comidar. Tambien me gusta el gymnasio porque nosotros jugamos futbol y muchas otras.",I-MM
214142,N2174929,1460211.0,A2,"Hola professor de madrid, tengo preguntas para ustede. ¿Qué trabajan? ¿Qué hacen? ¿Cuantos personas en usteden familia? ¿Qué eres la personas en ustedes familia? ¿Dondé viven ustedes? ¿Le gustan el estados unidos? ¿Qué hace el teimpo dondé usteden viviendo?",I-SE
214149,N2174929,1460211.0,A2,"Hola professor de madrid, tengo preguntas para ustede. ¿Qué trabajan? ¿Qué hacen? ¿Cuantos personas en usteden familia? ¿Qué eres la personas en ustedes familia? ¿Dondé viven ustedes? ¿Le gustan el estados unidos? ¿Qué hace el teimpo dondé usteden viviendo?",I-MM
214150,N2174929,1460211.0,A2,"Hola, me gusta los professores, porque ellos pueden  comica. Me gusta la cafeteria porque es donde ustedes pueden hablar con amigos y comidar. Tambien me gusta el gymnasio porque nosotros jugamos futbol y muchas otras.",I-SE
214151,N2174929,1460211.0,A2,Hola estudiantes de Peru. Mi favorita classes es matimaticas y español. Me gusta matimaticas porque me gusta escribo en mi cuaderno. En matimaticas nosotros miramos la professor y escribir la preguntas. En español nosortos estudiamos nuevo fraces y jugamos kahoot. Me gusta español porque puedo visitar España o Mexico y muchas otras.,I-MM
214248,N2182127,1467066.0,B,hola como estas queria preguntarte  unas preguntas de ti para saben un poco de ti y poder introducere te con mas confiensa .  cuanto tiempo tienes que eres maestra?  porque vienes a los angeles?,I-MM
214252,N2182127,1467066.0,B,mi favorita classe es matematicas ay muncha gente que son mis amigos y me llebo muy bien con maestro y asemos munchas cosas divertidas.,I-MM
214253,N2182127,1467066.0,B,mi escuela esta muy pecena no ay muncho estudiantes tampoco ay munchas maestras pero eso es bueno porque te pueden ayudar mas que couando ay munchos estudiantes.  es muy limpia nomas que la comida no esta muy buena.,I-MM
214254,N2182127,1467066.0,B,mi escuela esta muy pecena no ay muncho estudiantes tampoco ay munchas maestras pero eso es bueno porque te pueden ayudar mas que couando ay munchos estudiantes.  es muy limpia nomas que la comida no esta muy buena.,I-MM
214255,N2182127,1467066.0,B,mi favorita classe es matematicas ay muncha gente que son mis amigos y me llebo muy bien con maestro y asemos munchas cosas divertidas.,I-MM
214259,N2182127,1467066.0,B,hola como estas queria preguntarte  unas preguntas de ti para saben un poco de ti y poder introducere te con mas confiensa .  cuanto tiempo tienes que eres maestra?  porque vienes a los angeles?,I-MM
214608,N2196111,1480932.0,A1,"My routine is i wake up at cinco and then i brush my teeth.after i brush my teeth i change in my escuela clothes and then i brush my hair.i then get on the escuela bus.when we arive at escuela i go to the lunch room and eat pancakes.we then go to science class,then math class in the middle of math we go to lunch and eat tomato sopa.we go to math and get our backpacks then go to our reading and language class.in language class we go to PE and do exersise,we go back to class finish the lesson and go to our homeroom. we get on our computes and then go to our casa's at thres vienta.",I-NE
214609,N2196111,1480932.0,A1,"we had a project on the solor system when we had to make the sol,earth,and luna.I found it intresting because on how the sol, lunes and earth formed over mill years ago was really interesting.",I-NE
214610,N2196111,1480932.0,A1,"Dear Teacher,our whole escuela is very excited to meet you and would like to know a little bit about you so our first question is,what subject do you teach?what are your intrestes?whats your favorito color?whats your favorito food?how many family members do you have?",I-NE
214617,N2196111,1480932.0,A1,"Dear Teacher,our whole escuela is very excited to meet you and would like to know a little bit about you so our first question is,what subject do you teach?what are your intrestes?whats your favorito color?whats your favorito food?how many family members do you have?",I-NE
214618,N2196111,1480932.0,A1,"we had a project on the solor system when we had to make the sol,earth,and luna.I found it intresting because on how the sol, lunes and earth formed over mill years ago was really interesting.",I-NE
214619,N2196111,1480932.0,A1,"My routine is i wake up at cinco and then i brush my teeth.after i brush my teeth i change in my escuela clothes and then i brush my hair.i then get on the escuela bus.when we arive at escuela i go to the lunch room and eat pancakes.we then go to science class,then math class in the middle of math we go to lunch and eat tomato sopa.we go to math and get our backpacks then go to our reading and language class.in language class we go to PE and do exersise,we go back to class finish the lesson and go to our homeroom. we get on our computes and then go to our casa's at thres vienta.",I-NE
214659,N2196750,1481595.0,A2,"La esquala es muy divertido en america. Mi classe favorita es la clase de ciencias sociales. La clase de ceincias sociales es mi clase favorita porque es interesante. En la clase, nos aprehendamos mucho materiales.",I-MM
214660,N2196750,1481595.0,A2,¡Mi esquala es bueno! Las clases es mi parte favorito porque nos aprehendamos. los professores son muy divertido y seroiso. la cafeteria nesecito trabaja porque es muy pequiña.,I-MM
214661,N2196750,1481595.0,A2,¡hola! buenos dias amigo. yo tengo unas preguntas:¿Donde está?¿cual es tú mama?¿tu tengan fútbol?,I-SE
214662,N2196750,1481595.0,A2,¡hola! buenos dias amigo. yo tengo unas preguntas:¿Donde está?¿cual es tú mama?¿tu tengan fútbol?,I-MM
214663,N2196750,1481595.0,A2,¡Mi esquala es bueno! Las clases es mi parte favorito porque nos aprehendamos. los professores son muy divertido y seroiso. la cafeteria nesecito trabaja porque es muy pequiña.,I-SE
214664,N2196750,1481595.0,A2,"La esquala es muy divertido en america. Mi classe favorita es la clase de ciencias sociales. La clase de ceincias sociales es mi clase favorita porque es interesante. En la clase, nos aprehendamos mucho materiales.",I-MM
214842,N2203587,1488150.0,A1,Una projecto en la escula es la de Estado es un de Oeste. ES un de grupo yo ase se con un niña Addie.Se ase de un video.,I-SE
214843,N2203587,1488150.0,A1,Hola miestra yo soy Andy Williams yo soy en cuatro grado.¿Que es tu trabajo?¿Que es el tiempo aye?¿Cuantos presonas en tu familya?,I-MM
214846,N2203587,1488150.0,A1,Yo se tener mi comidá.Y se va a la escuela yo se ir aSra.Najera.Ahora ir aSrita.Johnstone.Ir a armurso y recoero.Va a Sra.Torres.Ahora va a casa.,I-SE
214849,N2203587,1488150.0,A1,Yo se tener mi comidá.Y se va a la escuela yo se ir aSra.Najera.Ahora ir aSrita.Johnstone.Ir a armurso y recoero.Va a Sra.Torres.Ahora va a casa.,I-SE
214852,N2203587,1488150.0,A1,Hola miestra yo soy Andy Williams yo soy en cuatro grado.¿Que es tu trabajo?¿Que es el tiempo aye?¿Cuantos presonas en tu familya?,I-SE
214853,N2203587,1488150.0,A1,Una projecto en la escula es la de Estado es un de Oeste. ES un de grupo yo ase se con un niña Addie.Se ase de un video.,I-SE
214968,N2205502,1489992.0,A2,"Hola, mi clase favorito en la escuela es ingles porque es divertido. Yo tengo la profesora buena y ocupada mas en la clase. Necesito la computadora, las plumas y el cuaderno, no es grande. En la clase de ingles, los studientes charlar mas.",I-MM
214969,N2205502,1489992.0,A2,"Hola, me gusta la escuela de Lemont mas. La escuela puede ser aburrido, divertido y interesante cada dia. Tiene menos estudiantes y represente la escuela bien. El almuerzo es bueno y tiene tres secciones.",I-MM
214970,N2205502,1489992.0,A2,"Hola el/la profesor/a, me llamo Nikita y yo tengo las preguntas. ¿Que es tu trabajo y es diferente? ¿Cuantos ninos tienes? ¿Cuantos anos vives en Madrid? ¿Como largo es tu casa? ¿Que es tu interesantes en la escuela de Lemont? Gracias:",I-MM
214977,N2205502,1489992.0,A2,"Hola el/la profesor/a, me llamo Nikita y yo tengo las preguntas. ¿Que es tu trabajo y es diferente? ¿Cuantos ninos tienes? ¿Cuantos anos vives en Madrid? ¿Como largo es tu casa? ¿Que es tu interesantes en la escuela de Lemont? Gracias:",I-MM
214978,N2205502,1489992.0,A2,"Hola, me gusta la escuela de Lemont mas. La escuela puede ser aburrido, divertido y interesante cada dia. Tiene menos estudiantes y represente la escuela bien. El almuerzo es bueno y tiene tres secciones.",I-MM
214979,N2205502,1489992.0,A2,"Hola, mi clase favorito en la escuela es ingles porque es divertido. Yo tengo la profesora buena y ocupada mas en la clase. Necesito la computadora, las plumas y el cuaderno, no es grande. En la clase de ingles, los studientes charlar mas.",I-MM
215307,N2216507,1500529.0,B,"Hola, Me llamo Anoushka, Que pasa?Yo es exitamenta para tus classes. ",I-SE
215308,N2216507,1500529.0,B,Mis favorito classes esta arte pro es muy bueno. Yo tambien gusta es sciece. ,I-SE
215309,N2216507,1500529.0,B,Mi escula es American school of Bombay. ASB es muy grande y fantastico. Yo gusta es un sports actividad y una classes. ,I-MM
215310,N2216507,1500529.0,B,Mi escula es American school of Bombay. ASB es muy grande y fantastico. Yo gusta es un sports actividad y una classes. ,I-SE
215311,N2216507,1500529.0,B,Mis favorito classes esta arte pro es muy bueno. Yo tambien gusta es sciece. ,I-SE
215312,N2216507,1500529.0,B,"Hola, Me llamo Anoushka, Que pasa?Yo es exitamenta para tus classes. ",I-SE
215343,N2217884,1501802.0,B,¿De dondes eras tú?  ¿Cual es tú deporte favorito?  ¿Como estan?,I-SE
215344,N2217884,1501802.0,B,Mi clase favorito es ciencias por que la clase es muy divertido.  Ciencias es muy interesante.  En la clase de ciencis los estudiante estudian el golpe.  Hay muchos laboratorios en la clase de ciencias.,I-MM
215345,N2217884,1501802.0,B,"Me gusta las personas, las classes, y los deportes en mi escuela.  Hay muchos personas en la escuela.  Mi amigos y yo tenemos divertido en mi escuela.  Las classes son muy interesante. Tambien, me gusta estudiar en mis classes.  Los deportes en mi escuela son muy bien.  Me encanta fútbol en mi escuela.  Los banos en mi escuela necessito limpar.",I-MF
215346,N2217884,1501802.0,B,"Me gusta las personas, las classes, y los deportes en mi escuela.  Hay muchos personas en la escuela.  Mi amigos y yo tenemos divertido en mi escuela.  Las classes son muy interesante. Tambien, me gusta estudiar en mis classes.  Los deportes en mi escuela son muy bien.  Me encanta fútbol en mi escuela.  Los banos en mi escuela necessito limpar.",I-MF
215347,N2217884,1501802.0,B,Mi clase favorito es ciencias por que la clase es muy divertido.  Ciencias es muy interesante.  En la clase de ciencis los estudiante estudian el golpe.  Hay muchos laboratorios en la clase de ciencias.,I-MF
215348,N2217884,1501802.0,B,¿De dondes eras tú?  ¿Cual es tú deporte favorito?  ¿Como estan?,I-MM
215497,N2223591,1507211.0,A1,"Primero, yo levanto de mi cama a las 6:30 a.m. Después yo pongo mi ropa y depués yo montar en mi bicicleta y voy para la escuela. Yo empiezo con la Sra.Castilla de español. Hacemos en orden ciencias, matemáticas, y lenguaje. Despues a las 10:45 a.m nosotros cambiamos a la clase de la Sra.Wells de ingles. Hacemos en orden Lenguaje, matemáticas, y estudios sociales. Despues de matemáticas nosotros vamos a almuerzo a las 12:20 p.m y a las 1:00 p.m nosotros vamos a recreo. A las 2:20p.m yo voy a challenger. A las 5:30 p.m yo voy para mi casa en mi bicicleta. A las 6:00 yo como la cena con mi familia. A las 8:45 p.m  yo me ducha y a las 9:00 yo duermo.",I-MF
215498,N2223591,1507211.0,A1,Ahora nosotros estamos haciendo una projecto de mi casa que nosotros nesecitamos hacer es hacer una dibujo de la mapa de la casa. También tu nesecitas a hacer una dicripción de su casa en su precuntación. Yo ya hiciste mi precentación ayer era muy divertido. Yo pienso es interesante porque yo no se por que nosotros hicimos este projecto.,I-MF
215499,N2223591,1507211.0,A1,"Yo tengo unas preguntas para ti. Que es tu trabajo? Es divertido?Que te gustas para los actividades? Cuantos personas hay en tu familia? Es tu casa grande?Yo no tengo una trabajo. Yo estoy en el cuarto grado. A mi megusta a montar en mi bicicleta, tocar el ukulele, escuchar a musica y ver a peliculas. Yo tengo 20 personas en mi familia.",I-MF
215504,N2223591,1507211.0,A1,"Yo tengo unas preguntas para ti. Que es tu trabajo? Es divertido?Que te gustas para los actividades? Cuantos personas hay en tu familia? Es tu casa grande?Yo no tengo una trabajo. Yo estoy en el cuarto grado. A mi megusta a montar en mi bicicleta, tocar el ukulele, escuchar a musica y ver a peliculas. Yo tengo 20 personas en mi familia.",I-MF
215505,N2223591,1507211.0,A1,Ahora nosotros estamos haciendo una projecto de mi casa que nosotros nesecitamos hacer es hacer una dibujo de la mapa de la casa. También tu nesecitas a hacer una dicripción de su casa en su precuntación. Yo ya hiciste mi precentación ayer era muy divertido. Yo pienso es interesante porque yo no se por que nosotros hicimos este projecto.,I-MF
215506,N2223591,1507211.0,A1,"Primero, yo levanto de mi cama a las 6:30 a.m. Después yo pongo mi ropa y depués yo montar en mi bicicleta y voy para la escuela. Yo empiezo con la Sra.Castilla de español. Hacemos en orden ciencias, matemáticas, y lenguaje. Despues a las 10:45 a.m nosotros cambiamos a la clase de la Sra.Wells de ingles. Hacemos en orden Lenguaje, matemáticas, y estudios sociales. Despues de matemáticas nosotros vamos a almuerzo a las 12:20 p.m y a las 1:00 p.m nosotros vamos a recreo. A las 2:20p.m yo voy a challenger. A las 5:30 p.m yo voy para mi casa en mi bicicleta. A las 6:00 yo como la cena con mi familia. A las 8:45 p.m  yo me ducha y a las 9:00 yo duermo.",I-MF
215754,N2232657,1515365.0,A2,Me gusta esucela mucho perro no me gusta todos mis clases. No me gusta la clase de mates porque el maestro es basura y la clase es muy abburido. Perro me gusta la clase de ciencias mucho porque es muy interesante. En la clase de ciencias nosotros escribe muchas notas en nos cuardenos y nosotros hacemos labos casi siempre. Me gusta la maestra de ciencias porque ella es muy simpatica. ,I-MM
215756,N2232657,1515365.0,A2,"Hola me llamo Natan y yo vivo en Hawaii, yo voy la esucela Punahou y me gusta mucho mi escula. En mi eucuela tengo muchos estudiantes y profesoresm. Mi escuela es el mejor escuela en hawaii y los maestros es muy bueno perro mi profesor de mates es basura.  If mi maestro de mates got fired la escuela would be muy mejor. ",I-SE
215757,N2232657,1515365.0,A2,"Hola, Me llamo Natan, Yo vivo en hawaii y yo tengo cuartorce años, soy moreno y alto. Me gusta ir a la playa ¿Le gusta ir a la playa?. Yo no nesicitan trabajo perro yo quiero trabajo. ¿Le gusta trabao as una profesor? Yo tengo una madre y un padre y un perro perro no tengo los hermanos, ¿Cuantos hermanos tienes? ?Que le gusta por divertido?",I-MM
215762,N2232657,1515365.0,A2,"Hola, Me llamo Natan, Yo vivo en hawaii y yo tengo cuartorce años, soy moreno y alto. Me gusta ir a la playa ¿Le gusta ir a la playa?. Yo no nesicitan trabajo perro yo quiero trabajo. ¿Le gusta trabao as una profesor? Yo tengo una madre y un padre y un perro perro no tengo los hermanos, ¿Cuantos hermanos tienes? ?Que le gusta por divertido?",I-MM
215763,N2232657,1515365.0,A2,"Hola me llamo Natan y yo vivo en Hawaii, yo voy la esucela Punahou y me gusta mucho mi escula. En mi eucuela tengo muchos estudiantes y profesoresm. Mi escuela es el mejor escuela en hawaii y los maestros es muy bueno perro mi profesor de mates es basura.  If mi maestro de mates got fired la escuela would be muy mejor. ",I-MM
215765,N2232657,1515365.0,A2,Me gusta esucela mucho perro no me gusta todos mis clases. No me gusta la clase de mates porque el maestro es basura y la clase es muy abburido. Perro me gusta la clase de ciencias mucho porque es muy interesante. En la clase de ciencias nosotros escribe muchas notas en nos cuardenos y nosotros hacemos labos casi siempre. Me gusta la maestra de ciencias porque ella es muy simpatica. ,I-MM
215870,N2235161,1517627.0,A2,¡Hola clase! Yo soy un estudiante de Independece escuela. Hay muchos cosas sobre nuesta escuela esta son buena. Uno cosa esta es buena es los maestos. Muchos maestros a nuestra escuela son muy inteligent y muy dedicado. La comida en el cafetería es tambien buena. Sí tu son que estudiante. Nosotros tambien recibimos a clase de estudiar. Esta clase es muy benificio para mí y muchos otrós estudiantes a Independence. Pero nosotros tambien necesitamos improvar nuestra ecuela en muchas cosas. Nosotros necesitamos muchos desportes y despues de escuela actividades. Muchos estudiantes tienen nada hacer despues de escuela. Muchos desportes es una benifica de salud. ,I-MF
215871,N2235161,1517627.0,A2,¡Hola! me llama es Brianna!¿Que es tus interesantes? ¿Quiere haces vives?¿Son tu a hija unica? ¿Hermanos y hermanos?¿Que es tu trabajadora?¿Puede tienes un hijo?,I-MM
215873,N2235161,1517627.0,A2,"!Hola estudiante! Me llama es Brianna. Yo soy en el grado de diez. A mi me encanta escuela. El mejor que parte sobre escuela es los maestros. Mi clase favorita es matematicas. Matematicas es mi clase favorita porque hay nunca tarea y la maestra es muy amable. ¿Qué es tu clase favorita? Mi clase menos favorita es ingles. Ingles es muy complejo. Hay es mucho tarea y mí maestro es no amable. Él es muy antipatico. ¿Qué es tu clase menos favorita? Ademas que este muchos clases son no este aburrido, pero del maestros. Mí maestro de matematicas es Sra. Moss. Ella es muy amable y inteligente. Mí  maesto de ingles es Sr. Brewer. Él es muy sricto y nosotros recibimos mucho tarea. ¿Haces tu gustan maestos?",I-MF
215874,N2235161,1517627.0,A2,"!Hola estudiante! Me llama es Brianna. Yo soy en el grado de diez. A mi me encanta escuela. El mejor que parte sobre escuela es los maestros. Mi clase favorita es matematicas. Matematicas es mi clase favorita porque hay nunca tarea y la maestra es muy amable. ¿Qué es tu clase favorita? Mi clase menos favorita es ingles. Ingles es muy complejo. Hay es mucho tarea y mí maestro es no amable. Él es muy antipatico. ¿Qué es tu clase menos favorita? Ademas que este muchos clases son no este aburrido, pero del maestros. Mí maestro de matematicas es Sra. Moss. Ella es muy amable y inteligente. Mí  maesto de ingles es Sr. Brewer. Él es muy sricto y nosotros recibimos mucho tarea. ¿Haces tu gustan maestos?",I-MF
215876,N2235161,1517627.0,A2,¡Hola! me llama es Brianna!¿Que es tus interesantes? ¿Quiere haces vives?¿Son tu a hija unica? ¿Hermanos y hermanos?¿Que es tu trabajadora?¿Puede tienes un hijo?,I-MM
215877,N2235161,1517627.0,A2,¡Hola clase! Yo soy un estudiante de Independece escuela. Hay muchos cosas sobre nuesta escuela esta son buena. Uno cosa esta es buena es los maestos. Muchos maestros a nuestra escuela son muy inteligent y muy dedicado. La comida en el cafetería es tambien buena. Sí tu son que estudiante. Nosotros tambien recibimos a clase de estudiar. Esta clase es muy benificio para mí y muchos otrós estudiantes a Independence. Pero nosotros tambien necesitamos improvar nuestra ecuela en muchas cosas. Nosotros necesitamos muchos desportes y despues de escuela actividades. Muchos estudiantes tienen nada hacer despues de escuela. Muchos desportes es una benifica de salud. ,I-MF
216051,N2240638,1523009.0,B,"Mi favorito clase es matematicas. En este clase, nosotros haceoms problemas con numeros. La clase es mi favorito porque yo soy bien a lo.",I-MM
216052,N2240638,1523009.0,B,"Mi escuela es muy bien. Me gusta la maestros y la clases. Los estudiantes son bien, pero otros son empleado. No me gusta la horas de escuela. Ocho a Tres. Tambien no me gusta la alumenzero. Nosotros debemos hacer alumenzero mucho largo.",I-MM
