Username,Gender,Grade,Grade Level,Year of study,Type of instruction,Relationship to language,Rating position,Testid,Test date,Version,FinalRating,R1,Rater1,R2,Rater2,R3,Rater3,R4,Rater4,Score,Topic,Prompt,Response,Totaltime
Z2686461,Female,6,Middle / Jr High,Other,Traditional Classroom,Foreign Language,1,1910858,52:12.3,A1,N3,N3,3958,N3,3389,nan,nan,nan,nan,I-NE,School Routine,Situation: A friend from Mexico City is curious about what happens during a typical day at your school. Your task: Write about what you do during a typical day at school.  Write about your routine from the start of the day in the morning until the time you go home at the end of the school day.,nan,23
Z2686461,Female,6,Middle / Jr High,Other,Traditional Classroom,Foreign Language,1,1910858,52:12.3,A1,N3,N3,3958,N3,3389,nan,nan,nan,nan,I-NE,Project,Situation: You are keeping a journal in which you document interesting school projects. Projects might include a science or art project or a book report that you are working on. Your task: Write as much as you can about a project at school and why you find it interesting.,Yo tengo escribe libro. ,23
Z2686461,Female,6,Middle / Jr High,Other,Traditional Classroom,Foreign Language,1,1910858,52:12.3,A1,N3,N3,3958,N3,3389,nan,nan,nan,nan,I-SE,Questions ,"Situation: A teacher from Madrid is coming to visit your school. You will be introducing him/her to the members of the Spanish culture club. You decide to write a letter to the teacher before the visit. Your task: Write the part of the letter in which you ask a number of questions to help you to learn more about his/her job, interests, family, home, etc. in order to better prepare your introduction. ",Me llamo Julia. ¿Como te llamas? ¿Qué es la favoritos colores y libros? ,23
Z2686461,Female,6,Middle / Jr High,Other,Traditional Classroom,Foreign Language,1,1910858,52:12.3,A1,N3,N3,3958,N3,3389,nan,nan,nan,nan,N-MF,About Me,"Situation: A visiting teacher from Lima, Peru wants to get to know all the students in your class. He/she has sent you an email asking you to introduce yourself in an email message. Your task: Write back an email message in which you introduce yourself by telling as much as you can about yourself to help him/her to get to know you better.  ",Me llamo Julia. Mi colores favoritos es morado y verde. Yo tengo perro y gato. ,23
Z2686461,Female,6,Middle / Jr High,Other,Traditional Classroom,Foreign Language,1,1910858,52:12.3,A1,N3,N3,3958,N3,3389,nan,nan,nan,nan,N-MF,School Supplies,"Situation: You are helping a new classmate from Bogota to prepare for school. Your task: Prepare a list for your classmate from Bogota about some of the school supplies that you use for school each year, how many you use, places you buy them.","Una gorra, carpeta, y un pegamento. Tres marcadors, cuarenta y ocho lapizs, y tres bolígrafos. Marcado",23
Z2686461,Female,6,Middle / Jr High,Other,Traditional Classroom,Foreign Language,1,1910858,52:12.3,A1,N3,N3,3958,N3,3389,nan,nan,nan,nan,N-MF,Wishlist,"Situation: Some people make a list of things they want for their birthday? Do you? Carla, your Spanish Facebook friend, wants to know what you want for your birthday. Your task: Send Carla an email with information about gift items that you like.","Yo quiero computadora, ropa, y zapatos de tenis blancos. ",23
Z2688693,female,12,Secondary / High School,12,Traditional classroom,Foreign Language,1,1912833,10:48.7,A2,I4,I4,3938,I4,3907,nan,nan,nan,nan,I-MF,Favorite Class,"Situation: Students in your partner school in Lima, Peru are interested in knowing more about favorite classes in your school. You and your classmates each respond by telling about your own favorite class. Your task: Write about your favorite class. Tell what kinds of things happen in class, and why it is your favorite class.","Mi clase favorita es matematicas, me gustan los numeros y la manera en que se soluciona. Tambien me gusta la clase que me enseña como ser ingeniera industrial algun dia. Tambien me gusta la clase de ingles porque me gusta escribir poemas.",33
Z2688693,female,12,Secondary / High School,12,Traditional classroom,Foreign Language,1,1912833,10:48.7,A2,I4,I4,3938,I4,3907,nan,nan,nan,nan,I-MF,School Improvement,"Situation: Your partner class in a school overseas wants to know about your school. Your task: Write a note to your partner class telling what you like about your school and why. Then, also write about some things that need to be improved and why.","En mi escuela me gusta que tenemos muchas actividades y puedes elegir de cual te quieres hacer parte despues que tengas buenas notas. Tambien me gusta como enseñan los maestros, son muy simpaticos. Algo que no me gusta y pienso que tienen que arreglar en mi escuela es que los estudiantes de cualquier grado puedan ir en viajes como los de el grado 12. Otra cosa que quisiera que cambiaran es la hora en la que entramos a la escuela, es muy temprano.",33
Z2688693,female,12,Secondary / High School,12,Traditional classroom,Foreign Language,1,1912833,10:48.7,A2,I4,I4,3938,I4,3907,nan,nan,nan,nan,I-MF,Questions ,"Situation: A teacher from Madrid. is coming to visit your school. You will be introducing him/her to the members of the Spanishculture club. You decide to write a letter to the teacher before the visit. Your task: Write the part of the letter in which you ask a number of questions to help you to learn more about his/her job, interests, family, home, etc. in order to better prepare your introduction. ","Hola, mi nombre es Leslie y soy miembro de el club de cultura española. Tengo encargada que usted va a visitar mi escuela y yo viy a introducirla al club. Antes de poder introducirla quisiera primero preguntarle algunas preguntas. ¿Como es su trabajo aya en Madrid? ¿Que tipo de cosas le interesa o le gusta hacer? ¿Como es su familia? ¿Como es su casa, le gusta donde vive? ¿Le gusta ser maestro(a)? ¿ Usted nacio en Madrid? ¿Cual es su cultura? ¿Que le gusta comer? ¿ De donde es?¿Que es lo que mas le gusta de ser maestro(a)? Espero escuchar de usted muy pronto.",33
Z2724125,Female,5,Elementary,7,Two-way immersion,Other,1,1941920,25:06.8,A1,I2,I2,3389,I2,249,nan,nan,nan,nan,I-MF,School Routine,Situation: A friend from Mexico City is curious about what happens during a typical day at your school. Your task: Write about what you do during a typical day at school.  Write about your routine from the start of the day in the morning until the time you go home at the end of the school day.,El primero que ago cuando yo entra es garar mis coasa de mi mochila que voy a nesitar para a escuela Luego pongo mi mochila patras onde va.Luego escuchamos los anucios  y luego cuando los anuncios ya se cavaron tenemos que pacar todos nuestros cosas para cambiar clases.Ya que cambias calases el primero que vas aser es encontrar tu asiento y escribir tus planes.Luego vas a aprender lectura y estubios osiales o matamaticas y siencias depuesde ir a especiales cambiamos a las 10:30.Cuando ya es la 11:15 tenmos que ir a especiales. Cuando yegamos de especiales hacemos lo que estabamos asiendo antes que teniamos que ir.Luego Cuando es la 1:04  tenamos que ir a lunche  y cuando ya llegamos patras hacemos lo que estabamos aciendo ants de ir. Y cuando es la 3:00 vamos afuera y ccuando es la 3:15 los personas que van en el auto bus van. Y ya que es la 3:25 podemos ir a casa.,73
Z2724125,Female,5,Elementary,7,Two-way immersion,Other,1,1941920,25:06.8,A1,I2,I2,3389,I2,249,nan,nan,nan,nan,I-NE,Project,Situation: You are keeping a journal in which you document interesting school projects. Projects might include a science or art project or a book report that you are working on. Your task: Write as much as you can about a project at school and why you find it interesting.,Wen we learn about if the boll chouldgo down the ramp the faste ase and how long it would take.And the reason i find it intersting is becuase its coll how diffrent boll would take longer then the other one.,73
Z2724125,Female,5,Elementary,7,Two-way immersion,Other,1,1941920,25:06.8,A1,I2,I2,3389,I2,249,nan,nan,nan,nan,I-MF,Questions ,"Situation: A teacher from Madrid is coming to visit your school. You will be introducing him/her to the members of the Spanish culture club. You decide to write a letter to the teacher before the visit. Your task: Write the part of the letter in which you ask a number of questions to help you to learn more about his/her job, interests, family, home, etc. in order to better prepare your introduction. ",Que ases en tu trabajo. Y de que es tu mejor parte y como areglas si hay un problema.Y porque te gustas tu trabajo. Y  de que te gusta hacer  cuando no tienes que ir a trabajar.Que hases con tu familia que quires hacer que esun meta que tienes y como vasa llgar a esa meta.,73
Z2757616,Female,12,Secondary / High School,3,Traditional classroom,Foreign Language,1,1969663,38:53.9,A2,I3,I3,460,I3,3768,nan,nan,nan,nan,I-MF,School Improvement,"Situation: Your partner class in a school overseas wants to know about your school. Your task: Write a note to your partner class telling what you like about your school and why. Then, also write about some things that need to be improved and why.","Hola mi amigo,Mi escuela era muy divertido y grande. Me gusta ir a un escuela grande porque la escuela tiene muchas personas y me gusta hablo con muchos personas y hace muchos amigo nuevos. Tambien me gusta la escuela da permission con los estudiantes en el ano doce del escuela ir a la escuela en sus carros. Me gusta ir a la escuelo en mi carro porque yo no quiere tome el autobus del escuela. Una cosa yo quiero camio con mi escuela es el tiempo de los classes. Mi clases es un hora y media y esto es muy tiempo para estoy en un clase. El tiempo es mucho y yo estoy aburrido depues de un hora en el clase. Que era los cosas le gusta en su escuela? Que cosas tu quieres cambio?",47
Z2757616,Female,12,Secondary / High School,3,Traditional classroom,Foreign Language,1,1969663,38:53.9,A2,I3,I3,460,I3,3768,nan,nan,nan,nan,I-MM,Questions ,"Situation: A teacher from Madrid. is coming to visit your school. You will be introducing him/her to the members of the Spanishculture club. You decide to write a letter to the teacher before the visit. Your task: Write the part of the letter in which you ask a number of questions to help you to learn more about his/her job, interests, family, home, etc. in order to better prepare your introduction. ","Hola professora, Yo tengo tres preguntas por usted para yo apredo mucho cosas con usted. Cual es tu cosa favorita usted haces en su casa? Mi favorita cosa yo haco en mi casa es dormir. Que es su parte favorita con vive en Madrid? Yo nunca visito Madrid pero yo quiero visito todo de Europa. Y finalmente, porque usted quieres visitas mi escuela? Yo me gusta mi escuela mucho, y yo espero usted se gusta mi escuela tambein!",47
Z2757616,Female,12,Secondary / High School,3,Traditional classroom,Foreign Language,1,1969663,38:53.9,A2,I3,I3,460,I3,3768,nan,nan,nan,nan,I-MF,Favorite Class,"Situation: Students in your partner school in Lima, Peru are interested in knowing more about favorite classes in your school. You and your classmates each respond by telling about your own favorite class. Your task: Write about your favorite class. Tell what kinds of things happen in class, and why it is your favorite class.","Hola amigo, Mi clase favorito en la escuela es la clase de ingles. En la clase de ingles yo y los pesonas en la clase hablamos con muchas cosas y el professor, Senor Rivera, habla con los estudiantes tambien sobre de muchaas cosas y sobre de todo. Es muy divertido porque los personas en la clase se ingles eran muy simpatico y hablan mucho. Y tambien en la clase de ingles nosotros aprendemos mucho sobre de los libros y nosotros leemos mucho libros con el professor. La clase de english es la clase favorita por mi porque, es muy divertido y yo aprendo mucho sobre de ingles y los ibros. ",47
Z2770199,Female,9,Secondary / High School,1,Traditional Classroom,Foreign Language,1,1980320,55:35.2,A2,I1,I1,249,I1,3945,nan,nan,nan,nan,I-MM,Favorite Class,"Situation: Students in your partner school in Lima, Peru are interested in knowing more about favorite classes in your school. You and your classmates each respond by telling about your own favorite class. Your task: Write about your favorite class. Tell what kinds of things happen in class, and why it is your favorite class.",Yo favorito clase es inglés. Me gustan inglés los libros y escuchan y trabjar. Nosotros practicar leer y escribe. La profesora es nice y funny. ,21
Z2770199,Female,9,Secondary / High School,1,Traditional Classroom,Foreign Language,1,1980320,55:35.2,A2,I1,I1,249,I1,3945,nan,nan,nan,nan,I-MM,School Improvement,"Situation: Your partner class in a school overseas wants to know about your school. Your task: Write a note to your partner class telling what you like about your school and why. Then, also write about some things that need to be improved and why.","Me escuala es NDCL. NDCL es me favorito escuala. Nosotros trabajar y amigos. NDCL no mucho improvemnto. Es staff es nicé y trabajar. Me gusta NDCL. Yo practicar deportes, trabajr y escribe. No me gusta leer. ",21
Z2770199,Female,9,Secondary / High School,1,Traditional Classroom,Foreign Language,1,1980320,55:35.2,A2,I1,I1,249,I1,3945,nan,nan,nan,nan,I-SE,Questions ,"Situation: A teacher from Madrid. is coming to visit your school. You will be introducing him/her to the members of the Spanishculture club. You decide to write a letter to the teacher before the visit. Your task: Write the part of the letter in which you ask a number of questions to help you to learn more about his/her job, interests, family, home, etc. in order to better prepare your introduction. ",¿Qúe es fin de semana?¿Qúe es trabajar?¿Qúe es practicar deportes?¿Qúe deportes tú practice?,21
A2873073,Male,9,Secondary / High School,2,Traditional Classroom,Foreign Language,1,2077288,40:51.8,A2,N4,N4,3898,N4,3354,nan,nan,nan,nan,I-SE,POP_CULTURE,"Your pen pal from Barcelona wrote you a letter and describes the toy, ""Fidget Spinner,"" that is very popular in her school at the moment. It is very distracting, but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.",<p>OOOOOO yo mi encanta fidget spinners. para mi fidget spinners hace mi focus en mi clase. A mi escuela partido en el telfono es popular y diveritdo. Es popular porque escuela es muy aburrido. fidget spinner no lasto grande tiempo y es muy aburrido</p>,29
A2873073,Male,9,Secondary / High School,2,Traditional Classroom,Foreign Language,1,2077288,40:51.8,A2,N4,N4,3898,N4,3354,nan,nan,nan,nan,I-SE,THEATER,"The theater club at your school is putting on a play that will be streamed online. Your pen pal from Seville wants to know more about your event.Write an email telling him/her about the performance. Include important information about the show, such as when, where, and how to see it, as well as a brief description of what the show is about.","<p>Mi playa es streame en el internete. y tu mira a la clasa, es a mi escuela y yo es romeo en romeo y juliet. Es a noche a 8:25. Es en mi escuela websito. Tu habla a mi actorar despues</p>",29
A2873073,Male,9,Secondary / High School,2,Traditional Classroom,Foreign Language,1,2077288,40:51.8,A2,N4,N4,3898,N4,3354,nan,nan,nan,nan,I-SE,TRAVEL,"For your Spanish class, you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun, but getting there isnt always easy.  Describe some different ways you can get to a vacation destination.  Then, describe what is positive or negative about each way to travel.","<p>Yo ir de miami para vaciones, pero yo ovilido mi maleta en mi casa. yo saca un taxi tu mi casa para mi maleta. y yo no atttendar mi airplane. yo no fui al vacion por el holidias en el airplane. pero yo sace un autobus de transito fui a la miami</p>",29
A2902367,Female,10,Secondary / High School,2,Traditional classroom,Foreign Language,1,2105032,29:35.2,A2,I4,I4,3631,I4,4126,nan,nan,nan,nan,I-MF,POP_CULTURE,"Your pen pal from Barcelona wrote you a letter and describes the toy, ""Fidget Spinner,"" that is very popular in her school at the moment. It is very distracting, but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.","<p>Hola! Es un placer conocerte. Me llamo Gabriela. Snapchat es muy popular en mi escuela. Snapchat es una redes social que tomes fotos y puedes hablar con tus amigos.   Todo a la gente en mi escuela usa. Puedes escribir mensajes a tus amigos o mandar fotos de ti o otros cosas. Aveces, puedes jugar videojuegos. Tambien, Puedes ver videos o fotos de personas famosa. Yo pienso snapchat es muy popular porque puedes mandar o reciber fotos de tu amigas, novio o novia y familia y no cuesta dinero. Ademas es una redes social que toda la gente le encanta encluyendo a mi. </p>",37
A2902367,Female,10,Secondary / High School,2,Traditional classroom,Foreign Language,1,2105032,29:35.2,A2,I4,I4,3631,I4,4126,nan,nan,nan,nan,I-MF,THEATER,"The theater club at your school is putting on a play that will be streamed online. Your pen pal from Seville wants to know more about your event.Write an email telling him/her about the performance. Include important information about the show, such as when, where, and how to see it, as well as a brief description of what the show is about.","<p>hola! Te quieres ver un show de teatro? Me encanta ver y hacer teatro. En el teatro, personas bailan y cantan muchas. Esta show se van a presentar el Marzo y el dia es el nueve, diez y once. Esta a Franklin High school pero tu puedes ver en el computadora. Es una persona que quier ir a New York City, pero no tengo dinero y el papa se muerdieron. Ella le encanta a bailar y conoce a una nino que es el hermano de ellas pero no piensaron. </p>",37
A2902367,Female,10,Secondary / High School,2,Traditional classroom,Foreign Language,1,2105032,29:35.2,A2,I4,I4,3631,I4,4126,nan,nan,nan,nan,I-MF,TRAVEL,"For your Spanish class, you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun, but getting there isnt always easy.  Describe some different ways you can get to a vacation destination.  Then, describe what is positive or negative about each way to travel.","<p>Te vas a transportar en avion, coche, en bota o bicicleta. Hay muchas transportados differentes para usar. Cuando mi familia y yo vamos a la playa, transportamas en avion porque Florida es muy lejos de caminar o montar en una bicicleta. Yo mantaner en un coche cuando voy a escuela o mi casa de mi amigas. No me gusta el bota proque me hace malo, pero yo mantaner en bicicleta en el parque con mis primos. Es positivo porque es mas rapido. Tambien cuando esta lluviendo, no quiero caminar en el frio y quando esta mojado. Es negativo porque a veces tarda mucha tiempo y no es rapido. </p>",37
A2906405,Male,10,Secondary / High School,3,Traditional Classroom,Foreign Language,1,2108940,35:43.6,A2,I4,I4,3078,I4,140,nan,nan,nan,nan,I-MF,POP_CULTURE,"Your pen pal from Barcelona wrote you a letter and describes the toy, ""Fidget Spinner,"" that is very popular in her school at the moment. It is very distracting, but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.","<p>En mi escuela y mi communidad, hay muchas actividades y objectos que son popular. Deportes son popular en mi escuela, pero el videojuego se llama Fortnite es más popular que todos de los otras actividades. Fortnite es muy popular porque es muy divertido jugar con amigos. Tambien, pienso que Fortnite es muy popular porque todos de los hijos se gustan el videojuego. Los videojuegos no para los chicos solamente porque muchos chicas quieren Fortnite y juegan muchas horas un día. En Fortnite, hay muchas personajes que puedes comprar con dinero, y tus amigos pueden comprar los personajes tambien. El punto de Fortnite es ganar el partido. Ganar el partido, tu equipo necesita no morir y es el equipo final. Fortnite es muy divertido, pero me gusta jugar otras videojuegos. Te gusta jugar videojuegos? Que tipo? Me gusta jugar videojuegos de deportes, cual es muy popular, tambien. Te gusta jugar deportes o jugar videojuegos más?, porque ambos son popular en mi communidad. He jugando deportes para quince años, y me gusta jugar deportes más que jugar Fortnite. Que otras cosas son popular en Barcelona? Tu communidad se gustan jugar deportes o videojuegos más?</p>",36
A2906405,Male,10,Secondary / High School,3,Traditional Classroom,Foreign Language,1,2108940,35:43.6,A2,I4,I4,3078,I4,140,nan,nan,nan,nan,I-MF,THEATER,"The theater club at your school is putting on a play that will be streamed online. Your pen pal from Seville wants to know more about your event.Write an email telling him/her about the performance. Include important information about the show, such as when, where, and how to see it, as well as a brief description of what the show is about.","<p>Mi obra de teatre es muy fantastico. Necesitas viajar de avión, puesto que Seville está lejos de Nashville. La obra de teatre se llama ¨No encuentras¨ y abre en Julio a la escuela de Ravenwood. Puedes mirar la obra despues compras tu boleta en el enfrente de la escuela. La obra es sobre un chico que no es popular, y sus estudiantes son no amable al chico. El chico corre de su casa y sus padres no encuentras. La policía no encuentra, tambien. Los estudiantes están triste que no son amable al chico. Una chica que estaba amable al chico va a econtrar el chico. La chica encuentra el chico en un lugar extraño. Es todos puedo decir. Necesitas ir a la obra a encontrar más. Sus obras en Severville son bueno, pero eso obra es fantastico! Hasta luego!</p>",36
A2906405,Male,10,Secondary / High School,3,Traditional Classroom,Foreign Language,1,2108940,35:43.6,A2,I4,I4,3078,I4,140,nan,nan,nan,nan,I-MF,TRAVEL,"For your Spanish class, you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun, but getting there isnt always easy.  Describe some different ways you can get to a vacation destination.  Then, describe what is positive or negative about each way to travel.","<p>Me gusta ir en vacación en un carro porque es más facil que los otras tipos de viajar. No me gusta ir al aeorpuerto porque es muy occupado, y los aviónes son muy horríble. En un carro, puedo dormir, escuchar a mi música, y puedo mirar los otros carros pasan. En un avión, no puedo dormir porque es muy ruido y no puedo escuchar a mi música porque no tengo un conneción. Es muy divertido a ir en un viaje, pero no es divertido viajar a el viaje. Prefiero viajar de carro más que en avión.</p>",36
A2906411,Female,10,Secondary / High School,3,Traditional Classroom,Foreign Language,1,2108946,09:48.5,A2,I4,I4,3620,I4,3975,nan,nan,nan,nan,I-MF,POP_CULTURE,"Your pen pal from Barcelona wrote you a letter and describes the toy, ""Fidget Spinner,"" that is very popular in her school at the moment. It is very distracting, but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.","<p>!Buenos Dias! Estoy muy emocionada a communicar contigo un otro ves. Ahora en mi escuela, hay muchas tipos de technologia que son muy populares. Una de las applicaciones muy popular se llama Snapchat. Uso Snapchat mucho y mis amigas usan lo también. Muchas estudiantes usan Snapchat con sus telefonós inteligentes. ¿Tienes snapchat en su telefono si no, piensas que te lo gustaría?. En mi escuela también, el juegete se llama ¨Fidget Spinner"" era muy popular en mi escuela en años pasado, pero no es popular ahora. Casí todos de los estudiantes en mi communidad tienen un telefonó y usan lo para hablar con sus amigos. Puedes usar snapchat para enviar mensajes o fotos a sus amigos. Es posible que podremos usar lo en el futuro si puedes tener snapchat. Es importante que sepas sobre la technología en el mundo.  Me gusta Snapchat mucho porque es muy facíl para usar y puedo enviar mensajes a mi mejor amiga muy rapidó. He tenido Snapchat para muchas años y uso Snapchat cada día. Usaré snapchat mucho en el futuro porque no pienso que un otro de los redes sociales será más facíl para usar que Snapchat. Cuando era una niña no tenía un telefonó inteligente. Pero ahora, mi hermano que es muy joven tiene un telefonó. !Que Loco! Tuve Snapchat en el pasado y Espero que puedes tener Snapchat en el futuro. !Adiós!</p>",55
A2906411,Female,10,Secondary / High School,3,Traditional Classroom,Foreign Language,1,2108946,09:48.5,A2,I4,I4,3620,I4,3975,nan,nan,nan,nan,I-MF,THEATER,"The theater club at your school is putting on a play that will be streamed online. Your pen pal from Seville wants to know more about your event.Write an email telling him/her about the performance. Include important information about the show, such as when, where, and how to see it, as well as a brief description of what the show is about.","<p>¡Buenos Dias! En mi escuela el teatro no es muy popular. Muchas de los estudiantes prefieren ver peliculas o programas de televisión. Hará una obra de teatro en mi escuela este semana. Puedes venir a ver lo en el sabado o el domingo a las cinco y media de la noche. El espectáculo se llama ¨Anastasia¨ y es sobre un princessa. Será muy interesante y divertido para ver.  Será muchas disfraces y mantequilla. Espero que va a ser un espectáculo muy interesante porque no me gusta ver muchas obras de teatro. Mi tipo de teatro favorita es comicó o dramaticó, pero me gusta ver las peliculas más. Nunca he visto una obra de teatro en mi escuela, pero es posible que vaya a ver uno en el futuro. Fui a ver una espectáculo de baile en el año pasado se llamaba ¨Nutcracker"" y me lo gustó mucho. Me gustaría ver más obras de teatro en el futuro. Hará muchas luces billantes y musica muy ruidoso. Será muchas cantantes y canciones durante el espectáculo. Los actores y actrices son muy buenos y comicos. Espero que puedes ir a ver lo. Si quieres saber otro informacion sobre el espectáculo o tienes algunas preguntas, puedes enviarme un correo aquí. ¡Hasta Luego!</p>",55
A2906411,Female,10,Secondary / High School,3,Traditional Classroom,Foreign Language,1,2108946,09:48.5,A2,I4,I4,3620,I4,3975,nan,nan,nan,nan,I-MF,TRAVEL,"For your Spanish class, you are preparing a short report on travel.  Your teacher asks you to write about the following topic below for your report. Going on vacation is so much fun, but getting there isnt always easy.  Describe some different ways you can get to a vacation destination.  Then, describe what is positive or negative about each way to travel.","<p>Venido a muchas lugares cerca del mundo es muy divertido y interesante. Hay muchas maneras para ir a lugares en el mundo. Por ejemplo, puedo viajar por tren, autóbus, avión, y carro. Me gusta viajar por avión más porque es más rapido y puedo estar en el aire. Amo a ver las nubes en el aire y los lugares y ciudades pequeños de el avión. En el mes pasado, fui a Orlando por Avión muy temprano en la mañana y solo tomó menos de dos horas. Pude ver el sol arriba de las nubes y era muy bonita. No he viajado mucho por avión porque es muy caro, pero me gustaría viajar por este manera en el futuro. Un otro manera es por tren. Nunca he viajado por tren, y no me gustaría viajar en este manera. Esto es porque el tren es más lento y no es rapido. Tambien, en el tren, no hay muchas cosas para hacer o ver. Cuando era una niña siempre vi el tren cerca de la calle cuando mi madre estaba manejado. Un otro manera para viajar es por carro. Me gusta viajar por carro porque es mas o menos rapido y puedo hablar y reír con mis amigas o familia. También, puedo ver programas de television en mi telefono cundo viajo por carro. Me amo escuchar la musica cuando estoy manejado el carro. Viajando por carro es más barato que avión y es muy facil. No me gusta viajar por el autobús porque hay demaisada gente y no puedo hablar mucho. Este manera tambien, es muy lento y caro. Me gustaría viajar más en el futuro porque amo a ver lugares diferentes y aprender sobre la historia en muchas lugares. Me gustaría ir a la playa este año porque amo la calor y amo a nadar en el mar. Es importante que sepa sobre las maneras diferentes para viajar en el mundo. ¿Adonde ha venido en el año pasado y le gustó? ¿Qué manera de viajar le gusta más y por qué? </p>",55
A2941957,female,8,Middle / Jr High,2,Traditional classroom,Foreign Language,1,2142721,39:09.1,A1,I4,I4,4295,I4,3975,nan,nan,nan,nan,I-MF,ANIMALS,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,"<p>Perros son mis mascotas favoritas. Me encantan los perros porque son muy lindos, simpáticos, y perros son casi pequeños. Desafortunadamente, perros necesitan ejercicio. Personas viejas no pueden caminar con un perro. Estudiantes que no tienen el tiempo no pueden caminar con perros, además. </p>",32
A2941957,female,8,Middle / Jr High,2,Traditional classroom,Foreign Language,1,2142721,39:09.1,A1,I4,I4,4295,I4,3975,nan,nan,nan,nan,I-MF,COMMUNICATIONS,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,"<p>Yo tenía muchas proyectos en mi escuela. Me encantan los proyectos porque son muy divertidos. En la clase del arte, historia, español, las ciencias, y inglés, los estudiantes en mi escuela tienían muchos proyectos. En las matemáticas, los estudiantes no tenían presentaciones o proyectos. Este es el razón que no me gustan las matemáticas. </p>",32
A2941957,female,8,Middle / Jr High,2,Traditional classroom,Foreign Language,1,2142721,39:09.1,A1,I4,I4,4295,I4,3975,nan,nan,nan,nan,I-MF,POP_CULTURE,"An exchange student, who is coming to visit your school, wants to know more about school spirit activities.Write an email in which you describe how your school shows its school pride.  Tell the student about school events that show school spirit, or special clothing you wear to show your school spirit.","<p>Me encanta mi escuela. Mi escuela se llama Castilleja, y la está en Palo Alto. Mi escuela tiene un uniforme porque lo crea un comunidad con los estudiantes. Estudiantes tienen muchas opciones por el uniforme: una falda, una blusa, calcetines blancas, negras, o grises, pantalones azules, pantalones cortos y azules, zapatos, una chaqueta, y más. </p>",32
A2949128,Male,5,Elementary,5,Traditional classroom,Foreign Language,1,2149534,53:25.4,A1,N4,N4,3947,N4,3400,nan,nan,nan,nan,I-SE,ANIMALS,Your pen pal wants to get a new pet and has asked for your suggestions. Write an email making a pet recommendation for your pen pal. Describe in this email why you like the pet you are recommending. Explain positive and negative aspects of having this particular animal as a pet. ,<p>En mi opinion tengo una perro. Mi gusto perros porque perros es muy comica y muy bueno. </p>,14
A2949128,Male,5,Elementary,5,Traditional classroom,Foreign Language,1,2149534,53:25.4,A1,N4,N4,3947,N4,3400,nan,nan,nan,nan,I-SE,COMMUNICATIONS,A new Spanish exchange student is nervous about giving his first oral presentation in class next week. He wants to know about student presentations  in your school.Write him an email telling him about the different types of presentations students make in class and what they are like.,<p>En mi escuala estudiantes does muchos actividades. Mi favorto es futbol americano.</p>,14
A2949128,Male,5,Elementary,5,Traditional classroom,Foreign Language,1,2149534,53:25.4,A1,N4,N4,3947,N4,3400,nan,nan,nan,nan,I-SE,POP_CULTURE,"An exchange student, who is coming to visit your school, wants to know more about school spirit activities.Write an email in which you describe how your school shows its school pride.  Tell the student about school events that show school spirit, or special clothing you wear to show your school spirit.","<p>En mi escuela tengo una muy muy grande. Es ""5th Grade Mixer"". La ""5th Grade Mixer"" is only for 5th graders. Es muy comica y bueno.  </p>",14
A2965113,FEMALE,10,Secondary / High School,3,Traditional classroom,Foreign Language,1,2164708,15:21.9,A2,I1,I1,3611,I1,143,nan,nan,nan,nan,I-MM,POP_CULTURE,"Your pen pal from Barcelona wrote you a letter and describes the toy, ""Fidget Spinner,"" that is very popular in her school at the moment. It is very distracting, but everyone loves it. She asked you to tell her about something that is very popular in your school or community right now.Write an email in Spanish to your pen pal and describe something that is very popular in your school or community at the moment. Describe it with as much detail as you can and explain why you think it is so popular.","<p>Algun cosa que es muy popular es un bailar llama ""The Woah."" Muchas personas saben sobre ese bailar. Lo que es muy popular.</p>",14
